,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-47764,2020-04-03,2020-05-18,['74'],Maîtrise d'oeuvre pour la construction d'une gendarmerie à Boege (74),joue,directive24,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,['Prestations de services'],[274],non,non
1,20-47861,2020-04-03,2020-04-30,['1'],RD8 - PR 1+114 - Reconstruction du pont de Maupras - Communes de Corlier et d'Aranc (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L AIN,01003,Bourg en bresse cedex,,"[""Ouvrage d'art""]",[252],non,non
2,20-48052,2020-04-03,2020-04-10,['1'],Surveillance de la qualité de l'air intérieur dans les bâtiments départementaux (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L AIN,01003,Bourg en bresse cedex,,"['Surveillance', ""Assistance à maîtrise d'ouvrage""]","[331, 433]",non,non
3,20-48055,2020-04-03,2020-04-22,['1'],Réaménagement de l'entrée de l'hôtel du Département de l'Ain (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L AIN,01003,Bourg en bresse cedex,,['Bâtiment'],[33],non,non
4,20-48687,2020-04-03,2020-05-04,['1'],Remplacement du gazon synthétique du terrain no4 du complexe sportif intercommunal nord à Arbent,fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Terrain de sport'],[342],oui,oui
5,20-48390,2020-04-03,2020-05-16,['1'],Fourniture de services de télécommunication avec la fourniture limitée d'accessoires pour les besoins de la Mairie de Ferney-Voltaire.,fns,cmp2006,appeloffre,initial,Ville de Ferney-Voltaire,01210,FERNEY-VOLTAIRE,,['Télécommunications'],[338],non,non
6,20-48588,2020-04-03,2020-04-30,"['1', '69', '38']","Acquisition, mise en oeuvre et maintenance d'un système intégré de gestion des bibliothèques (sigb) d'un portail documentaire et services associés (rectificatif)",mapa,cmp2006,appeloffre,rectificatif,Cté de Cnes de Miribel et du Plateau,01700,Miribel,,"['Informatique (prestations de services)', 'Progiciel']","[163, 283]",non,non
7,20-47421,2020-04-03,2020-06-29,['2'],Fourniture Pour La Voirie,joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,"['Matériaux de construction', 'Matériaux routiers', 'Mobilier urbain']","[198, 199, 231]",non,non
8,20-48524,2020-04-03,2020-04-24,['2'],Acquisition d'une infrastructure de virtualisation de postes de travail (VDI),fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
9,20-45453,2020-04-03,2020-06-01,['2'],Marché de maîtrise d'oeuvre pour la rénovation du Musée Jean de La Fontaine-.,joue,directive24,attribution,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"[""Maîtrise d'oeuvre""]",[197],non,non
