,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-94931,2021-07-10,2021-09-08,['1'],"Manutention, déménagement et élimination d'équipements mobilier et divers pour le Département de l'Ain",joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Déménagement'],[86],non,non
1,21-93087,2021-07-10,2021-09-10,['1'],prestations de services d'assurance,joue,directive24,appeloffre,initial,Commune de Montreal la Cluse,01460,MONTREAL LA CLUSE,,['Assurance'],[20],non,non
2,21-86639,2021-07-10,2021-08-11,"['2', '51', '60']",Schéma directeur d'alimentation en eau potable du Syndicat des Eaux du Soissonnais et du Valois,joue,directive24,appeloffre,initial,SESV,02200,Courmelles,,"['Alimentation en eau potable', 'Etude']","[6, 118]",non,non
3,21-95073,2021-07-10,2021-08-05,['6'],Prestation d'entretien et de maintenance d'équipements hôteliers et logistiques,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,"[('2021-06-29', 'CONCEPT CUISINES PROFESSIONNELLES', (109670.4, 'EUR'), ""Prestation d'entretien et de maintenance d'équipements hôteliers et logistiques"")]","['Prestations de services', 'Prestation hotelière']","[274, 466]",non,non
4,21-94971,2021-07-10,2021-07-24,['6'],Maintenance des Tours en fosse,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Maintenance'],[196],non,non
5,21-95532,2021-07-10,2021-07-24,['6'],"Maintenance des cabines de peinture, box de préparation et cabines sèches bus et tramway",joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Maintenance'],[196],non,non
6,21-95536,2021-07-10,2021-07-24,['6'],Maintenance des équipements de distribution de sable,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Maintenance'],[196],non,non
7,21-94873,2021-07-10,2021-08-10,['6'],"Travaux d'entretien des charpentes, couvertures, zingueries et éléments de sécurisation sur l'ensemble du patrimoine de Cote d'Azur Habitat - 2 lots",joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Charpente'],[57],non,non
8,21-86772,2021-07-10,2021-09-08,['6'],liaison intercommunale de la siagne - construction de la demi-liaison l2 nord - section giratoire - commune de la roquette sur siagne,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,"[('2021-06-18', 'COLAS FRANCE', (1046707.5, 'EUR'), 'Terrassement, VRD'), ('2021-06-18', 'IDVERDE', (13616.5, 'EUR'), 'Paysager')]","['Espaces verts', 'Terrassement', 'Voirie']","[116, 341, 365]",non,oui
9,21-79661,2021-07-10,2021-09-08,['6'],entretien des panneaux à messages variables sur les voiries et dépendances gérées par le département des alpes-maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"['Matériel électronique', 'Panneaux']","[204, 261]",non,oui
10,21-82764,2021-07-10,2021-09-08,['6'],acquisition et maintenance d'un système de télétransmission aux normes sesam-vitale,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,oui
11,21-69531,2021-07-10,2021-09-08,['6'],fourniture d'équipement de protection individuelle et virucides dans le cadre de la lutte contre l'épidémie du covid 19-lot 4,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,"[('2021-03-24', 'VEO division CARE', (1, 'EUR'), None)]",['Consommables médicaux'],[69],non,non
12,21-95183,2021-07-10,2021-09-09,"['6', '83', '13', '4']","Fourniture, livraison, déchargement de matériaux de voirie de type revêtements de trottoirs pour la Commune de Beausoleil",joue,directive24,attribution,initial,Commune de Beausoleil,06240,Beausoleil,,['Matériel de travaux publics'],[220],non,non
13,21-95132,2021-07-10,2021-08-07,['6'],Marché de restauration scolaire,joue,directive24,attribution,initial,COMMUNE DE LA TRINITE,06340,La Trinité,"[('2021-06-28', 'Eloir Restauration Enseignement', (1655570, 'EUR'), 'FOURNITURE ET LIVRAISON DE REPAS EN LIAISON FROIDE, POUR LES DIFFÉRENTS SITES DE RESTAURATION DE LA COMMUNE')]",['Restauration collective'],[66],non,non
14,21-95413,2021-07-10,2021-09-10,"['6', '83', '13', '75']","MARCHE DE MAITRISE D'OEUVRE POUR LA CONSTRUCTION D'UN OUVRAGE DE RALENTISSEMENT DYNAMIQUE DES CRUES AU LIEU-DIT ANCIEN HAMEAU DE CARIMAÏ, SUR LA RIVIERE DE LA GRANDE FRAYERE",joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"[""Ouvrage d'infrastructure"", 'Ingénierie']","[253, 455]",non,non
15,21-95077,2021-07-10,2021-09-06,['6'],Acquisition de produits de marquage routier,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Matériaux routiers'],[199],non,non
16,21-94021,2021-07-10,2021-08-31,['6'],acquisition de fournitures diverses pour les services de la communauté d'agglomération sophia antipolis,joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,"['Canalisations', 'Equipement industriel', 'Fontainerie', 'Matériel électrique', 'Métallurgie', 'Outillage', 'Peinture (fourniture)', 'Quincaillerie (articles)', 'Sanitaire', 'Serrurerie']","[48, 112, 131, 203, 224, 251, 263, 291, 319, 321]",non,non
17,21-95027,2021-07-10,2021-09-02,['7'],Le marché d'assurance est passé selon un groupement de commandes. Le coordonnateur de ce groupement de commandes est la Communauté de Communes Ardèche Rhône Coiron (CC-ARC),joue,directive24,appeloffre,initial,CC ARDECHE RHONE COIRON,07350,Cruas,,"['Abris', 'Assurance']","[1, 20]",non,non
18,21-94976,2021-07-10,2021-09-24,['8'],ETUDE DU PROGRAMME GLOBALISE MEUSE AVAL (PGMA)-.,joue,directive24,appeloffre,initial,ETS PUB AMENAGEMEN MEUSE ET AFFLUENTS,08000,Charleville-Mézières,,"['Etude', 'Génie civil', 'Rivières/ruisseaux']","[118, 141, 310]",non,non
19,21-95050,2021-07-10,2021-09-18,['10'],Appui à la définition stratégique et à la mise en oeuvre de l'initiative Université de technologie européenne,joue,directive24,appeloffre,initial,UNIVERSITE DE TECHNOLOGIE DE TROYES,10004,Troyes cedex,,"['Informatique (matériel)', ""Assistance à maîtrise d'ouvrage""]","[162, 433]",non,non
20,21-88192,2021-07-10,2021-09-13,['11'],Fourniture de MEDICAMENTS RADIOPHARMACEUTIQUES POUR TEP,joue,directive24,appeloffre,initial,GAPM Plateforme Médico-Logistique,11000,carcassonne,,['Produits pharmaceutiques'],[280],non,non
