,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-187405,2019-12-17,2020-02-17,['1'],fourniture de produits et d'équipements de lutte contre les hyménoptères (2 lots),mapa,cmp2006,attribution,initial,SDIS de L'Ain,01000,Bourg-en-bresse,,"['Dératisation, désinsectisation', ""Matériel de secours et d'incendie""]","[89, 217]",non,non
1,19-187272,2019-12-17,2020-02-17,['1'],fourniture d'un châssis neuf ou occasion,mapa,cmp2006,attribution,initial,SDIS de L'Ain,01000,Bourg en bresse,,['Véhicules (acquisition)'],[475],non,non
2,19-185042,2019-12-17,2020-01-14,"['1', '71', '69']",Maîtrise d'oeuvre pour la rénovation du gymnase de Vonnas,fns,cmp2006,appeloffre,initial,CC DE LA VEYLE,01290,Pont-de-Veyle,,"['Etude', ""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[118, 197, 234]",non,non
3,19-187662,2019-12-17,2020-01-22,['1'],délégation du service public de l'assainissement collectif,dsp,dsp,attribution,initial,Commune de Châtillon sur Chalaronne,01400,CHATILLON SUR CHALARONNE,"[('2019-12-09', 'SUEZ Eau France', (2750027, 'EUR'), 'Délégation du service public de l\x92assainissement collectif ')]",['Délégation de service public'],[406],non,non
4,19-187410,2019-12-17,2020-01-24,['2'],Aménagement du Parc de la Citadelle.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Eclairage public', 'Espaces verts', 'Voirie et réseaux divers', 'Aire de jeux']","[102, 116, 366, 400]",non,non
5,19-187801,2019-12-17,2020-01-15,['2'],Acquisition et déploiement de Pass Numérique dans le département de l'Aisne-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,non
6,19-187580,2019-12-17,2020-01-15,['2'],FORMATION EN SECURITE,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Formation'],[410],non,non
7,19-187275,2019-12-17,2020-01-29,['3'],Aménagement de la RD12 entre la RN7 et la RD286 (accès au Logiparc) :Amélioration de la section entre le giratoire RD12/RD526 et la RD286,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],oui,oui
8,19-187283,2019-12-17,2020-03-15,['3'],Marché public global de performance pour la requalification de la piscine de Lapalisse,fns,cmp2006,attribution,initial,Cté de Communes Pays de Lapalisse,03120,Lapalisse,,['Piscine'],[265],non,non
9,19-187431,2019-12-17,2020-01-07,"['3', '63']","collecte et transport des déchets d'emballages ménagers en verre sur les communes de bellerive sur allier, cusset, vichy",fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Collecte sélective'],[82],non,non
10,19-187238,2019-12-17,2020-02-07,"['3', '63']",Le présent contrat porte sur l achat d un tour par apprentissage à assistance numérique pour la 13ème BSMAT de Clermont-Ferrand.,fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Acier'],[3],non,non
11,19-187839,2019-12-17,2020-01-28,['3'],CONSTRUCTION DE SANITAIRES ET PRÉAU ECOLE EDITH BUSSERON,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Sanitaire'],[319],oui,oui
12,19-187432,2019-12-17,2020-01-17,['3'],Travaux VRD pour l'aménagement de la rue des Moulins à Gannat,fns,cmp2006,appeloffre,initial,Ville de Gannat,03800,Gannat,,"['Assainissement', 'Voirie et réseaux divers']","[18, 366]",non,non
13,19-187480,2019-12-17,2020-03-15,['5'],TRAVAUX ACCESSIBILITE PMR COLLEGE MAUZAN,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,"[('2019-10-14', 'LAMCO 2000', (15761, 'EUR'), None)]",['Bâtiment'],[33],non,non
