a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-88054,2020-07-09,2020-07-28,['1'],Aménagement de bureaux - 4 rue des Condamines - 01100 OYONNAX,fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"[""Tous corps d'état""]",[345],oui,oui
20-88675,2020-07-09,2020-07-30,"['1', '38', '42', '69', '73']",Fourniture de matériels pour salle d'escalade- Gymnase de la Plaine de l'Ain,fns,cmp2006,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,['Equipement sportif'],[113],non,non
20-88256,2020-07-09,2020-08-31,['1'],Travaux de dévoiement et renouvellement des réseaux d'eaux usées et alimentation en eau potable - Rue de l'Industrie - Site de Pechiney - sur la Commune de VALSERHONE (01),fns,cmp2006,appeloffre,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,VALSERHONE,,['Alimentation en eau potable'],[6],non,non
20-86954,2020-07-09,2020-09-14,['2'],"RÉALISATION DE TRAVAUX D'ENTRETIEN, RÉNOVATION, PETITS TRAVAUX POUR L'ENSEMBLE DES ETABLISSEMENT DU GHT AISNE NORD - HAUTE SOMME",joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Travaux de viabilité'],[353],non,non
20-88303,2020-07-09,2020-08-03,['4'],Travaux de voirie et de murs de soutènement à exécuter sur le chemin communal 'Aco de Chaix' et sur le chemin communal 'Les Reybauds' - Commune de Demandolx,fns,cmp2006,appeloffre,initial,Commune de Demandolx,04120,Demandolx,,['Mur de soutènement'],[233],non,non
20-87222,2020-07-09,2020-09-24,['4'],Prestations et services de téléphonie mobile,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Informatique (prestations de services)', 'Télécommunications', 'Matériel de téléphonie']","[163, 338, 339]",non,non
20-87221,2020-07-09,2020-08-19,['5'],Accord-cadre pour la fourniture de denrées alimentaires pour la Ville de Briançon,joue,directive24,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Denrées alimentaires'],[88],non,non
20-88628,2020-07-09,2020-07-28,['5'],Travaux d'aménagement et d'entretien des ouvrages de protection contre les inondations sur le territoire de la Communauté de Communes du Briançonnais,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Berge'],[35],non,oui
20-88728,2020-07-09,2020-08-06,['6'],Mise en oeuvre du programme ORCHAMP dans le Parc national du Mercantour sur la période 2020-2022,fns,cmp2006,appeloffre,initial,Parc national du Mercantour,06006,Nice,,['Prestations de services'],[274],non,non
20-88133,2020-07-09,2020-08-06,['6'],FOURNITURE ET LIVRAISONS DE GOUTERS DANS LES ECOLES,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Boisson', 'Restauration collective']","[39, 66]",non,oui
