,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-111450,2020-09-10,2020-09-27,['1'],"Réalisation de la couverture finale du nouveau casier, de l'alvéole S3 et du talus de l'alvéole 7 de l'Installation de Stockage de Déchets Non Dangereux de Veyziat",fns,cmp2006,appeloffre,rectificatif,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"['Etanchéité', 'Terrassement']","[117, 341]",non,non
1,20-110971,2020-09-10,2020-09-30,['2'],Maîtrise d'Oeuvre Urbaine et Sociale (MOUS) pour l'accompagnement vers des solutions d'habitat pérennes de familles des Gens du voyage actuellement en voie de sédentarisation sur 3 aire,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Etude'],[118],non,non
2,20-110996,2020-09-10,2020-10-16,['2'],Maintenance de l'ensemble du matériel de monitorage au centre hospitalier de Soissons,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Maintenance'],[196],non,non
3,20-110243,2020-09-10,2020-09-30,['3'],maitrise d'oeuvre pour la dépollution de l'ancien site applifil,fns,cmp2006,appeloffre,initial,Ville de Cusset,03300,Cusset,,"[""Maîtrise d'oeuvre""]",[197],non,non
4,20-110940,2020-09-10,2020-10-01,['3'],"Fourniture, installation et maintenance d'un système de vidéoprotection sur le territoire de la commune sur 10 sites de la commune",fns,cmp2006,appeloffre,rectificatif,Ville de Saint-Pourçain-sur-Sioule,03500,Saaint-Pourçain-sur-Sioule,,['Télésurveillance'],[415],non,non
5,20-111205,2020-09-10,2020-10-01,['4'],Extension du système d'information documentaire de la médiathèque de Digne à l'ensemble des bibliothèques du réseau de lecture publique de Provence Alpes Agglomération,mapa,cmp2006,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,['Logiciel'],[186],non,non
6,20-110274,2020-09-10,2020-12-06,['4'],Extension des Archives départementales à Digne-les-Bains. Concours restreint de maîtrise d'oeuvre sur esquisse+ (mission Loi M.O.P.),joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"[""Maîtrise d'oeuvre""]",[197],non,non
7,20-110143,2020-09-10,2020-12-06,['4'],Numéro de la consultation : 20scst002 Mise à disposition et location de dispositifs et système de géolocalisation de véhicules,joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,"[('2020-09-08', 'Solustop', (94445, 'EUR'), None)]","['Location (matériels)', 'Logiciel', 'Matériel électronique']","[185, 186, 204]",non,non
8,20-110236,2020-09-10,2020-09-29,['6'],FOURNITURE ET MAINTENANCE DE DISTRIBUTEURS AUTOMATIQUES DE TITRES POUR LES USAGERS DE LA REGIE LIGNE D'AZUR ET DE DISTRIBUTEURS AUTOMATIQUES POUR LES CONDUCTEURS - PHASE CANDIDATURE,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Informatique (matériel)', 'Maintenance', 'Transport', 'Automate']","[162, 196, 347, 402]",non,non
9,20-110235,2020-09-10,2020-10-18,['6'],TRAVAUX D'ENTRETIEN DES VOIRIES ET DES ESPACES PUBLICS - 4 LOTS,joue,directive24,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Génie civil', ""Ouvrage d'art"", 'Terrassement']","[141, 252, 341]",non,oui
10,20-111028,2020-09-10,2020-09-28,['6'],Marché de conception et de réalisation de travaux portant sur la rénovation scénographique et multimédia d'une partie du parcours permanent du musée national du sport (MNS),fns,cmp2006,appeloffre,rectificatif,MUSEE NATIONAL DU SPORT,06200,Nice,,"['Bâtiment', ""Maîtrise d'oeuvre""]","[33, 197]",non,non
