a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-35757,2021-03-19,2021-05-17,['1'],Travaux de menuiserie et protection solaire dans les bâtiments du Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Menuiserie'],[222],non,non
21-35673,2021-03-19,2021-05-17,['1'],Travaux de clôtures et portails dans les bâtiments du Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Clôture', 'Porte automatique, portail']","[64, 412]",non,non
21-35575,2021-03-19,2021-05-17,['1'],Mission de coordination SPS pour la conception et l'exécution de travaux de maintenance programmée et de travaux,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Matériel de sécurité'],[209],non,non
21-36973,2021-03-19,2021-04-16,['1'],Remplacement de la toiture du gymnase-boulodrome de Villereversure,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,"['Charpente', 'Couverture']","[57, 74]",non,non
21-35084,2021-03-19,2021-05-07,"['1', '69']",marché de collecte des déchets ménagers et assimilés,joue,directive24,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux cedex,,"['Collecte sélective', 'Ordures ménagères (prestations)']","[82, 249]",non,oui
21-37106,2021-03-19,2021-04-12,['2'],Aménagement et signalétique d'aires de covoiturage sur le territoire de la Champagne Picarde-.,mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES CHAMPAGNE PICARDE,02820,SAINT-ERME-OUTRE-ET-RAMECOURT,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-36990,2021-03-19,2021-04-16,"['3', '63']",mission d'assistance à maitrise d'ouvrage pour la reconstruction de l'école communale,mapa,cmp2006,appeloffre,rectificatif,COMMUNE DE MOLLES,03000,Molles,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-35461,2021-03-19,2021-06-14,['3'],Mission D'Assistance A Maitrise D'Ouvrage Pour La Renovation D'Ehpad,joue,directive24,attribution,initial,CENTRE HOSPITALIER DE MONTLUCON,03100,Montluçon,"[('2021-03-08', ""Assemblia - Agence de l'Allier"", (159035, 'EUR'), None)]","[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-37270,2021-03-19,2021-05-19,['4'],PROCEDURE DE REGULARISATION DE CAPTAGES D'EAU POTABLE SUR LES COMMUNES D'ALLEMAGNE EN PROVENCE - GREOUX LES BAINS - SAINT MARTIN DE BROMES ET SAINTE TULLE,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Etude'],[118],non,non
21-37264,2021-03-19,2021-04-19,['5'],Route Départementale no1091 PR 20+500 travaux d'urgence galerie de la Marionnaise commune du Monêtier les Bains,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Ouvrage d'art""]",[252],non,non
