a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-52087,2021-04-19,2021-05-18,"['1', '69']",Travaux pour la construction des pavillons de la grande plage de la Plaine Tonique à Malafretaz (01),fns,cmp2006,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Bâtiment', 'Bois', 'Cuisine (équipement)', 'Menuiserie', 'Mobilier urbain', 'Plâtrerie', 'Terrasse']","[33, 38, 77, 222, 231, 269, 354]",non,non
21-50787,2021-04-19,2021-05-17,"['1', '39', '38', '69', '42', '74']",marché de service relatif à la gestion et l'exploitation de l'accueil de loisirs et activités jeunesse,fns,cmp2006,appeloffre,initial,Commune de Peron,01630,Peron,,['Prestations de services'],[274],non,non
21-52093,2021-04-19,2021-05-19,['2'],"Impression, façonnage et livraison de documents de communication-.",fns,cmp2006,appeloffre,initial,Valor'Aisne,02000,LAON,,['Reprographie'],[305],non,non
21-52290,2021-04-19,2021-05-26,"['2', '75', '51', '59', '60', '62']","Remplacements de menuiseries extérieures pour le siège social à Liesse-Notre-Dame, l'EEAP de Proisy et la MAS de Guise",fns,cmp2006,appeloffre,initial,Groupe ephese,02350,Liesse-notre-dame,,['Menuiserie'],[222],oui,oui
21-52039,2021-04-19,2021-05-27,['4'],"délégation de service public simplifiée - gestion et exploitation du bar, restaurant et commerce muti-service de la commune de demandolx",mapa,cmp2006,appeloffre,initial,Commune de Demandolx,04120,Demandolx,,"['Boisson', 'Denrées alimentaires', 'Repas, traiteur']","[39, 88, 304]",non,non
21-51859,2021-04-19,2021-05-07,['5'],AMENAGEMENT PAYSAGER ILOT CENTRAL GIRATOIRE RN94/RD138 - COMMUNE DE SAINT CREPIN,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Terrassement'],[341],non,non
21-51939,2021-04-19,2021-05-17,"['5', '38']",LIAISONS DE DONNEES INFORMATIQUES - ACCES INTERNET,mapa,cmp2006,appeloffre,initial,Régie Remontées Mécaniques Montgenèvre,05100,MONTGENEVRE,,"['Fibre optique', 'Télécommunications']","[133, 338]",non,non
21-52333,2021-04-19,2021-05-11,"['5', '4']",Aménagement d'une liaison piétonnière et cyclable en coeur de village,fns,cmp2006,appeloffre,initial,Ville de Tallard,05130,TALLARD,,['Etude'],[118],oui,non
21-51861,2021-04-19,2021-05-12,['5'],Travaux de réhabilitation du collecteur des eaux usées Traverse de la Combe / Collège - GUILLESTRE,fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,['Assainissement'],[18],non,non
21-52071,2021-04-19,2021-05-17,['6'],RECONSTRUCTION DU MUR DE SOUTENEMENT AVAL - 29 CHEMIN DE LA MADELEINE SUPERIEURE A GRASSE,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,['Maçonnerie'],[195],non,non
21-52081,2021-04-19,2021-05-20,['6'],Mission d'étude relative au suivi de l'évolution géologique et cessation d'activité I.C.P.E. du site du Vescorn sur Commune de Massoins,fns,cmp2006,appeloffre,initial,SMED,06150,CANNES-LA-BOCCA,,['Etude'],[118],non,non
21-10175,2021-04-19,2021-05-17,['6'],travaux de restructuration de la msd les dryades à le cannet,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Bâtiment', 'Démolition', 'Electricité (travaux)', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols']","[33, 87, 105, 264, 270, 308]",non,oui
21-52092,2021-04-19,2021-04-29,['6'],21N0007 - FOURNITURE ET LIVRAISON DE VINS DE BELLET POUR LA METROPOLE,fns,cmp2006,appeloffre,rectificatif,METROPOLE NCA,06364,NICE CEDEX 4,,"[""Produits de l'agriculture""]",[276],non,non
21-52273,2021-04-19,2021-05-17,['6'],formation à la sécurité et prévention des risques pour le personnel de la casa,fns,cmp2006,appeloffre,annulation,Cté Agglomération Sophia Antipolis,06901,Sophia Antipolis cedex,,['Formation'],[410],non,non
