a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-60036,2020-05-05,2020-06-09,['1'],Mission de maîtrise d'oeuvre pour la réalisation d'un Bassin de Stockage-Restitution,fns,cmp2006,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-60556,2020-05-05,2020-06-05,['3'],Pré faisabilité de mise en place de centrale hydroélectrique - étude de sites potentiels,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Ingénierie'],[455],non,non
20-60119,2020-05-05,2020-08-02,['3'],"Marché de travaux sur les déchèteries de COULANDON, LURCY LEVIS et NEUILLY LE REAL",fns,cmp2006,attribution,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Bâtiments modulaires', 'Déchetterie (travaux)']","[27, 96]",non,non
20-59493,2020-05-05,2020-06-06,['5'],FOURNITURE DE PRODUITS ALIMENTAIRES' EPICERIE - CONSERVES 'GROUPEMENT DE COMMANDESDES ETABLISSEMENTS DE SANTE ET MEDICO-SOCIAUX 04 / 05,joue,directive24,appeloffre,initial,Centre Hospitalier des Escartons,05105,Briançon cedex,,['Denrées alimentaires'],[88],non,non
20-60309,2020-05-05,2020-06-10,"['6', '4']",Mission de maîtrise d'oeuvre relative à la reconstruction d'une passerelle bois sur piles en pierres maçonnées et béton armé ferraillé. -,mapa,cmp2006,appeloffre,initial,Parc national du Mercantour,06006,Nice,,['Etude'],[118],non,non
20-53311,2020-05-05,2020-05-26,['6'],réfection de la chaufferie du collège de l'eganaude à sophia antipolis,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Chauffage (travaux)'],[61],non,oui
20-53343,2020-05-05,2020-05-26,['6'],réfection de la chaufferie bois du collège de nikki de st phalle à valbonne,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Chauffage (matériel)'],[60],non,oui
20-57181,2020-05-05,2020-05-26,['6'],Réfection de la chaufferie et de la production d'eau chaude sanitaire de l'IME Bariquand Alphand à Menton,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Chauffage (travaux)'],[61],non,oui
20-57392,2020-05-05,2020-06-02,['6'],création d'un ascenseur pavillon lympia- commune de nice-lot unique,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex3,,['Ascenseur'],[17],non,oui
20-60268,2020-05-05,2020-05-29,['6'],réfection de trois courts de tennis en terre battue artificielle sur le complexe roger duhalde,fns,cmp2006,appeloffre,initial,Ville de Mougins,06251,mougins,,['Terrain de sport'],[342],non,non
20-60168,2020-05-05,2020-05-19,['6'],Numéro de la consultation : 2019-1342 Fourniture de matériel balnéaire pour les besoins de la Ville de Cannes,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CANNES,06406,CANNES,,"['Mobilier', 'Plage']","[230, 289]",non,non
20-60082,2020-05-05,2020-06-08,"['8', '10', '51', '52', '54', '55', '57', '88', '67']","Le présent marché concerne l'exécution de travaux relatifs à la réfection généralisée d'une route forestière revêtue et la création de divers dépôts en forêt domaniale de LA CROIX AUX BOIS,",fns,cmp2006,appeloffre,initial,OFFICE NATIONAL DES FORETS,08000,Charleville-mézières,,"[""Ouvrage d'infrastructure""]",[253],non,non
20-60319,2020-05-05,2020-05-28,['8'],mission de maîtrise d'oeuvre pour la réfection du pont de la chiers à vireux-molhain 08320,mapa,cmp2006,appeloffre,initial,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-59518,2020-05-05,2020-06-10,['10'],Fourniture et livraison de matériel de signalisation routière verticale-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"['Panneaux', 'Signalisation', 'Transport']","[261, 322, 347]",non,non
20-60407,2020-05-05,2020-05-27,"['10', '51', '77', '89']",CONTROLE DE LA NAPPE ALLUVIALE SUR LE FINAGE DE ROMILLY-SUR-SEINE ET SUR LES SITES DE LA DECHARGE DU PRE FLAUBERT ET DU GUE DE VAILLY,mapa,cmp2006,appeloffre,initial,Ville de Romilly-sur-Seine,10105,ROMILLY SUR SEINE CEDEX,,['Prestations de services'],[274],non,non
20-60303,2020-05-05,2020-06-03,['10'],REALISATION D'UN TERRAIN DE FOOTBALL SYNTHETIQUE AU COMPLEXE SPORTIF JEAN BIANCHI-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,Ville Saint-André les Vergers,10120,Saint-André-les-Vergers,,"[""Tous corps d'état""]",[345],non,non
20-60369,2020-05-05,2020-05-26,"['6', '13', '5', '4', '83', '84']",Mission de maitrise d'oeuvre relative au renouvellement des cloisons entre les cellules à la maison d'arrêt de Grasse,mapa,cmp2006,appeloffre,initial,DISP PACA Corse DPE,13009,Marseille,,"['Bâtiment', ""Maîtrise d'oeuvre"", 'Ingénierie']","[33, 197, 455]",non,non
20-60519,2020-05-05,2020-06-05,['13'],Travaux de renouvellement de la distribution 750V du métro de la RTM,fns,cmp2006,appeloffre,rectificatif,Régie des Transports Métropolitains,13013,Marseille,,['Electricité (travaux)'],[105],non,non
20-60304,2020-05-05,2020-06-01,['13'],Réhabilitation du contrôle d'accès du site des arnavaux,fns,cmp2006,appeloffre,initial,SOMIMAR,13014,Marseille,,"['Bâtiments modulaires', ""Contrôle d'accès"", 'Démolition', 'Electricité (travaux)', 'Equipement industriel', 'Métallerie', 'Réseaux divers', 'Terrassement', 'Voirie', 'Porte automatique, portail', 'Télésurveillance']","[27, 81, 87, 105, 112, 223, 306, 341, 365, 412, 415]",non,oui
20-60194,2020-05-05,2020-05-28,['13'],"Travaux de métallerie, ferronnerie et serrurerie sur l'ensemble des équipements transférés de la mairie des 9ème et 10éme arrondissements.",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille Cedex 20,,"['Ferronnerie', 'Matériaux de construction', 'Métallerie', 'Serrurerie']","[126, 198, 223, 321]",non,non
20-60091,2020-05-05,2020-06-02,['13'],Travaux de démolition et de désamiantage opération Allar - ZAC Les Fabriques - 13015 Marseille pour le compte de l'EPA Euroméditerranée,fns,cmp2006,appeloffre,initial,EPA EUROMEDITERRANEE,13235,Marseille cedex 02,,"['Démolition', 'Amiante (désamiantage)']","[87, 479]",oui,oui
