,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-15693,2021-02-03,2021-03-02,['1'],MONTREAL LA CLUSE - construction d'une résidence autonome pour personnes atteintes d'alzheimer de 24 lits,fns,cmp2006,appeloffre,initial,SEMCODA,01000,Bourg-en-Bresse,,['Bâtiment'],[33],non,non
1,21-14584,2021-02-03,2021-03-05,['1'],Transfert et mise en place de bâtiments modulaires pour le Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiments modulaires'],[27],non,non
2,21-14429,2021-02-03,2021-03-04,['1'],Travaux de faux plafonds et acoustique dans les bâtiments du Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Plâtrerie'],[269],non,non
3,21-15631,2021-02-03,2021-03-01,['1'],La présente consultation a pour objet la souscription de divers contrats d'assurances pour les besoins du Pouvoir Adjudicateur dans le cadre de la réalisation du SSR de BOURG-EN-BRESSE et portant,fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Assurance'],[20],non,non
4,21-15060,2021-02-03,2021-03-04,['1'],marchés relatifs à l'exécution des travaux d'aménagements modes doux et structurants pour une cohabitation facilitée et structurée,fns,cmp2006,appeloffre,initial,COMMUNE DE VERSONNEX,01210,Versonnex,,"['Mobilier', 'Réseaux divers', 'Signalisation', 'Terrassement', 'Voirie']","[230, 306, 322, 341, 365]",non,non
5,21-14470,2021-02-03,2021-02-15,['1'],contrats d'assurance pour le groupement de commandes de la ville de divonne les bains et son ccas,joue,directive24,attribution,initial,Ville de Divonne les Bains,01220,Divonne les Bains,,['Assurance'],[20],non,non
6,21-15482,2021-02-03,2021-02-26,"['2', '8', '51', '60', '59', '62', '80']",Construction d'une déchetterie à Montcornet-.,fns,cmp2006,appeloffre,initial,COM DE COMMUNES PORTES THIERACHE,02360,ROZOY-SUR-SERRE,,"[""Tous corps d'état""]",[345],non,oui
7,21-14148,2021-02-03,2021-03-05,['3'],"Entretien et maintenance des ascenseurs, portes, portails et barrières automatiques pour l'ensemble du patrimoine EVOLEA. Accord cadre à bons de commande, mono attributaire avec montant maximum.",joue,directive24,attribution,initial,EVOLEA,03016,MOULINS,"[('2021-01-21', 'OTIS', (532000, 'EUR'), 'ascenseurs'), ('2021-01-25', 'OTIS', (40000, 'EUR'), 'portes, portails et barrières automatiques')]","['Ascenseur', 'Maintenance', 'Porte automatique, portail']","[17, 196, 412]",non,non
8,21-15712,2021-02-03,2021-02-25,"['3', '63']","Prestations d'astreinte, de dépannage et de maintenance d'une station de production/distribution d'hydrogène h2 spring-1-300",fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Maintenance'],[196],non,non
9,21-15903,2021-02-03,2021-03-03,['3'],Travaux au CSP de Vichy - Réaménagement du plateau central de l'étage,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,YZEURE,,['Bâtiment'],[33],non,non
