,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-107085,2020-08-31,2020-09-29,['4'],PRESTATION DE CURAGE ET D'ÉPANDAGE DES BOUES DES LAGUNES DES STATIONS D'ÉPURATION DES COMMUNES DU CASTELLET D'ORAISON ET DE PUIMICHEL,mapa,cmp2006,appeloffre,rectificatif,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Assainissement'],[18],non,non
1,20-107294,2020-08-31,2020-09-21,"['4', '5', '13', '84']",Le présent marché concerne l'entretien des espaces verts et du patrimoine végétal sur la commune de Forcalquier ainsi que les travaux de débroussaillement des abords du réseau routier communal af,fns,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,"['Travaux forestiers', 'Végétaux']","[350, 358]",oui,non
2,20-106985,2020-08-31,2020-09-25,"['5', '4', '6', '13', '26', '38', '83', '84']",Fourniture de systèmes d'impression multifonctions copieur/imprimante/scanner/télécopieur et prestation de maintenance,fns,cmp2006,appeloffre,initial,Sdis 05,05000,Gap,,"['Impression', 'Maintenance']","[160, 196]",non,non
3,20-107157,2020-08-31,2020-09-21,['6'],MAPA 2020-003 VERIFICATIONS PERIODIQUES ET MAINTENANCE PREVENTIVE ET CORRECTIVE DES APPAREILS DE LEVAGE (4 lots),fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,"['Contrôle technique', 'Maintenance', 'Prestations de services']","[72, 196, 274]",non,non
4,20-106966,2020-08-31,2020-11-28,['7'],CREATION D'UNE CHAUFFERIE BOIS GRANULEET RENOVATION DE LA DISTRIBUTION DE CHALEURDE LA CHAMBRE D'AGRICULTURE DE L'ARDECHE A PRIVAS (07),fns,cmp2006,attribution,initial,Chambre Agriculture de La Loire,07001,PRIVAS,,"['Chauffage (matériel)', 'Chauffage (travaux)']","[60, 61]",non,non
5,20-106938,2020-08-31,2020-10-30,['8'],DIAGNOSTIC ET SXCHEMA DIRECTEUR DE L'ASSAINISSEMENT DE CHARLEVILLE-MEZIERES-.,joue,directive24,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,['Etude'],[118],non,non
6,20-107130,2020-08-31,2020-10-09,['8'],souscription d'un contrat de services d'assurances,mapa,cmp2006,appeloffre,initial,GCS INTER HOSPITALIER DES ARDENNES,08011,Charleville-mézières,,['Assurance'],[20],non,non
7,20-107300,2020-08-31,2020-09-24,['10'],RELANCE DU LOT 4 AUVENTS RELATIF A LA CRÉATION DE LA NOUVELLE PLACETTE PALISSY A LA CHAPELLE SAINT-LUC-.,fns,cmp2006,appeloffre,initial,Troyes Champagne Métropole,10000,TROYES,,['Abris'],[1],non,oui
8,20-106414,2020-08-31,2020-11-09,['10'],"Construction d'une salle de sports de combat - relance des lots no1, 6, 8, 10, 12 et 13",fns,cmp2006,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-Seine,,"['Chauffage (travaux)', 'Cloison, faux plafond', 'Electricité (travaux)', 'Gros oeuvre', 'Métallerie', 'Plomberie (travaux)', 'Serrurerie', 'Ventilation']","[61, 63, 105, 144, 223, 270, 321, 360]",non,non
9,20-107170,2020-08-31,2020-09-22,['11'],réalisation des travaux d'aménagement de la parcelle 1 du secteur sud du parc méditerranéen de l'innovation,fns,cmp2006,appeloffre,initial,SEML ALENIS,11100,Narbonne,,['Terrassement'],[341],non,non
