a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-139605,2020-11-16,2020-12-15,['2'],Fourniture et livraison de filtres pour les véhicules du conseil départemental de l'Aisne-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Pièces détachées'],[266],non,non
20-139576,2020-11-16,2020-12-11,['2'],Achat de fournitures pédagogiques pour les écoles et les activités péri et extrascolaires.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Articles de bureau et articles scolaires'],[16],non,non
20-139916,2020-11-16,2020-12-10,"['3', '63']",Etude de faisabilité d'une base de loisirs autour du camping du mayet-de-montagne,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Etude', ""Assistance à maîtrise d'ouvrage""]","[118, 433]",non,non
20-139742,2020-11-16,2020-12-16,['4'],"La consultation concerne l'organisation des Voyages Scolaires culturels à Paris pour les années 2021, 2022 et 2023, +/- 5 jours pour les élèves des écoles primaires de la Vallée de l'Ubaye S",fns,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,"['Transport', 'Voyage']","[347, 367]",non,non
20-140018,2020-11-16,2020-12-11,"['4', '5', '6', '13', '83']","EXTENSION D'UN DISPOSITIF DE VIDEO PROTECTION URBAIN : FOURNITURE, POSE ET MISE EN SERVICE",fns,cmp2006,appeloffre,initial,Mairie de gréoux les bains,04800,GREOUX LES BAINS,,"['Génie civil', 'Informatique (matériel)', 'Télésurveillance']","[141, 162, 415]",non,non
20-139642,2020-11-16,2020-12-15,['4'],Numéro de la consultation : 20ASE002 Séjours de vacances pour enfants et adolescents de 6 à 17 ans pour le servce d'aide sociale à l'enfance du département,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Voyage'],[367],non,non
20-139985,2020-11-16,2021-01-24,['6'],CHU de Nice - Hôpital de l'Archet 2 Niveau 1 Aile C - Travaux de restructuration du service d'onco-hémato-pédiatrique,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,"['Electricité (travaux)', 'Fluides médicaux', 'Maçonnerie', 'Menuiserie', 'Plomberie (travaux)']","[105, 128, 195, 222, 270]",non,non
20-139552,2020-11-16,2020-11-30,['6'],Numéro de la consultation : 2020/06 FOURNITURE D'ELECTRICITE POUR LES SITES DU SYNDICAT,mapa,cmp2006,appeloffre,initial,SYND MIXTE VALORISATION DECHETS UNIVAL,06605,ANTIBES,,"['Electricité, gaz (fourniture)']",[443],non,non
20-139789,2020-11-16,2021-01-16,['6'],"Prestations pour les inhumations en terrains communs, précédées le cas échéant d'exhumations afin de libérer les emplacements affectés, ou les crémations à la charge de la Commune faites en appli",fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
20-136631,2020-11-16,2020-12-14,['8'],"prestations d'assurances de la communauté de communes ardennes thiérache pour l'ensemble de ses compétences, activités et agents.",joue,directive24,appeloffre,initial,COMMUNAUTE DE COM ARDENNES THIERACHE,08260,Maubert Fontaine,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
20-139650,2020-11-16,2021-01-25,['10'],Marché de maîtrise d?oeuvre pour la construction du centre routier de Vendeuvre-sur-Barse,fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2020-11-16', 'HERARD & DA COSTA ARCHITECTES', (96000.0, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
20-139562,2020-11-16,2020-12-08,['11'],Acquisition d'un véhicule utilitaire cabine approfondie destiné au service aménagement du Département de l'Aude,mapa,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Véhicules (acquisition)'],[475],non,non
20-139586,2020-11-16,2021-01-16,['12'],fourniture et livraison de sacs poubelles pour decazeville communauté,fns,cmp2006,attribution,initial,Decazeville communauté,12300,Decazeville,"[('2020-11-16', 'PTL SAS', (51146.6, 'EUR'), None)]",['Sacs'],[318],non,non
20-140057,2020-11-16,2020-12-31,['12'],"Marché public global de performance associant la conception, la réalisation, l'exploitation et la maintenance des installations d'éclairage public et connexes.",fns,cmp2006,attribution,initial,Commune d'ESPALION,12500,Espalion,"[('2020-10-19', 'Eiffage Energie système QRG', (4016600.58, 'EUR'), None)]",['Eclairage public'],[102],non,non
20-140094,2020-11-16,2020-12-08,['13'],Numéro de la consultation : 2020-07 Réfection de la charpente et de la couverture de l'Eglise de Simiane-Collongue,fns,cmp2006,appeloffre,initial,COMMUNE DE SIMIANE COLLONGUE,13109,SIMIANE-COLLONGUE,,['Charpente'],[57],non,non
20-139592,2020-11-16,2020-12-15,['13'],Accord-cadre aux travaux de mise en accessibilité des ERP - Commune de Miramas,fns,cmp2006,appeloffre,initial,Commune de Miramas,13140,Miramas,,['Bâtiment'],[33],non,non
