,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-170873,2019-11-15,2019-12-16,['69'],Réhabilitation des bâtiments G et H de la résidence universitaire Allix à Lyon 5e (69),joue,directive24,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,19-171286,2019-11-15,2019-12-06,['1'],fourniture de sel de déneigement,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourge-en-Bresse cedex,,['Sel de déneigement'],[320],non,non
2,19-172207,2019-11-15,2019-12-06,"['1', '69']",construction d'un groupe scolaire lot 7 métallerie serrurerie et lot 8 menuiseries intérieures mobiliercette consultation fait suite à un appel d'offre infructueux (cao 15 octobre 2019),fns,cmp2006,appeloffre,initial,Commune de Trévoux,01600,trevoux,,"['Menuiserie', 'Serrurerie']","[222, 321]",non,non
3,19-170609,2019-11-15,2019-12-31,['1'],"accord cadre de maîtrise d'oeuvre sur le réseau d'alimentation en eau potable, le réseau d'assainissement et les ouvrages associés.",joue,directive25,attribution,initial,REGIE DES EAUX GESSIENNES,01630,Saint Genis Pouilly,,"[""Maîtrise d'oeuvre""]",[197],non,non
4,19-172152,2019-11-15,2019-12-06,['2'],"Location, mise en service et maintenance d'imprimantes multifonctions.",mapa,cmp2006,appeloffre,initial,Cté d'Agglo du Pays de Laon,02000,Aulnois-sous-Laon,,"['Informatique (matériel)', 'Location (matériels)', 'Maintenance', 'Matériel de bureau']","[162, 185, 196, 207]",non,non
5,19-171980,2019-11-15,2019-12-03,['2'],Opérations funéraires pour les personnes dépourvues de ressources suffisantes pour la ville de Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Cimetière'],[437],non,non
6,19-172202,2019-11-15,2019-12-09,['2'],Prestations de nettoyage Consultation lancée par un groupement de commandes composé des membres suivants : - Agglomération du Saint-Quentinois - Centre Communal d'Action Sociale Coordonnateur du,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Nettoyage de locaux', 'Prestations de services']","[239, 274]",non,non
7,19-172060,2019-11-15,2019-12-05,['2'],REVISION DE LA POMPE DU FORAGE 2 DE LA STATION DE POMPAGE DE TOUR Y VAL A SAINT QUENTIN,mapa,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Pompes'],[272],non,non
8,19-171941,2019-11-15,2019-12-16,['2'],Fourniture de trousses de drapage opératoire non tissé stériles et d'habillement pour le centre hospitalier Jeanne de Navarre de château-Thierry,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL DE SOISSONS,02209,Soissons,,"['Articles à usage unique', 'Consommables médicaux', 'Non-tissés']","[15, 69, 241]",non,non
9,19-170599,2019-11-15,2020-01-30,['2'],concession du service public d'assainissement collectif (au sens du code de la commande publique),joue,directive23,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts,,['Assainissement'],[18],non,oui
10,19-172172,2019-11-15,2019-12-13,['3'],"Travaux d 'enduits superficiels d 'usure pour les années 2020-2021 et 2022, pour le compte du Département de l'Allier ( secteur UTT de Lapalisse et de Saint Pourçain)",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],non,non
11,19-168418,2019-11-15,2019-12-20,['3'],travaux de désamiantage et de démolition de l'ilot des célestins,fns,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,"['Démolition', 'Amiante (désamiantage)']","[87, 479]",non,non
12,19-172612,2019-11-15,2019-12-16,['4'],Numéro de la consultation : 2019-CDB-0021 Entretien espaces verts - marché insertion professionnelle,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,['Espaces verts'],[116],non,non
13,19-172021,2019-11-15,2019-12-09,"['4', '6', '13', '83', '84']","jardins de la tour - travaux de refection de mur en pierre sèche, petite métallerie, travaux divers",mapa,cmp2006,appeloffre,initial,commune de castellane,04120,Castellane,,"['Maçonnerie', 'Métallerie']","[195, 223]",non,non
14,19-170540,2019-11-15,2019-12-19,['6'],Acquisition de tenues de ville homme et tenues d'hôtesse pour les agents de la ville de Nice et de la métropole NCA,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Chaussures ou articles chaussants', 'Textile']","[79, 343]",non,non
