,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-64693,2021-05-14,2021-06-02,['1'],ACQUISITION DE VEHICULES LEGERS POUR LES BESOINS DE L'EXPLOITATION DE LA RDTA,joue,directive25,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,['Véhicules (acquisition)'],[475],non,non
1,21-65202,2021-05-14,2021-08-11,['1'],Marché subséquent de fourniture de gaz naturel par réseaux,fns,cmp2006,attribution,initial,COMMUNE D OYONNAX,01100,OYONNAX,"[('2021-03-16', 'EDF', (400000, 'EUR'), None)]","['Electricité, gaz (fourniture)']",[443],non,non
2,21-64393,2021-05-14,2021-06-14,"['1', '69', '71', '38', '39', '74', '25']",Concours pour une mission maîtrise d'oeuvre pour la construction du bâtiment d'accueil de la Plaine Tonique à Malafretaz (01) - stade candidatures,joue,directive24,appeloffre,initial,IN TERRA,01340,Montrevel-en-Bresse,,"['Bâtiment', ""Maîtrise d'oeuvre""]","[33, 197]",non,non
3,21-65211,2021-05-14,2021-06-11,['2'],Travaux d'aménagement de la Zone Voltaire.,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Pays de Laon,02000,Aulnois-sous-laon,,"['Alimentation en eau potable', 'Eclairage public', 'Espaces verts', 'Mobilier', 'Réseaux divers', 'Voirie et réseaux divers']","[6, 102, 116, 230, 306, 366]",non,non
4,21-64602,2021-05-14,2021-06-05,"['2', '60']",Exécution de services de transports publics scolaires,joue,directive24,appeloffre,initial,SITUS,02200,Soissons,,['Transport'],[347],non,non
5,21-65355,2021-05-14,2021-06-14,['2'],marché de renouvellement de la flotte automobile de la ville de villers-cotterêts,fns,cmp2006,appeloffre,initial,Ville de Villers-Cotterêts,02603,Villers-Cotterêts,,['Véhicules (acquisition)'],[475],non,non
6,21-64348,2021-05-14,2021-06-14,['3'],Etude pour la reconquête des centres bourgs et des centres villes de Moulins Communauté,joue,directive24,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Etude', 'Prestations de services']","[118, 274]",non,non
7,21-64678,2021-05-14,2021-07-08,['3'],MARCHE DE MAITRISE D'OEUVRE CONCERNANT LA REHABILITATION THERMIQUE - RESIDENCE LES CHAMPINS A MOULINS,joue,directive24,appeloffre,initial,EVOLEA,03000,MOULINS,,"[""Maîtrise d'oeuvre""]",[197],non,non
8,21-64354,2021-05-14,2021-06-24,['4'],fourniture de carburant à la pompe pour les besoins du Sydevom de Haute Provence.,joue,directive24,appeloffre,initial,SYDEVOM de Haute Provence,04310,Peyruis,,"['Carburant, hydrocarbure']",[52],non,non
9,21-64270,2021-05-14,2021-07-14,['6'],ENVOIS D'ECHANTILLONS BIOLOGIQUES,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,"['Prestations de services', 'Transport']","[274, 347]",non,non
10,21-64292,2021-05-14,2021-07-14,['6'],PRESTATIONS DE RECRUTEMENT D'AGENTS TITULAIRES ET NON TITULAIRES ET ÉVALUATION DU PERSONNEL CATÉGORIE TOP MANAGEMENT DU CHU DE NICE,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Prestations de services'],[274],non,non
11,21-64689,2021-05-14,2021-06-01,['6'],2020-13,joue,directive24,attribution,initial,Parc national du Mercantour,06006,Nice,"[('2021-03-31', 'ISA INTERIM', (100000, 'EUR'), 'Mise à disposition de personnels intérimaires')]",['Prestations de services'],[274],non,non
12,21-65224,2021-05-14,2021-06-14,['6'],Remplacement de l'éclairage du stade Decazes et des courts de tennis,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Eclairage public'],[102],non,non
13,21-64865,2021-05-14,2021-08-09,['6'],Fourniture De Mobilier Dans Le Cadre Des Travaux Du Restaurant Universitaire Montebello,joue,directive24,intentionconclure,initial,CROUS NICE-TOULON,06300,Nice,"[('2021-04-30', 'Pro Bureau Amenagement', (75337.3, 'EUR'), None)]",['Mobilier'],[230],non,non
14,21-64683,2021-05-14,2021-07-12,['6'],19N0779-MAINTENANCE ET EVOLUTION DU LOGICIEL DE COORDINATION DES TRAVAUX DE VOIRIES VIAZUR,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2021-03-24', 'SWORD SAS', (114408, 'EUR'), 'Accord-cadre à bons de commande Mini : 40 000,00 EURMaxi : 200 000,00 EUREn valeur en EUR H.T.Durée (hors reconduction) : 12 mois Début du marché : À la notification du contrat.')]",['Informatique (prestations de services)'],[163],non,non
15,21-64601,2021-05-14,2021-07-12,['6'],20N0177 - ACHAT DE GADGETS ET AUTRES OBJETS PROMOTIONNELS MARQUES POUR LES BESOINS DE LA METROPOLE NICE COTE D'AZUR,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2021-03-18', 'AGENCE TAPIS ROUGE', (91064, 'EUR'), 'Accord-cadre à bons de commande Mini : 20 000,00 EURMaxi : 200 000,00 EUREn valeur en EUR H.T.Durée (hors reconduction) : 12 mois Début du marché : À la notification du contrat.')]",['Objet publicitaire'],[464],non,non
16,21-64308,2021-05-14,2021-06-15,['6'],21V0113 - Dessert surgelés,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Surgelés'],[330],non,non
17,21-64759,2021-05-14,2021-07-12,['6'],20V1131 - PRESTATIONS DE NETTOYAGE TERTIAIRE ET ÉVÉNEMENTIEL POUR L'EXPLOITATION DU PALAIS NIKAIA,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2021-04-06', 'GSF JUPITER', (281204, 'EUR'), 'lot mixte')]",['Nettoyage de locaux'],[239],non,non
