a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-53698,2020-04-19,2020-06-12,['2'],"Fourniture, installation, mise en service de 9 générateurs d'hémodialyse et fourniture des consommables associés pour le CH de Soissons",joue,directive24,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Matériel médical'],[212],non,non
20-53559,2020-04-19,2020-06-12,['2'],Nettoyage et entretien des locaux et des vitres de GrandSoissons Agglomération,joue,directive24,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Nettoyage de locaux'],[239],oui,oui
20-53752,2020-04-19,2020-06-17,['6'],"18N0836 Exploitation du réseau d'assainissement d'eaux usées des communes de Villefranche sur Mer, Cap d'Ail, Eze, Saint Jean Cap Ferrat et Beaulieu sur Mer.",joue,directive25,attribution,initial,METROPOLE NICE COTE D AZUR,06000,Nice,,['Assainissement'],[18],non,non
20-53574,2020-04-19,2020-05-17,['6'],MARCHE D'OPERATEUR,joue,directive24,attribution,initial,GRASSE DEVELOPPEMENT,06130,Grasse,,['Bâtiment'],[33],non,non
20-54027,2020-04-19,2020-05-18,['6'],TRAVAUX DE REMISE EN ETAT DE LA PISTE DE DEFENSE DE FORETS CONTRE L'INCENDIE DE CAPITOU,joue,autre,rectificatif,rectificatif,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,['Terrassement'],[341],non,non
20-53746,2020-04-19,2020-05-08,['6'],Fourniture de batteries pour le parc roulant et nautique du S.D.I.S. des Alpes-Maritimes,joue,directive24,appeloffre,initial,SDIS (06),06273,Villeneuve Loubet Cedex,,"['Matériel électrique', 'Matériel électronique']","[203, 204]",non,non
20-53568,2020-04-19,2020-06-04,['6'],Evacuation et traitement des déchets spéciaux produits sur le territoire de la Métropole Nice Côte-d'Azur.,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice,,"['Produits de récupération', 'Déchets non ménagers (prestations)']","[277, 404]",non,oui
20-53621,2020-04-19,2020-06-17,['6'],19N0038 - ASSISTANCE JURIDIQUE EN AMÉNAGEMENT,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Assistance juridique'],[434],non,non
20-54073,2020-04-19,2020-05-12,"['6', '13']","prestations d'entretien et de maintenance du campus "" bastide rouge "" (pilotage et gestion, maintenance multitechnique, sûreté - sécurité, nettoyage, contrôles périodiques) (rectificatif)",joue,autre,rectificatif,rectificatif,C.A.P.L.,06414,Cannes Cedex,,"['Gardiennage', 'Maintenance', 'Nettoyage de locaux', 'Prestations de services', 'Surveillance']","[138, 196, 239, 274, 331]",non,non
20-53579,2020-04-19,2020-05-17,['6'],Marché d'entretien ménager des résidences du parc de Sophia Antipolis Habitat,joue,directive24,appeloffre,initial,Sophia Antipolis Habitat,06600,Antibes,,['Nettoyage de locaux'],[239],non,non
