a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-22549,2020-02-13,2020-03-02,['1'],"extension, modernisation de l'éclairage public et mise en place d'un pilotage à distance de l'ensemble du réseau - technoparc de collonges - commune de collonge",mapa,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Eclairage public'],[102],non,non
20-23155,2020-02-13,2020-05-13,['1'],"Marché de fourniture de prestations de services juridiques, conseil et représentation en justice.",fns,cmp2006,appeloffre,initial,Ville de Ferney-Voltaire,01210,FERNEY-VOLTAIRE,,"['Prestations de services', 'Assistance juridique']","[274, 434]",non,non
20-22918,2020-02-13,2020-03-30,['2'],Réaménagement de divers locaux du bloc obstétrical du centre hospitalier de Soissons,mapa,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,"['Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols']","[105, 222, 264, 270, 308]",non,non
20-22623,2020-02-13,2020-03-06,['2'],Prestations de transports en autocars pour les besoins des ALSH de la Communauté de Communes du Pays du Vermandois-.,mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES PAYS DU VERMANDOIS,02420,BELLICOURT,,['Transport'],[347],non,non
20-21872,2020-02-13,2020-04-22,['2'],Marché public d'assurances,joue,directive24,attribution,initial,COMMUNE DE GAUCHY,02430,GAUCHY,,['Assurance'],[20],non,non
20-21960,2020-02-13,2020-04-12,['3'],Impression de documents divers de communication pour Moulins Communauté,joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,['Impression'],[160],non,non
20-21929,2020-02-13,2020-05-11,['3'],Maintenance du matériel informatique dans les collèges du département de l'Allier,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-02-10', 'diatec', (26613.5, 'EUR'), None)]",['Maintenance'],[196],non,non
20-10715,2020-02-13,2020-03-06,['3'],mission de contrôle technique voie verte secteurs sud et nord,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Contrôle technique'],[72],non,non
20-21626,2020-02-13,2020-03-30,['5'],Fourniture de matériel électrique et d'éclairage public pour le groupement de commande du Gapençais,joue,directive24,appeloffre,initial,Ville de Gap,05007,Gap,,['Matériel électrique'],[203],non,non
20-22847,2020-02-13,2020-03-06,['5'],Restructuration et extension du Conservatoire à Rayonnement Départemental - Lot désamiantage,fns,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,"['Bâtiment', 'Amiante (désamiantage)']","[33, 479]",non,non
20-21800,2020-02-13,2020-03-10,"['6', '83', '75']",travaux de maçonnerie d'un mur d'enceinte avec reprise des fondations profondes,joue,directive24,appeloffre,initial,epa Villa Arson,06100,nice,,"['Fondations spéciales', 'Maçonnerie', 'Mur de soutènement']","[129, 195, 233]",oui,oui
20-22954,2020-02-13,2020-05-14,['6'],"La présente consultation concerne la conception, la réalisation et l'installation d'une oeuvre d'art pour la construction des laboratoires de physique de Nice.La consultation de presta",fns,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"[""Oeuvre d'art""]",[247],non,non
