a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
17-86472,2020-05-10,2020-06-22,"['13', '30']",acquisition et livraison d'une benne preneuse pour grue à câbles,mapa,cmp2006,appeloffre,initial,CCI pays d'Arles,13633,Arles,,['Benne'],[34],non,non
20-61842,2020-05-10,2020-06-16,['25'],DREALBFC-20-RN19-PSS-CTLEXT2,joue,directive24,appeloffre,initial,DREAL BFC/SG/DAJCP,25005,Besançon cedex,,"[""Ouvrage d'infrastructure""]",[253],non,non
20-61808,2020-05-10,2020-07-08,"['82', '31']",20OCC22G,joue,directive24,appeloffre,initial,CCI Occitanie,31701,Blagnac cedex,,['Expertise comptable'],[446],non,non
20-61794,2020-05-10,2020-07-08,"['60', '62', '59', '80']",Communication de proximité et participation auprès de la Société du Canal Seine-Nord Europe,joue,directive24,attribution,initial,SOCIETE DU CANAL SEINE NORD EUROPE,60280,Margny les compiègne,,"['Publicité, Communication']",[285],oui,oui
20-60387,2020-05-10,2020-12-12,['75'],marché 2020frr01 mandats de gestion active responsable : obligations d'entreprises emises en euro,joue,directive24,appeloffre,initial,fonds de réserve pour les retraites,75007,Paris,,['Prestations de services'],[274],non,non
20-61775,2020-05-10,2020-05-15,['76'],Marche De Maitrise D Oeuvre Relatif Au Programme De Travaux De Mise En Accessibilite Des Colleges De Seine Maritime - Vague 2,joue,autre,rectificatif,rectificatif,DEPARTEMENT DE LA SEINE-MARITIME,76101,Rouen Cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-61799,2020-05-10,2020-06-26,['77'],"Marché global de performance (MGP) pour la conception, la construction, l'exploitation et la maintenance de la Maison Départementale des Solidarités (MDS) à COULOMMIERS",joue,directive24,appeloffre,initial,Département de Seine-et-Marne,77010,Melun cedex,,['Bâtiment'],[33],oui,oui
20-34692,2020-05-10,2021-04-15,"['971', '75']",mission d'appui pour la préparation des programmes européens pour la période 2021-2027,joue,directive24,attribution,initial,Région Guadeloupe,97100,BASSE-TERRE,,['Prestations de services'],[274],non,non
20-61780,2020-05-10,2020-05-28,['971'],prestations d'assurance pour les besoins de la région guadeloupe pour la période 2020-2023 (rectificatif),joue,autre,rectificatif,rectificatif,Région Guadeloupe,97100,Basse-Terre,,['Assurance'],[20],non,non
20-61785,2020-05-10,2020-06-07,['976'],Suivi animation OPAH-RU Boboka et Barakani,joue,directive24,appeloffre,initial,CADEMA,97600,Mamoudzou,,['Etude'],[118],non,non
