a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-147963,2020-12-05,2021-02-03,['1'],Mission de maitrise d'oeuvre pour la création d'une zone d'activités économique. Reconsultation,joue,directive24,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
20-148083,2020-12-05,2021-01-20,['2'],Travaux d'aménagement des espaces publics du quartier St Crépin à Soissons (02) dans le cadre du Nouveau Programme National de Renouvellement Urbain. Séquence 2 : Avenue Victor HugoN° : 20AO07,joue,directive24,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,"['Eclairage public', 'Espaces verts', 'Réseaux divers', 'Voirie et réseaux divers']","[102, 116, 306, 366]",non,non
20-147607,2020-12-05,2021-03-02,['5'],Services D'Assurances Pour La Commune De L'Argentiere-La Bessee,joue,directive24,attribution,initial,Mairie de L'Argentière-La Bessée,05120,L'Argentiere-La-Bessee,"[('2020-12-01', 'Assurances Pilliot', (9143.32, 'EUR'), 'Assurance Des Dommages Aux Biens Et Des Risques Annexes'), ('2020-12-01', 'Smacl Assurances', (3452.44, 'EUR'), 'Assurance Des Responsabilités Et Des Risques Annexes'), ('2020-12-01', 'Groupama Mediterranee', (7429, 'EUR'), 'Assurance Des Vehicules A Moteur Et Risques Annexes'), ('2020-12-01', 'Smacl Assurances', (140, 'EUR'), 'Assurance De La Protection Fonctionnelle Des Agents Et Des Elus'), ('2020-12-01', 'Groupama Mediterranee', (35332.53, 'EUR'), 'Assurance Des Prestations Statutaires')]",['Assurance'],[20],non,non
20-148001,2020-12-05,2021-01-12,['6'],20V1117 - Missions de sûreté pour les manifestations événementielles du Palais Nikaia - Relance du 19V1399 lot 2,joue,directive24,appeloffre,initial,COMMUNE DE NICE,06000,Nice,,"['Gardiennage', 'Surveillance']","[138, 331]",non,non
20-139734,2020-12-05,2021-01-12,['6'],accord cadre à bons de commande pour les travaux de faux plafonds et de sols souples dans les bâtiments départementaux,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"['Cloison, faux plafond', 'Revêtements de sols']","[63, 308]",non,oui
20-143560,2020-12-05,2021-01-05,['6'],Fournitures de services de télécommunications voix et données,joue,directive24,appeloffre,initial,Mairie de Mougins,06250,Mougins,,"['Informatique (prestations de services)', 'Télécommunications']","[163, 338]",non,oui
20-147698,2020-12-05,2021-01-26,['6'],"20V0828 - Fourniture d'arbres tiges pour les alignements, les jardins et les espaces verts de la Ville de Nice.",joue,directive24,appeloffre,initial,COMMUNE DE NICE,06364,Nice cedex 4,,['Espaces verts'],[116],non,non
20-148072,2020-12-05,2021-02-02,['6'],20N0330-ACQUISITION DE MASQUES CHIRURGICAUX POUR LA POPULATION,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2020-10-20', 'PRECOGS', (105000, 'EUR'), ""Accord-cadre à bons de commandeMini : 3 500,00 EURMaxi : Sans maxiEn valeur en EUR H.T.L'accord-cadre sera attribué à plusieurs opérateurs, dans la limite d'un nombre maximum : 3""), ('2020-10-20', 'KAWA IMPORT EXPORT', (123000, 'EUR'), ""Accord-cadre à bons de commandeMini : 3 500,00 EURMaxi : Sans maxiEn valeur en EUR H.T.L'accord-cadre sera attribué à plusieurs opérateurs, dans la limite d'un nombre maximum : 3""), ('2020-10-20', 'MAWERIK-EKO Sp. z o.o.', (160000, 'EUR'), ""Accord-cadre à bons de commandeMini : 3 500,00 EURMaxi : Sans maxiEn valeur en EUR H.T.L'accord-cadre sera attribué à plusieurs opérateurs, dans la limite d'un nombre maximum : 3"")]","['Articles à usage unique', 'Matériel médical', 'Produits pharmaceutiques']","[15, 212, 280]",non,non
20-147944,2020-12-05,2021-01-07,"['7', '26', '69', '13', '84', '1', '42', '30', '73']","Mise à disposition d'équipements, enlèvement, transport et traitement des déchets collectés dans les 6 déchèteries de la Communauté d'Agglomération Privas Centre Ardèche",joue,directive24,appeloffre,initial,Communauté Agglo. PrivasCentreArdèche,07003,Privas,,['Déchetterie (exploitation)'],[405],non,non
20-147887,2020-12-05,2021-01-03,['11'],"fourniture de repas en liaison froide avec livraison dans le cadre du maintien à domicile des personnes âgées sur les territoires du haut minervois, piémont d'alaric et val de dagne.",joue,directive24,attribution,initial,CIAS CARCASSONNE AGGLO SOLIDARITE,11000,Carcassonne,"[('2020-11-30', 'sud est traiteur', (600000.0, 'EUR'), ""Fourniture de repas en liaison froide avec livraison dans le cadre du maintien à domicile des personnes âgées sur les territoires du Haut Minervois, Piémont d'Alaric et Val de Dagne."")]","['Repas, traiteur']",[304],non,non
