,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-112670,2020-09-17,2020-10-15,"['1', '69', '75']",Fourniture de prestations ayant pour objectif de nous accompagner dans la conception et le développement d'applications de gestion et services associés.,joue,directive24,attribution,initial,ACG-SYNERGIES,01000,Bourg-en-Bresse,,['Informatique (prestations de services)'],[163],non,non
1,20-112892,2020-09-17,2020-10-23,"['1', '69']",2020.443.02 ASSURANCES DE LA COMMUNE,joue,directive24,appeloffre,initial,Mairie,01330,Villars-les-dombes,,"['Abris', 'Assurance']","[1, 20]",non,non
2,20-114069,2020-09-17,2020-10-12,['2'],DIAGNOSTIC STRUCTUREL DE CONDUITES D'EAU POTABLE EN FONTE PAR TECHNIQUES NON DESTRUCTIVES,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Ingénierie'],[455],non,non
3,20-113892,2020-09-17,2020-10-15,['2'],MAITRISE D'OEUVRE RELATIVE A LA CREATION D'UN FORAGE D'EAU POTABLE A MESNIL-ST-LAURENT ET POUR SON RACCORDEMENT AU RESERVOIR 'CHOQUART' A HARLY,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Prestations de services'],[274],non,non
4,20-113886,2020-09-17,2020-10-09,['2'],ACHAT D'UN CAMION BENNE D'OCCASION POUR LA COLLECTE DES ORDURES MENAGERES-.,fns,cmp2006,appeloffre,initial,CC THIERACHE SAMBRE ET OISE,02120,GUISE,,['Transport'],[347],non,non
5,20-113644,2020-09-17,2020-10-09,"['3', '63']",Construction d'une base de départ pour parcours trail,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Carrelage', 'Charpente', 'Couverture', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Sanitaire', 'Terrassement', 'Voirie et réseaux divers']","[53, 57, 74, 105, 195, 222, 264, 269, 270, 319, 341, 366]",non,non
6,20-113067,2020-09-17,2020-10-16,['3'],souscription des contrats d'assurance pour SIVOM SOLOGNE BOURBONNAISE,joue,directive24,appeloffre,initial,SIVOM SOLOGNE BOURBONNAISE,03290,Dompierre sur Besbre,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
7,20-112859,2020-09-17,2020-12-13,['3'],Marché 20ft01 - Fourniture de carburants et prestations afférentes,joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,Yzeure,"[('2020-09-08', 'Total Marketing France', (856800, 'EUR'), 'Fourniture De Carburants Delivres A La Pompe Par Carte Magnetique Pour Les Vehicules Et Autres Materiels A Moteur'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (11560, 'EUR'), ""Centre de Secours d'Ainay Le Chateau""), ('2020-09-08', 'Total Marketing France', (23800, 'EUR'), ""Centre de Secours d'Arfeuilles""), ('2020-09-08', 'Total Marketing France', (16320, 'EUR'), 'Centre de Secours de Beaulon'), ('2020-09-08', 'Total Marketing France', (16320, 'EUR'), 'Centre de Secours de Bellenaves'), ('2020-09-08', 'Total Marketing France', (25840, 'EUR'), 'Centre de Secours de Bellerive Sur Allier'), ('2020-09-08', 'Total Marketing France', (3060, 'EUR'), 'Centre de Secours de Bessay Sur Allier'), ('2020-09-08', 'Total Marketing France', (3740, 'EUR'), 'Centre de Secours de Besson'), ('2020-09-08', 'Total Marketing France', (1700, 'EUR'), 'Centre de Secours de Biozat'), ('2020-09-08', 'Edenred Fuel Card A', (9860, 'EUR'), 'Centre de Secours de Buxieres Les Mines'), ('2020-09-08', 'Total Marketing France', (14280, 'EUR'), 'Centre de Secours de Chantelle'), ('2020-09-08', 'Colruyt Distribution France', (14960, 'EUR'), 'Centre de Secours de Chatel De Neuvre'), ('2020-09-08', 'Edenred Fuel Card A', (42840, 'EUR'), 'Centre de Secours de Commentry'), ('2020-09-08', 'Edenred Fuel Card A', (19040, 'EUR'), ""Centre de Secours Cosne D'Allier""), ('2020-09-08', 'Total Marketing France', (10200, 'EUR'), 'Centre de Secours de Diou'), ('2020-09-08', 'Wex Europe Services', (42840, 'EUR'), 'Centre de Secours de Dompierre Sur Besbre'), ('2020-09-08', 'Total Marketing France', (11900, 'EUR'), 'Centre de Secours de Doyet'), ('2020-09-14', 'Siplec', (17680, 'EUR'), ""Centre de Secours d'Espinasse-Vozelle""), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (2380, 'EUR'), 'Centre de Secours de Ferrieres Sur Sichon'), ('2020-09-08', 'Total Marketing France', (40800, 'EUR'), 'Centre de Secours de Gannat'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (12920, 'EUR'), ""Centre de Secours d'Huriel""), ('2020-09-08', 'Total Marketing France', (20699, 'EUR'), 'Centre de Secours de Lapalisse'), ('2020-09-08', 'Total Marketing France', (16320, 'EUR'), 'Centre de Secours de Laprugne'), ('2020-09-08', 'Total Marketing France', (8840, 'EUR'), 'Centre de Secours de Le Montet'), ('2020-09-08', 'Total Marketing France', (2380, 'EUR'), 'Centre de Secours de Le Theil'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (748, 'EUR'), 'Centre de Secours du Magnet'), ('2020-09-08', 'Total Marketing France', (22440, 'EUR'), 'Centre de Secours de Montmarault'), ('2020-09-08', 'Total Marketing France', (23120, 'EUR'), 'Centre de Secours de Neris Les Bains'), ('2020-09-08', 'Total Marketing France', (26860, 'EUR'), 'Centre de Secours de Neuilly Le Real'), ('2020-09-08', 'Total Marketing France', (4148, 'EUR'), ""Centre de Secours de Noyant D'Allier""), ('2020-09-08', 'Colruyt Distribution France', (612, 'EUR'), 'Centre de Secours de Paray Sous Briailles'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (20400, 'EUR'), 'Centre de Secours de Souvigny'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (9928, 'EUR'), 'Centre de Secours de Saint Bonnet De Troncais'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (23800, 'EUR'), 'Centre de Secours de Saint Gerand Le Puy'), ('2020-09-08', 'Total Marketing France', (1156, 'EUR'), 'Centre de Secours de Saint Gerand De Vaux'), ('2020-09-08', 'La Compagnie Des Cartes Carburant', (14960, 'EUR'), 'Centre de Secours de Saint Germain Des Fosses'), ('2020-09-08', 'Total Marketing France', (40800, 'EUR'), 'Centre de Secours de Saint Pourcain Sur Sioule'), ('2020-09-08', 'Total Marketing France', (1360, 'EUR'), 'Centre de Secours de Saint Remy En Rollat'), ('2020-09-10', 'Siplec', (1904, 'EUR'), 'Centre de Secours de Trevol'), ('2020-09-08', 'Total Marketing France', (14484, 'EUR'), 'Centre de Secours de Varennes Sur Allier'), ('2020-09-08', 'Total Marketing France', (9248, 'EUR'), 'Centre de Secours de Villeneuve Sur Allier'), ('2020-09-08', 'Total Marketing France', (4216, 'EUR'), ""Centre de Secours d'Ygrande"")]","['Carburant, hydrocarbure', 'Carte magnétique, carte à puce']","[52, 403]",non,non
8,20-113087,2020-09-17,2020-10-23,['5'],"Consultation pour la réalisation de travaux pour pose de canalisations, pièces spéciales hydrauliques, bornes, regards et chambres de vannes pour la construction d'un réseau d'irrigation sou",joue,directive24,appeloffre,initial,ASA DU CANAL DE VENTAVON SAINT TROPEZ,05000,GAP,,"['Irrigation', 'Ouvrage hydraulique', 'Réseaux divers']","[168, 255, 306]",non,non
9,20-113187,2020-09-17,2020-12-13,['5'],"Acquisition de matériel informatique, logiciels et consommables pour le groupement de commandes du Gapençais",joue,directive24,attribution,initial,Ville de Gap,05007,Gap,"[('2020-09-09', 'Makesoft', (100100, 'EUR'), 'Matériel informatique'), ('2020-09-09', 'Mediacom Systeme', (100100, 'EUR'), 'Matériel informatique'), ('2020-09-09', 'Alpes Conseil Informatique', (100100, 'EUR'), 'Matériel informatique'), ('2020-09-09', 'Acipa', (9800, 'EUR'), ""Consommables d'imprimantes""), ('2020-09-09', 'Tg Informatique', (9800, 'EUR'), ""Consommables d'imprimantes""), ('2020-09-09', 'Officexpress', (9800, 'EUR'), ""Consommables d'imprimantes""), ('2020-09-09', 'Mediacom Systeme', (12600, 'EUR'), 'Logiciels et licences'), ('2020-09-09', 'Alpes Conseil Informatique', (12600, 'EUR'), 'Logiciels et licences'), ('2020-09-09', 'Sfr', (71000, 'EUR'), 'Matériel réseau'), ('2020-09-09', 'Mediacom Systeme', (71000, 'EUR'), 'Matériel réseau'), ('2020-09-09', 'Sasu', (71000, 'EUR'), 'Matériel réseau')]","['Consommables informatiques', 'Informatique (matériel)']","[68, 162]",non,non
