,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-191571,2019-12-24,2020-01-17,['2'],Fourniture de carburants par cartes accréditives pour les véhicules municipaux-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"['Carburant, hydrocarbure']",[52],non,non
1,19-190701,2019-12-24,2020-01-31,['2'],ACCORD-CADRE RELATIF A LA FOURNITURE ET A LA LIVRAISON DE CARBURANT POUR LES VEHICULES DE LA RTA,joue,directive25,attribution,initial,R.T.A,02430,GAUCHY,,"['Carburant, hydrocarbure', 'Carte magnétique, carte à puce']","[52, 403]",non,non
2,19-191521,2019-12-24,2020-02-04,['2'],"Aménagement paysager d'une partie des abords du logis des évêques à Septmonts, et mise en conformité de l'accès pour le parcours des visites guidées",fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Clôture', 'Eclairage public', 'Espaces verts', 'Ferronnerie', 'Voirie et réseaux divers']","[64, 102, 116, 126, 366]",oui,oui
3,19-191435,2019-12-24,2020-01-17,['3'],Progiciel de facturation,fns,cmp2006,appeloffre,initial,Montluçon Communauté,03106,MONTLUCON,,['Logiciel'],[186],non,non
4,19-190917,2019-12-24,2020-01-19,['4'],Prestation de nettoyage des locaux de bâtiments communautaires et fournitures associées,joue,directive24,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,['Nettoyage de locaux'],[239],non,non
5,19-191468,2019-12-24,2020-01-07,"['5', '4']",travaux d'étanchéification du torrent de la bellotte et de rénovation du canal du périmètre,fns,cmp2006,appeloffre,initial,Commune d'Embrun,05208,embrun cedex,,"['Busage', 'Génie civil']","[40, 141]",non,non
6,19-191658,2019-12-24,2020-02-27,['6'],CLIMATISATION DU BATIMENT DES MEDECINES NIVEAU 3,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Climatisation'],[62],non,non
7,19-191604,2019-12-24,2020-02-22,['6'],La présente consultation concerne la mission de maîtrise d'oeuvre pour la création d'un système d'affichage vidéo dans la salle Azur Aréna à Antibes.,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2019-12-23', 'Groupement SARL CREA FACTORY (mandataire) et METAL ETUDE, SARL AGATHE et GLOBECO', (58240, 'EUR'), None)]",['Prestations de services'],[274],non,non
8,19-191807,2019-12-24,2020-01-15,['10'],Conception et réalisation d'un magazine touristique pour Troyes Champagne Métropole-.,fns,cmp2006,appeloffre,initial,Troyes Champagne Métropole,10000,TROYES,,['Prestations de services'],[274],non,non
9,19-191620,2019-12-24,2020-01-29,['10'],Réhabilitation des bâtiments du gymnase d'Aix-Villemaur-Pâlis-.,fns,cmp2006,appeloffre,initial,SI CONST GESTION COSEC TRANSP SCOLAIRE,10160,Aix-en-Othe,,"[""Maîtrise d'oeuvre""]",[197],non,non
10,19-191519,2019-12-24,2020-02-22,"['11', '34']","Aménagement Bassin versant de la mayral darmissan-Mission de maitrise duvre,Faisabilité, AVP, PRO, EXE/VISA, DET, AOR-Missions complémentaires, Procédures règlementaires",fns,cmp2006,appeloffre,initial,SYNDICAT MIXTE DU DELTA DE L'AUDE,11100,narbonne,,['Machines-outils'],[194],non,non
11,19-191800,2019-12-24,2020-01-28,['11'],Approvisionnement en plaquettes bois pour la chaufferie bois du collège Les Fontanilles à Castelnaudary,fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"['Bois', 'Chauffage (matériel)']","[38, 60]",non,non
12,19-190731,2019-12-24,2020-01-24,['13'],"Accord-cadre multi-attributaire de fourniture de postes analogiques numériques, Ip/Sip, télécopieurs, téléphones mobiles débloqués et petits accessoires",joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Matériel de téléphonie'],[339],non,non
13,19-191672,2019-12-24,2020-01-30,['13'],Travaux de réfection de la peinture des clôtures extérieures de l'Hôtel du Département des Bouches du Rhône.,fns,cmp2006,appeloffre,rectificatif,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Peinture (travaux)'],[264],non,non
14,19-191406,2019-12-24,2020-01-28,['13'],"Aménagement d'un chemin PMR, de 2 places de stationnement et pose de mobiliers sur le parking Aurigon de la Sainte Victoire",fns,cmp2006,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Voirie'],[365],non,non
15,19-191444,2019-12-24,2020-02-24,['13'],Fournitures de produits d'hygiènes et d'entretien,fns,cmp2006,attribution,initial,Mairie de Pélissanne,13330,Pelissanne,,"['Hygiène (articles)', ""Produits d'entretien""]","[153, 278]",non,non
16,19-191497,2019-12-24,2020-01-17,['13'],Fournitures de bureau pour les services municipaux de la Ville d'Auriol,fns,cmp2006,appeloffre,initial,Commune d'Auriol,13390,AURIOL,,['Articles de bureau et articles scolaires'],[16],non,non
