a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-76236,2021-06-04,2021-07-02,['1'],Travaux de mise en séparatif du réseau d'assainissement et de renforcement AEP sur la commune d'Izernore (01580),fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Canalisations'],[48],oui,oui
21-74625,2021-06-04,2021-07-09,['1'],Collecte des ordures ménagères résiduelles en porte-à-porte dans le cadre d'une redevance incitative,joue,directive24,appeloffre,initial,SMIDOM Veyle Saone,01140,Saint Didier-sur-Chalaronne,,['Ordures ménagères (prestations)'],[249],non,non
21-75676,2021-06-04,2021-06-25,['1'],"Marché relatif à l'exécution des travaux de restauration morpho-écologique de l'allemogne et du puits matthieu, sur la commune de thoiry.",fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"[""Travaux dans l'eau""]",[349],non,non
21-75689,2021-06-04,2021-06-28,['1'],Accord-cadre à bons de commande pour travaux de VRD,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,"['Voirie', 'Voirie et réseaux divers']","[365, 366]",non,non
21-75117,2021-06-04,2021-07-02,"['1', '69']",restauration de la continuité écologique du seuil du saut du bois,fns,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux cedex,,"['Berge', 'Rivières/ruisseaux', 'Terrassement']","[35, 310, 341]",non,oui
21-74086,2021-06-04,2021-07-15,['2'],"Conception, projection et sonorisation de parcours de vidéo-mapping sur des éléments du patrimoine de la ville de Soissons (02)",joue,directive24,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,"['Audiovisuel', 'Illumination', 'Matériel scénique', 'Sonorisation', 'Vidéo, cinéma']","[22, 170, 216, 324, 362]",non,non
21-75738,2021-06-04,2021-07-08,['2'],"Remplacement des cellules haute tension dans les postes chapelle, hôtal et atelier du centre hospitalier de Soissons",mapa,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Electricité (travaux)'],[105],non,non
21-74268,2021-06-04,2021-07-09,"['2', '51', '59', '60', '8', '80', '62', '75']",Entretien et location de tenues professionnelles,joue,directive24,appeloffre,initial,Groupe ephese,02350,LIESSE NOTRE DAME,,['Textile'],[343],oui,oui
21-75568,2021-06-04,2021-07-10,"['2', '8', '51', '59', '60', '80', '62', '75']",Fournitures hôtelières / restauration (dont usage unique),fns,cmp2006,appeloffre,initial,Groupe ephese,02350,Liesse-notre-dame,,"['Restauration collective', 'Vaisselle']","[66, 357]",oui,oui
21-76000,2021-06-04,2021-07-16,['2'],Réhabilitation d'un bâtiment communal en Tiers Lieu Numérique-.,fns,cmp2006,appeloffre,initial,COMMUNE DE ROZOY SUR SERRE,02360,ROZOY-SUR-SERRE,,"[""Tous corps d'état""]",[345],non,non
21-76060,2021-06-04,2021-06-14,['2'],"MARCHE RELATIF A LA CREATION, LA FOURNITURE ET LA MAINTENANCE D'UNE APPLICATION MOBILE DEDIEE AUX USAGERS DE LA RTA",fns,cmp2006,appeloffre,rectificatif,R.T.A,02430,GAUCHY,,['Informatique (matériel)'],[162],non,non
21-75518,2021-06-04,2021-08-02,"['2', '62', '59', '80']",travaux d'interconnexion en eau potable entre le réservoir de la commune de vuillery et le réseau d'eau potable du spens,mapa,cmp2006,appeloffre,initial,Syndicat des eaux de Braye/Vuillery/C.,02880,Vuillery,,['Alimentation en eau potable'],[6],non,non
21-75626,2021-06-04,2021-06-30,['2'],"Mission OPC pour l'aménagement de l'espace public du Quartier de Gare à Soissons (travaux d'assainissement, construction d'un auvent, d'un local vélos et d'un parking sil",fns,cmp2006,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,"[('2021-04-01', 'Terre et Paysages', (159195, 'EUR'), None)]","[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
21-74218,2021-06-04,2021-08-02,['3'],Elaboration d'un plan de mobilité sur le territoire de Moulins Communauté et d'un schéma directeur cyclable du coeur d'agglomération,joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Etude', 'Prestations de services']","[118, 274]",non,non
21-74234,2021-06-04,2021-07-09,['3'],Fournitures De Denrees Alimentaires Pour La Cuisine Centrale De La Ville De Montlucon,joue,directive24,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Denrées alimentaires'],[88],non,non
21-76164,2021-06-04,2021-07-05,"['3', '63']",CONSTRUCTION DUN BATIMENT INDUSTRIEL  ZA DES GRAVES,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,"['Bâtiment', ""Tous corps d'état""]","[33, 345]",non,non
21-75883,2021-06-04,2021-07-07,['4'],Exploitation du centre multi-activités de Ratery,dsp,dsp,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Prestations de services'],[274],non,non
21-74614,2021-06-04,2021-06-21,"['4', '83']",Etude diagnostic du programme de restauration et d'entretien de la ripisylve du bassin versant du Verdon réalisation d'un bilan des travaux (2014-2021) et d'une nouvelle programmation (,joue,autre,rectificatif,rectificatif,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Etude', 'Rivières/ruisseaux']","[118, 310]",non,non
21-74064,2021-06-04,2021-07-06,['4'],Fourniture Et/Ou Pose D'Accessoires De Deneigement,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Outillage'],[251],non,non
21-74360,2021-06-04,2021-08-03,['5'],Fourniture et livraison de matériels de pré-collecte Lot 1 : conteneurs semi-enterrés Lot 2 : conteneurs partiellement enterrés ou aériens,joue,directive24,attribution,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,"[('2021-04-22', 'Vconsyt france', (289162, 'EUR'), 'Conteneurs semi enterrés'), ('2021-04-22', 'Vconsyst', (81221, 'EUR'), 'Conteneurs partiellement enterrés ou aériens')]","['Abris', 'Conteneur, poubelles']","[1, 71]",non,non
21-74370,2021-06-04,2021-07-05,['6'],Prestations informatiques de développement de logiciels et applications web,joue,directive24,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,['Prestations de services'],[274],non,non
21-75720,2021-06-04,2021-07-05,['6'],Mise à jour des DTA (Diagnostics techniques amiante) pour les bâtiments communaux et réalisation des DAPP (Diagnostics amiante des parties privatives) pour les logements,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,GRASSE,,['Amiante (diagnostic)'],[431],non,non
21-74328,2021-06-04,2021-07-13,['6'],TRANSPORT SCOLAIRE POUR DES ACTIVITÉS SPORTIVES ET CULTURELLESLot 1 : Service des sports Lot 2 : Service culturel,joue,directive24,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse Cedex,,['Transport'],[347],non,non
