,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-193,2020-01-04,2020-03-31,"['6', '13', '83', '84']",Prestations de nettoyage des établissements de formation gérés par la CCINCA,joue,directive24,attribution,initial,CCI de Nice Côte d'Azur,06005,Nice cedex 1,,['Nettoyage de locaux'],[239],non,non
1,19-159830,2020-01-04,2020-03-10,['6'],Mission de maitrise d'oeuvre pour le réaménagement des places de la fontaine et du château à Mandelieu La Napoule,joue,directive24,modification,modification,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,"[""Maîtrise d'oeuvre""]",[197],non,non
2,20-58,2020-01-04,2020-02-10,['6'],Travaux de rénovation et d'aménagement de voirie et de l'espace public,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,"['Canalisations', 'Terrassement', 'Voirie et réseaux divers']","[48, 341, 366]",non,non
3,20-29,2020-01-04,2020-02-01,['6'],fourniture de compteur d'eau potable et de modules radio,joue,autre,rectificatif,rectificatif,COMMUNE DE DRAP,06340,Drap,,"[""Compteur d'eau""]",[440],non,non
4,20-181,2020-01-04,2020-02-02,['12'],fourniture de matériel informatique à destination des membres du groupement de commande,joue,directive24,attribution,initial,SMICA,12000,RODEZ,,['Informatique (matériel)'],[162],non,non
5,20-233,2020-01-04,2020-03-31,"['12', '82']","AO 2019-19 : Maintenance préventive et curative des équipements de CVC, traitement d'eau, production de chaleur, production de froid, ramonage, disconnecteur.",joue,directive24,attribution,initial,Centre Hospitalier Jacques Puel,12027,Rodez,"[('2019-12-16', 'MET ENERGIE', (429075, 'EUR'), 'Maintenance CH RODEZ'), ('2019-12-16', 'MET ENERGIE', (240000, 'EUR'), 'Maintenance Villefranche de Rouergue'), ('2019-12-16', 'MET ENERGIE', (56750, 'EUR'), ""Maintenance CHI d'Espalion, du Vallon et Saint Geniez d'Olt""), ('2019-12-16', 'MET ENERGIE', (44425, 'EUR'), ""Maintenance chauffage centre hospitalier DecazevilleMaintenance traitement de l'air - climatisation centre hospitalier DecazevilleMaintenance Disconnecteurs centre hospitalier Decazeville""), ('2019-12-16', 'MET ENERGIE', (29750, 'EUR'), ""Maintenance EHPAD Les genêts d'or""), ('2019-12-16', 'MET ENERGIE', (17700, 'EUR'), 'Maintenance EHPAD les Causeries')]","['Chauffage (exploitation, entretien)', 'Maintenance', 'Ramonage']","[59, 196, 413]",non,non
6,20-340,2020-01-04,2020-03-31,['13'],Fourniture De Services De Communications Electroniques,joue,directive24,attribution,initial,Ville de Septèmes-les-Vallons,13240,Septèmes-les-Vallons,"[('2019-12-09', 'Completel', (164165, 'EUR'), 'Raccordements téléphoniques tous types. Acheminement du trafic téléphonique entrant et sortant'), ('2019-12-09', 'Sfr', (44386, 'EUR'), 'Services et terminaux de mobilité')]",['Télécommunications'],[338],non,non
7,20-127,2020-01-04,2020-02-10,['13'],Extension du système de vidéo protection urbaine de la commune de Cassis et sa maintenance,joue,directive24,appeloffre,initial,VILLE DE CASSIS,13260,Cassis,,"['Maintenance', 'Vidéo, cinéma']","[196, 362]",non,non
8,20-137,2020-01-04,2020-03-13,['13'],Transport des courriers de la direction régionale des finances publiques de la région paca,joue,directive24,attribution,initial,DIR REG FIN PUBLIQUES PACA DEP BOUCHES,13357,MARSEILLE CEDEX 20,"[('2019-12-29', 'TCS SAS', (155400, 'EUR'), None)]","['Prestations de services', 'Transport']","[274, 347]",non,oui
9,20-184,2020-01-04,2020-03-30,"['13', '4', '5', '6', '83', '84']",Marché de prestations d 'exploitation et de maintenance multitechnique des sites de Pôle emploi Provence-Alpes-Côte d'Azur,joue,directive24,attribution,initial,Pôle emploi PACA,13395,Marseille,"[('2019-12-23', 'MTO', (3830265.43, 'EUR'), ""Marché de prestations d'exploitation et de maintenance multitechnique des sites de Pôle emploi Provence Alpes Côte d'Azur"")]",['Prestations de services'],[274],oui,oui
