,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-45821,2021-04-06,2021-04-29,['2'],"Création et organisation de spectacles célébrant le 400ème anniversaire de la naissance de Jean de La Fontaine le 10 juillet 2021 sur les bords de Marne à Château Thierry et les 16, 17 et 18 j-.",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,oui
1,21-45895,2021-04-06,2021-04-15,['2'],ETUDE D'OPTIMISATION DU SERICE PUBLIC DE GESTION ET PREVENTION DES DECHETS MENAGERS ET ASSIMILES,fns,cmp2006,appeloffre,rectificatif,Cté d'Agglo du Saint-Quentinois,02108,Saint-quentin cedex,,['Etude'],[118],non,non
2,21-45467,2021-04-06,2021-04-23,['2'],Travaux divers de voirie sur le territoire de la C.C.R.V.,fns,cmp2006,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts,,"['Revêtements de sols', 'Voirie', 'Voirie et réseaux divers']","[308, 365, 366]",non,oui
3,21-45882,2021-04-06,2021-06-07,"['3', '85', '33', '44']","La présente consultation est organisée en vue de confier à un prestataire :- La gestion totale du centre de vacances dans sa globalité- L'organisation de séjours au centre de vacances "" Les Gat",fns,cmp2006,appeloffre,initial,CAISSE ALLOCATIONS FAMILIALES ALLIER,03013,Moulins cedex,,['Prestations de services'],[274],non,oui
4,21-45426,2021-04-06,2021-07-04,['3'],Fourniture de pneumatiques pour véhicules et matériels du département de l'Allier (03),fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-03-29', 'CONTITRADE FRANCE', (18103, 'EUR'), None), ('2021-03-29', 'CONTITRADE FRANCE', (8971, 'EUR'), None), ('2021-03-29', 'FIRST STOP AYME', (9758, 'EUR'), None), ('2021-03-29', 'CONTITRADE FRANCE', (6524.5, 'EUR'), None), ('2021-03-29', 'CONTITRADE FRANCE', (22874, 'EUR'), None), ('2021-03-29', 'FIRST STOP AYME', (25134, 'EUR'), None)]",['Pneumatiques'],[271],non,non
5,21-45468,2021-04-06,2021-04-20,"['3', '63']",Prestations de navettes fluviales sur le lac d'allier,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Transport'],[347],non,non
6,21-45410,2021-04-06,2021-05-06,['4'],CONCESSION DE SERVICE PUBLIC POUR L'EXPLOITATION DU CAMPING ' LES PRES HAUTS ',dsp,autre,attribution,initial,Ville de Sisteron,04200,Sisteron,,['Délégation de service public'],[406],non,non
7,21-45476,2021-04-06,2021-05-12,['4'],NETTOYAGE DES VITRES DES BATIMENTS DU CONSEIL DEPARTEMENTAL,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Vitrerie'],[363],non,oui
8,21-45629,2021-04-06,2021-05-03,['5'],Réhabilitation thermique des locaux du Centre technique de Saint Firmin,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"['Bâtiment', 'Gros oeuvre']","[33, 144]",non,non
9,21-42309,2021-04-06,2021-04-27,['6'],travaux de réhabilitation de la passerelle escouissier.,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Passerelle'],[286],non,oui
10,21-33963,2021-04-06,2021-05-07,['6'],"travaux de réhabilitation désamiantage, sols souples et faux plafonds dans divers collèges du département des alpes maritimes cocteau/bonnard/philipe 6 lots",fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,"['Cloison, faux plafond', 'Revêtements de sols', 'Amiante (désamiantage)']","[63, 308, 479]",non,oui
11,21-45607,2021-04-06,2021-04-28,['6'],ASSISTANCE A MAITRISE D'OUVRAGE POUR UNE MISSION D'ANALYSE PROGRAMMATIQUE EN VUE DES TRAVAUX DE RENOVATION ENERGETIQUE DU COMPLEXE SPORTIF FRANCOIS LAYET ET DU GROUPE SCOLAIRE DES PUGETS,mapa,cmp2006,appeloffre,initial,Ville de Saint-Laurent-du-Var,06700,Saint Laurent du Var,,['Etude'],[118],non,non
12,21-45850,2021-04-06,2021-05-05,['7'],Livraison de repas aux sapeurs-pompiers qui effectuent des gardes en caserne. Relance des lots infructueux : Saint-Remèze + Largentière + Les Vans + Vallon-Pont-d'Arc + Villeneuve-de-Berg,mapa,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,07007,Privas cedex,,"['Prestations de services', 'Repas, traiteur']","[274, 304]",non,non
13,21-45827,2021-04-06,2021-05-06,['10'],"L'achat, l'installation et la maintenance des Défibrillateurs Automatisés Externes (DAE) ou Défibrillateurs Semi Automatisés (DSA) des bâtiments de la ville de Nogent-sur-Seine.",fns,cmp2006,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-seine,,['Matériel médical'],[212],non,non
14,21-45575,2021-04-06,2021-04-29,['10'],Fourniture de vêtements de travail et EPI - relance du lot no4 - fourniture de vêtements d'accueil pour les agents du Musée Camille Claudel,fns,cmp2006,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-seine,,"['Habillement', 'Textile']","[150, 343]",non,non
15,21-45540,2021-04-06,2021-05-06,['11'],2199036 - fourniture d'enveloppes pré-imprimées,fns,cmp2006,appeloffre,initial,COMMUNE DE NARBONNE,11785,Narbonne,,"['Impression', 'Imprimés']","[160, 161]",non,non
16,21-45720,2021-04-06,2021-06-06,['12'],travaux de collecte des eaux usées et renouvellement du réseau d'eau potable de la cité de la rayasse,fns,cmp2006,attribution,initial,Decazeville communauté,12300,Decazeville,,"['Alimentation en eau potable', 'Réseaux divers']","[6, 306]",non,non
17,21-46009,2021-04-06,2021-05-17,['12'],route departementale no 60pont de de saint-izairerehabilitationcontrole d'enlevement d'amiantecanton de saint-affriquecommune de saint-izaire,fns,cmp2006,appeloffre,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,['Assistance technique'],[19],non,non
18,21-45725,2021-04-06,2021-05-03,['13'],Rénovation de la couverture de la Chapelle du Mas de la Tour d'Entressen à Istres,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Charpente', 'Couverture']","[57, 74]",non,non
19,21-45479,2021-04-06,2021-05-12,['13'],VENTE DU PONTON HERCULE,mapa,cmp2006,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,['Transport'],[347],non,non
20,21-45803,2021-04-06,2021-04-26,['13'],MISSION DE COORDINATION SPS NIVEAU 1 POUR L'INSTALLATION DE CENTRALES PHOTOVOLTAÏQUES EN TOITURES DE BÂTIMENTS APRES DESAMIANTAGE DANS LES BASSINS EST DU GPMM,mapa,cmp2006,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,['Sanitaire'],[319],non,non
21,21-45439,2021-04-06,2021-05-28,['13'],Fourniture de réactifs de biologie moléculaire permettant la réalisation d'analyses de biologie vétérinaire par le Laboratoire Départemental d'Analyses des Bouches-du-Rhône,mapa,cmp2006,appeloffre,initial,Conseil Departementa des Bouches-du R,13256,Marseille cedex 20,,['Réactifs'],[301],non,non
22,21-45867,2021-04-06,2021-05-06,"['13', '84', '83', '4']",DC _009_2021 - Le présent marché consiste à effectuer les travaux d'isolation par l'extérieur des façades des bâtiments familles et des locaux de service et la rénovation des toitures terras,fns,cmp2006,appeloffre,initial,MIOMCT/DGGN/GENDARMERIE/RGPACA,13387,Marseille cedex 10,,['Isolation'],[169],non,non
23,21-45901,2021-04-06,2021-04-27,"['13', '30', '84', '83']",DC_008_2021 FR5006 isolation par l extérieur des façades du batiment familles de la caserne Cassis (13),fns,cmp2006,appeloffre,initial,MIOMCT/DGGN/GENDARMERIE/RGPACA,13387,Marseille cedex 10,,['Isolation'],[169],non,non
