,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-4740,2021-01-12,2021-01-27,['4'],Acquisition de tractopelles d'occasion,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Véhicules'],[359],non,non
1,21-4432,2021-01-12,2021-02-10,"['4', '83']",Conception et suivi de la réalisation des équipements d'interprétation sur le site du domaine de Valx,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Espaces verts', ""Oeuvre d'art""]","[116, 247]",non,non
2,21-4656,2021-01-12,2021-01-27,"['5', '4', '6', '13', '26', '38', '83', '84']",Transformation Énergétique du CIS Valgaudemar,mapa,cmp2006,appeloffre,initial,Sdis 05,05000,Gap,,"[""Maîtrise d'oeuvre""]",[197],non,non
3,21-4700,2021-01-12,2021-02-10,['5'],Gestion administrative financière et technique de l'aireaccueil des Gens du Voyage de laCommunauté de Communes du Briançonnais,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Gardiennage'],[138],non,non
4,21-4799,2021-01-12,2021-01-25,['5'],"Travaux et fourniture pour les déchetteries existantes sur la Communauté de Communes du Guillestrois Queyras : GUILLESTRE, AIGUILLES, RISOUL, VARS, CEILLAC",fns,cmp2006,appeloffre,rectificatif,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,['Déchetterie (travaux)'],[96],non,non
5,21-4478,2021-01-12,2021-02-12,['6'],marché de fournitures de matériels et de produits pour l'entretien et l'hygiène.,fns,cmp2006,appeloffre,initial,REGIE PARCS D AZUR,06000,Nice,,"[""Produits d'entretien""]",[278],non,non
6,21-4657,2021-01-12,2021-02-05,['6'],MISSION DE PRESTATIONS INTELLECTUELLES EN VUE DE LA MODIFICATION N°5 DU PLAN LOCAL DURBANISME DE LA COMMUNE DE MOUGINS,fns,cmp2006,appeloffre,initial,Mairie de Mougins,06250,MOUGINS,,"['Etude', ""Assistance à maîtrise d'ouvrage""]","[118, 433]",non,non
7,21-4820,2021-01-12,2021-03-15,['6'],Fourniture et pose de Bâtiments modulaires démontables et transportables,fns,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve Loubet Cedex,,['Bâtiments modulaires'],[27],non,non
8,21-4525,2021-01-12,2021-02-15,['6'],Numéro de la consultation : 20200988 TRAVAUX DE REPRISES AMINISTRATIVES DES CONCESSIONS ARRIVEES A ECHEANCE ET ABANDONNEES DANS LES CIMETIERES DE LA VILLE DE CANNES,fns,cmp2006,appeloffre,initial,COMMUNE DE CANNES,06406,CANNES,,['Cimetière'],[437],non,non
9,21-4783,2021-01-12,2021-02-02,['6'],20V0872 - Achat de méthodes et partitions de musique pour les services de la ville de Nice,fns,cmp2006,appeloffre,initial,COMMUNE DE NICE,06593,Nice cedex 4,,['Imprimés'],[161],non,non
10,20-150905,2021-01-12,2023-09-01,['6'],délégation de service public pour l'exploitation de la crèche municipale du rouret,dsp,dsp,appeloffre,initial,COMMUNE LE ROURET,06650,Le Rouret,,['Délégation de service public'],[406],non,non
11,21-4196,2021-01-12,2021-02-11,"['7', '26', '38', '30', '42', '43', '69', '84', '1']",Travaux de réhabilitation des voiries et des parkings du site de baignade de la Neuve à Lyas,fns,cmp2006,appeloffre,initial,Communauté Agglo. PrivasCentreArdèche,07003,Privas,,['Voirie'],[365],non,non
12,21-4491,2021-01-12,2021-02-04,['8'],Construction d'un abri à sel et réorganisation de la cour du centre d'exploitation routier de FUMAY : mission de maîtrise d'oeuvre-.,mapa,cmp2006,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
