a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-65337,2021-05-16,2021-06-16,"['1', '39', '69', '73', '74']",Accord-Cadre D'Etudes Et De Maitrise D'Oeuvre Urbaine,joue,directive24,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,Prevessin-Moens,,"['Etude', ""Maîtrise d'oeuvre""]","[118, 197]",non,non
21-61856,2021-05-16,2021-06-15,"['3', '63']",construction d'un gymnase double et de vestiaires professionnels sur le site du centre omnisports pierre coulon,joue,directive24,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Ascenseur', 'Bardage', 'Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Electricité (travaux)', 'Equipement sportif', 'Espaces verts', 'Etanchéité', 'Gros oeuvre', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', 'Serrurerie', 'Terrassement', ""Tous corps d'état"", 'Ventilation', 'Voirie et réseaux divers', 'Zinguerie', 'Amiante (désamiantage)']","[17, 30, 33, 53, 57, 61, 63, 74, 105, 113, 116, 117, 144, 169, 222, 264, 269, 270, 308, 319, 321, 341, 345, 360, 366, 372, 479]",non,non
21-65360,2021-05-16,2021-07-14,['6'],20N0055 - Exploitation de la station d'épuration de Saint Laurent du Var et des équipements associés,joue,directive25,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,,['Prestations de services'],[274],non,non
21-65203,2021-05-16,2021-06-10,['6'],Entretien et réparation des installations d'éclairage public,joue,directive24,appeloffre,initial,SYNDICAT DEP DE L ELECT ET DU GAZ,06000,Nice,,['Eclairage public'],[102],non,non
21-65353,2021-05-16,2021-07-18,['6'],Collecte transport traitement valorisation des ordures ménagères déchets industriels spéciaux et banals produits par le CHU de Nice avec mise à disposition ou location d'équipements de stockage,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Prestations de services'],[274],non,non
21-65317,2021-05-16,2021-06-15,['6'],21V0138 - PRESTATIONS DE CATERING POUR LES ARTISTES ET LE PERSONNEL TECHNIQUE LORS DES MANIFESTATIONS EVENEMENTIELLES DE LA VILLE DE NICE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Restauration collective', 'Prestations de services', 'Repas, traiteur']","[66, 274, 304]",non,oui
21-65320,2021-05-16,2021-06-21,['6'],traitement des ordures ménagères résiduelles,joue,directive24,appeloffre,initial,C. C. du Pays des Paillons,06440,Blausasc,,['Ordures ménagères (prestations)'],[249],non,non
21-65314,2021-05-16,2021-06-14,['8'],PRESTATIONS DE GESTION-ANIMATION DE LA PEPINIERE D'ENTREPRISES-.,joue,directive24,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,['Prestations de services'],[274],non,non
21-65403,2021-05-16,2021-07-15,['11'],Broyage des déchets verts pour le Grand Narbonne,joue,directive24,attribution,initial,Le Grand Narbonne,11785,NARBONNE,"[('2021-05-14', 'ELAGAGE DU SUD', (300000, 'EUR'), 'Broyage des déchets verts ')]",['Déchets non ménagers (prestations)'],[404],non,non
21-65378,2021-05-16,2021-07-15,['11'],"GN20C13 - Fournitures administratives, papier et consommables d'impression",joue,directive24,attribution,initial,Le Grand Narbonne,11785,NARBONNE,"[('2021-05-12', 'FIDUCIAL', (178800, 'EUR'), 'Fournitures de bureau et accessoires'), ('2021-05-12', 'LACOSTE PAPETERIE', (112200, 'EUR'), 'Papier reprographie et impression'), ('2021-05-12', ""ENTREPRISE ADAPTEE L'EA"", (4000, 'EUR'), 'Articles de bureau (marché réservé)'), ('2021-05-12', 'TG INFORMATIQUE', (22000, 'EUR'), ""Consommables informatiques d'impression"")]","['Articles de bureau et articles scolaires', 'Consommables informatiques']","[16, 68]",non,non
21-65415,2021-05-16,2021-06-18,['13'],Maintenance préventive et curative des fontaines à boire sur le domaine public du Conseil de Territoire Marseille Provence,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,oui
21-65274,2021-05-16,2021-06-15,['13'],Fourniture et pose de sanitaires préfabriqués sur le territoire de la Métropole Aix Marseille Provence,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Sanitaire'],[319],non,oui
