,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-73586,2021-06-03,2021-07-08,['1'],Délégation De Service Public Relative A L'Exploitation Et A La Gestion Des Trois Accueils De Loisirs Et De L'Espace Jeunes De La Commune De Prevessin-Moëns,joue,directive23,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,Prevessin-Moens,,"['Prestations de services', 'Délégation de service public']","[274, 406]",non,non
1,21-73822,2021-06-03,2021-07-30,['1'],MOE STEP CG,joue,directive24,appeloffre,initial,STEASA,01500,Amberieu en bugey,,['Prestations de services'],[274],non,oui
2,21-74802,2021-06-03,2021-06-28,['2'],Remplacement des canalisations d'eau potable et du surpresseur du château d'eau du CRRF de Saint-Gobain,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Canalisations'],[48],non,non
3,21-64282,2021-06-03,2021-06-18,['3'],assistance et accompagnement à l'élaboration du schéma de politique culturelle de la ville de vichy,mapa,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
4,21-63567,2021-06-03,2021-06-28,['3'],Travaux de dépollution de l'ancien site industriel applifil,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Dépollution'],[442],non,non
5,21-75003,2021-06-03,2021-06-17,"['4', '13', '6']",Ce marché a pour objet la réhabilitation de l'aire de jeux de Thorame-Basse et la création de l'aire de jeux de son hameau Château-Garnier.,fns,cmp2006,appeloffre,initial,Mairie de Thorame-Basse,04170,Thorame basse,,['Aire de jeux'],[400],non,non
6,21-75150,2021-06-03,2021-08-31,['4'],Maîtrise d'oeuvre pour la construction d'une maison de santé pluri professionnelle,mapa,cmp2006,attribution,initial,CCPFML,04230,SAINT-ETIENNE-LES-ORGUES,,"[""Maîtrise d'oeuvre""]",[197],non,non
7,21-75410,2021-06-03,2021-06-28,"['4', '83']",Levés topographiques du haut Verdon 2021 Suivi de la dynamique sédimentaire,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,['Etude'],[118],non,non
8,21-75176,2021-06-03,2021-07-19,"['4', '83']",Accord cadre concernant les prestations de communication pour le Parc naturel régional du Verdon - Graphisme et impression.,fns,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Impression', 'Publicité, Communication']","[160, 285]",non,non
9,21-74775,2021-06-03,2021-06-29,['4'],"Groupe d'analyse de la pratique professionnelle (GAPP) des travailleurs médico-sociaux,cadres et secrétaires exerçant des fonctions d'accueil au sein du Pôle solidarités",mapa,cmp2006,appeloffre,rectificatif,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Formation'],[410],non,non
10,21-73390,2021-06-03,2021-07-15,"['5', '4']",Accord-cadre uioss 05 - ao 2021/01 - nettoyage des locaux des sites de l'UIOSS et de la CAF des Hautes-Alpes au titre du lot no 1 et de la CAF des Alpes de Haute-Provence au titre du lot no 2,joue,directive24,attribution,initial,UIOSS des Hautes-Alpes,05000,Gap,"[('2021-04-26', 'NERA PROPRETE', (338589, 'EUR'), ""Prestations de nettoyage des locaux des organismes des Hautes-Alpes - Sites de l'UIOSS à GAP et de la CAF à BRIANÇON""), ('2021-04-26', 'SARL LEONETTI HYGIENE MAINTENANCE SERVICE', (142542, 'EUR'), 'Prestations de nettoyage des locaux de la CAF des Alpes de Haute-Provence - Site de DIGNE les BAINS')]",['Nettoyage de locaux'],[239],oui,oui
11,21-75237,2021-06-03,2021-07-01,['5'],RD 1075 PROTECTION DE BERGES SAINT-JULIEN-EN-BEAUCHENE - LA ROCHETTE (SITE 6),fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Berge'],[35],oui,non
12,21-75239,2021-06-03,2021-07-01,['5'],RD 1075 - Protection de berges et zone de récupération en accotements - Saint-Julien-en-Beauchêne,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Berge'],[35],oui,non
13,21-74810,2021-06-03,2021-06-25,['6'],MAPA 2021-044 - Aménagement du boulevard Jean Moulin,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,"['Eclairage public', 'Espaces verts', 'Génie civil']","[102, 116, 141]",non,oui
14,21-75187,2021-06-03,2021-06-24,['6'],"MAPA 2021-045 FOURNITURE ET LIVRAISON DE VEHICULES POUR LE PARC AUTOMOBILE DU SERVICE DE LA POLICE MUNICIPALE DE LA VILLE DU CANNET (véhicules de type monospace compact, segment M1 plus).",fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,['Véhicules (acquisition)'],[475],non,non
15,21-74931,2021-06-03,2021-07-05,"['6', '13', '83']",accord cadre pour la réalisation de voyages scolaires,fns,cmp2006,appeloffre,initial,GRETA TOURISME HOTELLERIE,06200,Nice,,['Voyage'],[367],non,non
16,21-73618,2021-06-03,2021-07-01,['6'],20V0597 - FOURNITURE DE MATERIELS D'ARROSAGE POUR LES BESOINS DE LA VILLE DE NICE,joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2021-01-15', 'AUTOMATISME DELATTRE', (62833, 'EUR'), ""FOURNITURE DE MATERIELS D'ARROSAGE POUR LES BESOINS DE LA VILLE DE NICE"")]",['Arrosage'],[13],non,oui
17,21-73592,2021-06-03,2021-06-24,['6'],21N0073. Fourniture de mobilier et matériel de bureau ergonomiques pour travailleur en situation de handicap,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Mobilier'],[230],non,non
18,21-74851,2021-06-03,2021-06-24,['6'],"Accompagnement au développement de marchés réservés au Secteur du travail protégé et adapté (STPA), dans lecadre d'une démarche globale d'achat socialement responsable.",fns,cmp2006,appeloffre,initial,METROPOLE NCA,06364,NICE CEDEX 4,,['Prestations de services'],[274],oui,non
19,21-73289,2021-06-03,2021-07-13,['6'],LOCATION ET INSTALLATION DE MOBILIER POUR LES BESOINS DE LA REGIE DES PALAIS ACROPOLIS ET NIKAIA.,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Mobilier'],[230],non,oui
20,21-73421,2021-06-03,2021-07-07,"['6', '83', '13']",Fournitures Administratives Et Petits Materiels De Bureau Pour Les Services De La Ville De Cannes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Articles de bureau et articles scolaires', 'Matériel de bureau']","[16, 207]",non,non
21,21-74877,2021-06-03,2021-06-24,['6'],"La lutte anti vectorielle par dératisation, désinsectisation, désinfection des bâtiments communaux et des espaces publics, et dératisation du réseau d'assainissement",fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,"['Dératisation, désinsectisation']",[89],non,non
22,21-73757,2021-06-03,2021-09-05,['7'],Construction d'une structure artificielle d'escalade dans la salle multisports intercommunale de Joyeuse,joue,directive24,appeloffre,initial,Département de l'Ardèche,07000,Privas,,['Equipement sportif'],[113],non,non
23,21-75156,2021-06-03,2021-06-28,['7'],Confortement de chaussée RD 122 PR 7+050 Commune Le Béage,fns,cmp2006,attribution,initial,Département de l'Ardèche,07007,Privas,"[('2021-05-31', 'Jauffre michel sarl', (71276.0, 'EUR'), None)]",['Voirie et réseaux divers'],[366],non,non
24,21-74345,2021-06-03,2021-06-17,['8'],Mise à disposition de personnel temporaire,fns,cmp2006,appeloffre,initial,SDIS des Ardennes,08000,Prix les mezieres,,['Mise à disposition de personnel'],[461],non,non
25,21-74803,2021-06-03,2021-06-29,"['8', '51']",Relance de 3 lots infructueux : Serrurerie/Plomberie-Sanitaire/Groupe électrogène relatif à la construction du Foyer de Vie de Vouziers (08),fns,cmp2006,appeloffre,initial,EDPAMS JACQUES SOURDILLE,08240,Belleville et chatillon-sur-bar,,"['Groupe électrogène', 'Plomberie (travaux)', 'Serrurerie']","[143, 270, 321]",non,non
26,21-73344,2021-06-03,2021-08-29,['9'],Fourniture Et Installation De Signalisation D'Informations Locales - Communauté De Communes Du Pays D'Olmes,joue,directive24,attribution,initial,COMMUNAUTE DE COMMUNES DU PAYS D'OLMES,09300,Lavelanet,"[('2021-01-29', 'Signaux Girod Sud', (97547.8, 'EUR'), None)]",['Signalétique'],[333],non,non
27,21-74938,2021-06-03,2021-07-01,['10'],Accord-cadre mono-attributaire à bons de commande pour l'entretien et la réparation des charpentes et couvertures des édifices protégés au titre des Monuments Historiques ou à forte valeur p-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Charpente', 'Couverture', 'Monuments historiques']","[57, 74, 236]",non,oui
28,21-74812,2021-06-03,2021-07-05,['10'],"Fourniture, impression d'enveloppes et de dossiers et prestations annexes pour les besoins des services départementaux et de la MDPH-.",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,['Reprographie'],[305],non,non
29,21-75021,2021-06-03,2021-07-05,['10'],REDISTRIBUTION ET EXTENSION DU CIS DE BOUILLY-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,10088,TROYES,,"[""Tous corps d'état""]",[345],non,non
30,21-75125,2021-06-03,2021-07-05,['10'],"délégation de service public du multi-accueil et réseau d'assistantes maternelles "" maison de l'enfance """,dsp,dsp,appeloffre,initial,COMMUNAUTE COMMUNES REG BAR SUR AUBE,10200,Bar-Sur-Aube,,['Délégation de service public'],[406],non,non
31,21-73837,2021-06-03,2021-08-01,['11'],Convention de concession pour la distribution publique d'électricité et la fourniture d'électricité aux tarifs réglementés de vente sur le territoire de l'Aude,joue,directive23,attribution,initial,SYND AUDOIS D ENERGIES ET DU NUMERIQUE,11000,Carcassonne,,['Matériel électrique'],[203],non,non
32,21-74816,2021-06-03,2021-07-05,['11'],"Travaux d'extension et de raccordement, travaux de réhabilitations urgentes, de création et de réhabilitation de branchements et travaux de réparation de fuites ou casses sur les réseaux EU et AE",fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,"['Canalisations', 'Voirie et réseaux divers']","[48, 366]",non,non
33,21-73242,2021-06-03,2021-08-02,['11'],accord-cadre à marchés subséquents pour des travaux d'extension et de réhabilitation en tranchées des ouvrages d'eau potable et d'assainissement des eaux usées pour le grand narbonne,joue,directive25,attribution,initial,Le Grand Narbonne,11785,NARBONNE,,['Canalisations'],[48],non,non
34,21-73847,2021-06-03,2021-07-19,['11'],CONCEPTION ET REALISATION DES ILLUMINATIONS POUR LES FETES DE FIN D'ANNEE,joue,directive24,appeloffre,initial,COMMUNE DE NARBONNE,11785,NARBONNE CEDEX,,['Illumination'],[170],non,non
35,21-75037,2021-06-03,2021-07-06,['11'],"Acquisition de semences, végétaux et autres produits horticoles pour le Département de l'Aude",fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"['Matériel agricole, horticole', 'Végétaux']","[200, 358]",non,non
36,21-75035,2021-06-03,2021-07-02,['11'],RD 607 - RD 326 - Création d'un carrefour giratoire sur les communes de Mirepeisset et Ginestas,fns,cmp2006,attribution,initial,Département de l'Aude,11855,Carcassonne,"[('2021-06-03', 'EIFFAGE ROUTE GRAND SUD', (279995.11, 'EUR'), None)]",['Voirie'],[365],non,non
37,21-74749,2021-06-03,2021-07-01,['12'],route departementale no 512pont de la cresseréparationcantons de tarn et causses et de millau-2communes de la cresse et d'aguessac,fns,cmp2006,appeloffre,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,"[""Ouvrage d'art""]",[252],non,non
38,21-73759,2021-06-03,2021-07-02,['13'],Stockage provisoire et démantèlement des bateaux de plaisance de la Métropole Aix Marseille Provence,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"[""Travaux dans l'eau""]",[349],non,oui
39,21-73565,2021-06-03,2021-07-16,['13'],Mission de maîtrise d'oeuvre pour l'aménagement de la ligne 1 'Littoral' du Plan Vélo à Marseille et la requalification de l'espace public le long de son itinéraire entre Aren,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,non
40,21-73371,2021-06-03,2021-07-16,"['13', '83', '84']",Travaux d'infrastructures (Extensions Nord-Sud du tramway de Marseille - Phase 1),joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"[""Ouvrage d'infrastructure""]",[253],non,non
41,21-74930,2021-06-03,2021-08-05,['13'],Marché de prestations intellectuelles pour la maîtrise d'oeuvre des travaux d'amélioration énergétique du Centre des Finances publiques de Saint Barnabé,fns,cmp2006,attribution,initial,Ministères économiques et financiers,13008,Marseille,"[('2021-04-23', 'ALTEREA', (77817.5, 'EUR'), None)]",['Ingénierie'],[455],non,non
42,21-73665,2021-06-03,2021-07-06,['13'],TRAVAUX D'IMPRESSION DIVERS POUR LA COMMUNE DE BERRE L'ETANG,joue,directive24,appeloffre,initial,Commune de Berre l'Etang,13130,BERRE L'ETANG,,['Impression'],[160],non,non
43,21-71394,2021-06-03,2021-07-05,"['13', '83', '84']",missions de diagnostics techniques pour le compte de l'epf paca,joue,directive24,appeloffre,initial,ETS PUB FONCIER P A C A,13207,MARSEILLE CEDEX 01,,"['Etude', 'Amiante (diagnostic)']","[118, 431]",non,non
44,21-73102,2021-06-03,2021-07-12,['13'],"Prestations De Collecte, Transport, Traitement Et Valorisation Des Déchets Générés Par Les Activités Du Grand Port Maritime De Marseille",joue,directive24,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,"['Conteneur, poubelles', 'Ordures ménagères (prestations)', 'Déchets non ménagers (prestations)']","[71, 249, 404]",non,non
45,21-73659,2021-06-03,2021-07-01,['13'],Travaux d'aménagement des Fabriques - Phase 1 - Electricité,joue,directive24,appeloffre,initial,EPA EUROMEDITERRANEE,13235,Marseille cedex 02,,['Eclairage public'],[102],oui,oui
46,21-73652,2021-06-03,2021-07-01,['13'],Travaux d'aménagement des Fabriques - Phase 1,joue,directive24,appeloffre,initial,EPA EUROMEDITERRANEE,13235,Marseille cedex 02,,"['Abris', 'Espaces verts', 'Voirie et réseaux divers']","[1, 116, 366]",oui,oui
47,21-74910,2021-06-03,2021-07-27,['13'],Le présent marché a pour objet la réalisation de formations 'habilitations et conduite de véhicules' à destination des agents du Département des Bouches-du-Rhône (7 lots).,fns,cmp2006,attribution,initial,DEPARTEMENT DES BOUCHES DU RHONE,13256,Marseille cedex 20,,['Prestations de services'],[274],non,non
48,21-15834,2021-06-03,2021-07-05,['13'],réaménagement de l'entrée du campus timone.,fns,cmp2006,appeloffre,initial,Université d'Aix-Marseille,13284,Marseille Cedex 07,,"['Chauffage (travaux)', 'Climatisation', 'Démolition', 'Electricité (travaux)', 'Espaces verts', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)', 'Serrurerie', 'Terrassement', 'Ventilation']","[61, 62, 87, 105, 116, 117, 144, 222, 270, 321, 341, 360]",non,non
49,21-73872,2021-06-03,2021-07-05,['13'],Ght - Ao - Fourniture de Médicaments dérivés du sang - Procédure intermédiaire - et de produits pharmaceutiques,joue,directive24,appeloffre,initial,HOPITAUX DE PROVENCE,13295,Marseille,,"['Consommables médicaux', 'Produits pharmaceutiques']","[69, 280]",non,non
50,21-75142,2021-06-03,2021-08-31,['13'],MAINTENANCE DE L'INFRASTRUCTURE OPTIQUE ET DU SYSTEME DE VIDEOPROTECTION DE LA COMMUNE D'AURIOL,fns,cmp2006,attribution,initial,Commune d'Auriol,13390,AURIOL,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
