,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-150074,2019-10-06,2020-11-04,"['1', '69']",concours de maîtrise d'oeuvre pour la construction de la maison du cirque,joue,directive24,appeloffre,initial,Ville de Bourg-en-Bresse,01012,BOURG EN BRESSE Cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,19-151084,2019-10-06,2019-11-04,['1'],Marché de service relatif à la prestation d'assurance pour les besoins de la Ville d'Oyonnax,joue,directive24,appeloffre,initial,COMMUNE D OYONNAX,01100,Oyonnax,,['Assurance'],[20],non,non
2,19-150524,2019-10-06,2019-11-08,['3'],Souscription de contrats d'assurances,joue,directive24,appeloffre,initial,Cté de Communes Pays de Lapalisse,03120,Lapalisse,,['Assurance'],[20],non,non
3,19-150604,2019-10-06,2019-11-12,['4'],prestations de service 'Sûreté et Sécurité' du Ch de Manosque,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,"[""Contrôle d'accès"", 'Surveillance', 'Sécurité incendie']","[81, 331, 332]",non,non
4,19-141728,2019-10-06,2019-11-13,"['6', '13', '83']","Service de transport à la demande sur le territoire de la communauté d'agglomération du pays de grasse dit "" sàd "" (sillages à la demande) suite à une première procédure déclarée sans suite",joue,directive24,appeloffre,initial,C.A. PAYS DE GRASSE,06130,GRASSE,,['Transport'],[347],non,non
5,19-143392,2019-10-06,2019-11-13,"['6', '13', '83']","service de transport à la demande destiné aux personnes à mobilité réduite "" mobiplus ""(mobi+)",joue,directive24,appeloffre,initial,C.A. PAYS DE GRASSE,06130,GRASSE,,['Transport'],[347],non,non
6,19-149010,2019-10-06,2019-11-13,"['6', '13', '83']",fourniture de quincaillerie et d'outillages divers pour l'entretien des bâtiments du pays de grasse,joue,directive24,appeloffre,initial,C.A. PAYS DE GRASSE,06130,GRASSE,,['Quincaillerie (articles)'],[291],non,non
7,19-105216,2019-10-06,2019-11-04,['6'],socaconam marche de prestations de services d'assurances,joue,directive24,appeloffre,initial,SOCIETE CANNOISE DE CONSTRUCTION ET D',06150,Cannes la Bocca,,['Assurance'],[20],non,non
8,19-150394,2019-10-06,2019-12-03,['6'],Nettoyage des parties communes des residences du patrimoine territoire de l'esterel,joue,directive24,attribution,initial,OPH de Cannes Pays de Lérins,06150,Cannes la bocca,"[('2019-10-03', 'SENI', (332674.23, 'EUR'), ""Nettoyage des parties communes des residences du patrimoine territoire de l'esterel"")]",['Prestations de services'],[274],non,non
9,19-150914,2019-10-06,2019-11-12,['6'],"marché relatif à l'émission, la fourniture et la livraison de titres restaurant sous format papier pour les agents de la mairie et du ccas de la commune de saint-jean-cap-ferrat",joue,directive24,appeloffre,initial,COMMUNE DE SAINT JEAN CAP FERRAT,06230,Saint Jean Cap Ferrat,,['Titres restaurant'],[416],non,oui
10,19-151004,2019-10-06,2019-11-04,['6'],Mission de maitrise d'oeuvre pour la réhabilitation de la ferme Giaume,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Etude', ""Maîtrise d'oeuvre""]","[118, 197]",non,non
11,19-150975,2019-10-06,2019-11-03,['6'],Restauration collective,joue,directive24,appeloffre,initial,COMMUNE DE SAINT-VALLIER-DE-THIEY,06460,Saint-Vallier-de-Thiey,,['Restauration collective'],[66],non,non
12,19-150428,2019-10-06,2019-12-31,['6'],Création et installation de structures métalliques et sculptures en polystyrène et matériaux divers pour la Fête du Citron,joue,directive24,attribution,initial,Office de Tourisme,06500,Menton,"[('2019-08-30', 'CONCEPT EVENEMENTIEL', (307256.08, 'EUR'), 'Création et installation de structures métalliques'), ('2019-08-30', 'CONCEPT EVENEMENTIEL', (19487.44, 'EUR'), 'Création et installation de structures en polystyrène et matériaux divers')]","['Métallerie', 'Ouvrage métallique', 'Prestations de services']","[223, 254, 274]",non,non
13,19-150839,2019-10-06,2019-11-07,['8'],ASSURANCES RC GHT NORD ARDENNE 2020-2023,joue,directive24,appeloffre,initial,CTRE HOSP DE CHARLEVILLE MEZIERES,08011,Charleville-mezieres cedex,,['Assurance'],[20],non,non
14,19-151009,2019-10-06,2019-11-04,['9'],"Maintenance et entretien des sites "" Points Hauts "" sous la responsabilité du Conseil Départemental de l'Ariège",joue,directive24,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,,['Maintenance'],[196],non,non
15,19-150916,2019-10-06,2019-11-04,['9'],Fourniture et location avec option d'achat d'une dameuse Treuil Neuf pour l'entretien des pistes de ski alpin à la station de Guzet,joue,directive24,appeloffre,initial,SYNDICAT MIXTE DE GUZET,09001,Foix,,['Location (matériels)'],[185],non,non
16,19-150743,2019-10-06,2019-11-04,"['11', '9', '34', '31', '66']",CONTRAT D'EXPLOITATION DES INSTALLATIONS COLLECTIVES DE CHAUFFAGE AVEC OU SANS PRODUCTION D'EAU CHAUDE SANITAIRE,joue,directive24,appeloffre,initial,ALOGEA,11000,CARCASSONNE,,"['Chauffage (exploitation, entretien)']",[59],non,non
17,19-150427,2019-10-06,2019-11-08,['11'],VIDAGE DES POINTS D'APPORTS VOLONTAIRES POUR LA COLLECTE DES DECHETS MENAGERS,joue,directive24,appeloffre,initial,Communauté de Communes du Limouxin,11300,LIMOUX,,['Collecte sélective'],[82],non,non
18,19-150685,2019-10-06,2019-10-21,['11'],Réalisation de travaux de terrassements et d'enrochements sur les routes départementales,joue,directive24,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,"[('2019-10-02', 'CAZAL', (333333.33, 'EUR'), 'Division territoriale du Caecassonnais'), ('2019-10-02', 'SAS RAYMOND LAVOYE ET FILS', (333333.33, 'EUR'), 'dIVISION tERRITORIALE cORBI7RES-mINERVOIS'), ('2019-10-02', 'CAZAL', (333333.33, 'EUR'), ""Division territoriale de la Haute Vallée de l'Aude""), ('2019-10-02', 'CAZZAL', (333333.33, 'EUR'), 'Division Territoriale du Lauragais'), ('2019-10-02', 'SAS RAYMOND LAVOYE ET FILS', (333333.33, 'EUR'), 'Divisin Territoriale de la Narbonnaise')]",['Terrassement'],[341],oui,non
19,19-150449,2019-10-06,2019-11-04,['11'],Conception Realisation Pour La Construction De 50 Logements Et 10 Lots A Bâtir 'Le Faubourg De Surzac' A Capendu,joue,directive24,appeloffre,initial,OFFICE PUBLIC DE L HABITAT DE L AUDE,11890,Carcassonne,,['Bâtiment'],[33],non,non
20,19-150876,2019-10-06,2019-11-05,"['13', '83', '84']",ELABORATION D'UN SCHEMA DIRECTEUR DU STATIONNEMENT DE LA METROPOLE AIX-MARSEILLE METROPOLE,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Etude'],[118],non,non
21,19-150458,2019-10-06,2019-10-12,"['13', '83', '84']",Entretien des aires de jeu du stade d'honneur Maurice David à Aix-en-Provence et du stade d'honneur Parsemain à Fos-sur-Mer,joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2019-07-30', 'SPORT MEDITERRANEE ENTRETIEN SARL', (59950, 'EUR'), ""Entretien de l'aire de jeu du terrain d'honneur du Stade Maurice David à Aix-en-Provence""), ('2019-07-31', 'ID VERDE', (67122.9, 'EUR'), ""Entretien de l'aire de jeu du stade d'honneur Parsemain à Fos sur Mer."")]",['Terrain de sport'],[342],non,non
