a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-96658,2020-07-29,2020-10-26,['1'],Numéro de la consultation : 2020-AMO-0005 Construction du collège Louis Dumont à Bellegarde sur Valserine (01) : reconsultation lot 08 et 23,fns,cmp2006,attribution,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,['Bâtiment'],[33],non,non
20-95149,2020-07-29,2020-08-31,"['1', '73', '74', '42', '71', '69']",Accord-cadre pour la réalisation d'études et de travaux de mise en conformité GC/BLO,joue,directive24,appeloffre,initial,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,,['Fibre optique'],[133],non,non
20-96301,2020-07-29,2020-09-08,['1'],Mise en oeuvre de prestations de gardiennage de certains locaux de la Caf de l'Ain,fns,cmp2006,appeloffre,initial,CAF de l'Ain,01014,Bourg en bresse cedex,,['Gardiennage'],[138],non,non
20-95557,2020-07-29,2020-09-04,"['1', '42', '69', '71', '73', '74']",Prestation D'Exploitation Des Ouvrages D'Assainissement,joue,directive24,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Assainissement', 'Prestations de services']","[18, 274]",non,non
20-95775,2020-07-29,2020-09-23,['1'],Déchèteries - Bas de quai,joue,directive24,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,['Prestations de services'],[274],non,non
20-95172,2020-07-29,2020-08-07,['1'],marché de location de bâtiments modulaires provisoires pour le groupe scolaire d'arbère,joue,directive24,attribution,initial,Ville de Divonne les Bains,01220,Divonne les Bains,"[('2020-07-16', 'Société COUGNAUD', (297933, 'EUR'), 'location de bâtiments modulaires')]",['Bâtiments modulaires'],[27],non,non
20-95644,2020-07-29,2020-08-05,['1'],"Les travaux correspondent au prolongement nord de la voie verte ' La Traverse ' sur 11,6 kilomètres et comprennent de la VRD, du mobilier urbain et des espaces verts.",joue,autre,rectificatif,rectificatif,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Espaces verts', 'Mobilier urbain', 'Terrassement', 'Voirie et réseaux divers']","[116, 231, 341, 366]",oui,oui
20-95093,2020-07-29,2020-08-21,['2'],Transformation de la mairie de Grisolles (02)-.,fns,cmp2006,appeloffre,rectificatif,Commune de Grisolles,02210,GRISOLLES,,"[""Tous corps d'état""]",[345],non,non
20-95199,2020-07-29,2020-09-02,['2'],"MARCHE DE SERVICES DE NETTOYAGE DES LOCAUX, DES INTERIEURS DES VEHICULES AVEC LEUR DESINFECTION TOTALE",joue,directive25,appeloffre,initial,R.T.A,02430,GAUCHY,,"['Hygiène (articles)', 'Nettoyage de locaux', 'Transport']","[153, 239, 347]",non,non
20-95569,2020-07-29,2020-10-24,['3'],Prestation de location d'engins de chantier avec chauffeurs pour le Service d' Archéologie Préventive (Sap)à titre principal et les services du Département de l'Allier à titre acce,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-07-21', 'Alzin Sas', (419160, 'EUR'), None), ('2020-07-21', 'Entreprise Jacquet', (401708, 'EUR'), None), ('2020-07-21', 'Allier Tp', (409000, 'EUR'), None), ('2020-07-21', 'Bondoux Tp', (422700, 'EUR'), None), ('2020-07-21', 'Sarl Mjtp', (512000, 'EUR'), None)]","['Location (matériels)', 'Véhicules (location)']","[185, 474]",non,non
