,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-134871,2020-11-03,2020-12-04,['1'],Construction de garages,fns,cmp2006,appeloffre,initial,Ville de Saint-Maurice de Beynost,01703,Saint-Maurice de Beynost,,"['Bâtiment', 'Carrelage', 'Charpente', 'Clôture', 'Couverture', 'Electricité (travaux)', 'Gros oeuvre', 'Isolation', 'Métallerie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Serrurerie', 'Zinguerie', 'Porte automatique, portail']","[33, 53, 57, 64, 74, 105, 144, 169, 223, 264, 270, 308, 309, 321, 372, 412]",non,non
1,20-134552,2020-11-03,2020-11-12,['2'],construction d'une salle de la culture et des fêtes à sains richaumont - relance des lots no6 et 13 (rectificatif),fns,cmp2006,appeloffre,rectificatif,Commune de Saint-Richaumont,02120,Sains-Richaumont,,"['Chauffage (travaux)', 'Menuiserie', 'Plomberie (travaux)', 'Serrurerie', 'Ventilation']","[61, 222, 270, 321, 360]",non,non
2,20-134646,2020-11-03,2020-12-01,['2'],Mission de maitrise d'oeuvre des travaux de reconstruction de la station d'épuration (STEP) du CRRF de Saint-Gobain,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"[""Station d'épuration (travaux)""]",[328],non,non
3,20-134526,2020-11-03,2020-11-30,"['4', '83']",Etude d'incidence des prélèvements en eau sur les nappes et cours d'eau des bassins versants du Colostre et du ruisseau de Notre Dame.,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,['Rivières/ruisseaux'],[310],non,non
4,20-134864,2020-11-03,2020-12-04,['4'],Contrats assurances 2021-2024,fns,cmp2006,appeloffre,initial,Commune d'Aiglun,04510,Aiglun,,"['Assurance', 'Bâtiment', 'Mobilier', 'Véhicules']","[20, 33, 230, 359]",non,non
5,20-134557,2020-11-03,2020-11-23,['5'],CONSTRUCTION DU PONT DE LA DÉCHETTERIE DE PATAC - MARCHE DE MAÎTRISE D'OEUVRE D'INFRASTRUCTURE,mapa,cmp2006,appeloffre,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,"[""Maîtrise d'oeuvre""]",[197],non,non
6,20-134648,2020-11-03,2020-11-23,['6'],le présent marché a pour objet d'assurer les missions de médecine du travail qui incombent à la caf des alpes-maritimes à l'égard de son personnel.,fns,cmp2006,appeloffre,initial,CAF des Alpes-Maritimes,06100,nice,,['Prestations de services'],[274],non,non
7,20-135055,2020-11-03,2020-12-04,['6'],CREATION D'UN CAMPUS UNIVERSITAIRE - ANCIEN PALAIS DE JUSTICE - GRASSE - 14 LOTS,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Ascenseur', 'Bardage', 'Carrelage', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Echafaudage', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Revêtements de sols', 'Serrurerie']","[17, 30, 53, 61, 63, 74, 101, 105, 144, 222, 264, 308, 321]",non,non
8,20-134765,2020-11-03,2020-11-27,['6'],MARCHE DE SERVICE D'ASSURANCE POUR LES BESOINS DU SYNDICAT INTERCOMMUNAL DES EAUX DU FOULON,fns,cmp2006,appeloffre,initial,SI DES EAUX DE FOULON,06130,Grasse,,['Assurance'],[20],non,non
9,20-134351,2020-11-03,2020-12-15,['6'],films de protection solaire et d'occultation pour divers collèges du département des alpes-maritimes (rectificatif),fns,cmp2006,appeloffre,rectificatif,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Occultation'],[414],non,non
10,20-134774,2020-11-03,2020-12-03,['6'],CONFECTION ET LIVRAISON DE COLIS ALIMENTAIRES FESTIFS ET CHOCOLATS DESTINÉS AUX PERSONNES ÂGÉES OU ISOLÉES DE LA COMMUNE D'ANTIBES JUAN-LES-PINS POUR L'ANNÉE 2021,fns,cmp2006,appeloffre,rectificatif,CENTRE COMMUNAL D ACTION SOCIALE,06600,Antibes,,['Denrées alimentaires'],[88],non,non
11,20-134472,2020-11-03,2020-12-07,['6'],"Acquisition de lubrifiants automobiles, autres fluides hydrauliques et accessoires pour tous types de véhicules, engins et matériels",fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Lubrifiants'],[187],non,non
12,20-134951,2020-11-03,2020-11-23,['8'],Mission d'Assistance à Maitrise d'ouvrage - Extension des Archives Départementales-.,mapa,cmp2006,appeloffre,rectificatif,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
13,20-112855,2020-11-03,2020-11-27,['10'],location de cars avec chauffeur - années 2021 et 2022,fns,cmp2006,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-Seine,,['Transport'],[347],non,non
14,20-134781,2020-11-03,2020-11-15,['11'],Maintenance des espaces verts du Centre Hospitalier deCarcassonne et de ses sites annexes,fns,cmp2006,attribution,initial,Centre Hospitalier de Carcassonne,11010,Carcassonne cedex,"[('2020-06-17', 'Apajh aude', (14562.42, 'EUR'), None), ('2020-06-18', 'Lena debroussail anes', (17067.32, 'EUR'), None), ('2020-06-17', 'Apajh', (5169.86, 'EUR'), None)]","['Espaces verts', 'Maintenance', 'Prestations de services']","[116, 196, 274]",non,non
15,20-134843,2020-11-03,2020-11-15,['11'],CONSTRUCTION D'UNE EXTENSION AU BATIMENT MCO DU CH DE CARCASSONNE POUR L'INSTALLATION D'UN TOMOGRAPHE PAR EMISSION DE POSITIONS (TEP SCAN) POUR LE SERVICE DE MEDECINE NUCLEAIRE,fns,cmp2006,attribution,initial,Centre Hospitalier de Carcassonne,11010,Carcassonne cedex,"[('2020-10-01', 'Bonnery', (334000, 'EUR'), None), ('2020-09-17', 'Epe', (28656.36, 'EUR'), None), ('2020-10-01', 'Facades audoises', (12759.15, 'EUR'), None), ('2020-09-17', 'Courcières', (15901, 'EUR'), None), ('2020-10-01', 'Gastou platrerie', (67645.92, 'EUR'), None), ('2020-09-18', 'Escobois', (62738.84, 'EUR'), None), ('2020-09-17', 'Atelier occitan', (27500, 'EUR'), None), ('2020-10-21', 'Inéo', (125826.6, 'EUR'), None), ('2020-10-01', 'Serclim', (227568.34, 'EUR'), None), ('2020-10-01', 'Scop abadie', (46170.52, 'EUR'), None)]","['Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Plâtrerie']","[105, 117, 144, 222, 269]",non,non
16,20-134555,2020-11-03,2020-12-03,['11'],Maintenance des groupes électrogènes de l'Hotel du département et du laboratoire vétérinaire départemental,fns,cmp2006,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Maintenance'],[196],non,non
17,20-134596,2020-11-03,2020-12-29,['13'],FOURNITURE D'EQUIPEMENTS DE TELECOMMUNICATION POUR LA RTM,fns,cmp2006,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Matériel électronique'],[204],non,non
18,20-135004,2020-11-03,2020-12-01,['13'],Organisation d'activités sportives et récréatives pour la mairie des 13e et 14e arrondissements (2 lots),fns,cmp2006,appeloffre,initial,Ville de Marseille,13014,Marseille,,['Equipement sportif'],[113],non,non
19,20-134704,2020-11-03,2020-12-03,['13'],"L'objet de cette mission est d'identifier le contour du biseau d'eau salée et d'élaborer un bilan en eau de l'aquifère située sous le parc Borély, l'hippodrome et le golf",fns,cmp2006,appeloffre,rectificatif,Ville de Marseille,13233,Marseille cedex 20,,['Prestations de services'],[274],non,non
