,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-149001,2020-12-08,2021-01-05,['1'],Fourniture de vaccins humains (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L AIN,01006,Bourg en bresse cedex,,['Produits pharmaceutiques'],[280],non,non
1,20-149747,2020-12-08,2021-03-07,['3'],Travaux de restauration du pont de BRANSAT (03),fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"['Etanchéité', 'Maçonnerie', ""Ouvrage d'art"", 'Voirie']","[117, 195, 252, 365]",non,non
2,20-149814,2020-12-08,2021-01-12,['5'],Construction d'une salle multi-activitéset requalification du centre bourg,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT APOLLINAIRE,05160,SAINT-APOLLINAIRE,,['Bâtiment'],[33],non,non
3,20-149460,2020-12-08,2021-01-07,['6'],20N0181 MAINTENANCE DE DEUX SYSTEMES D'IMPRESSION NOIRE OU MONOCHROME DE PERSONNALISATION D'ENVELOPPES,fns,cmp2006,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Impression', 'Maintenance', ""Matériel d'imprimerie""]","[160, 196, 211]",non,oui
4,20-149467,2020-12-08,2020-12-30,['6'],"Extension de l'école Marcel Pagnol lot 1 : Déconstruction, gros oeuvre, isolation, cloisonnement, revêtements durslot 2 : Menuiseries extérieures aluminiumlot 3 :Plomberie, sanitaires, chauffa",fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Bâtiment'],[33],non,non
5,20-149381,2020-12-08,2021-01-14,['10'],Marché de maitrise d'oeuvre pour la création d'une salle polyvalente et de la couverture du forum au collège d'Aix-en-Othe-.,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Maîtrise d'oeuvre""]",[197],non,non
6,20-149444,2020-12-08,2021-01-04,['10'],Rénovation des sanitaires de la cour au collège EUREKA à Pont Sainte Marie-.,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
7,20-149799,2020-12-08,2021-01-08,"['31', '81']",Les travaux de réhabilitation intérieure du Centre d'Exploitation de la Montagne Noire (CEMN) comprennent 7 lots distincts :- Lot no1: Gros OEuvre- Lot no2: Menuiseries bois- Lot no3: Plomberi,fns,cmp2006,appeloffre,rectificatif,Voies navigables de France,11000,Carcassonne,,['Bâtiment'],[33],non,non
8,20-149564,2020-12-08,2020-12-17,['11'],RÉHABILITATION EXTÉRIEURE DE LA MAIRIE ANNEXE ET CONSTRUCTION D'UN BLOC SANITAIRE PUBLIC A SAINT-PIERRE-LA-MER,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE FLEURY,11560,FLEURY D AUDE,,"['Charpente', 'Electricité (travaux)', 'Gros oeuvre', 'Maçonnerie', 'Terrassement']","[57, 105, 144, 195, 341]",non,non
9,20-149497,2020-12-08,2021-01-08,['11'],Organisation de séjours singuliers week-ends et vacances avec hébergement au bénéfice de mineurs et jeunes majeurs relevant de l'Aide sociale à l'enfance,fns,cmp2006,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Prestations de services'],[274],non,non
10,20-43081,2020-12-08,2021-01-08,['12'],Prestations de développements du site intranet du conseil départemental de l'Aveyron,fns,cmp2006,appeloffre,initial,Conseil Départemental de l AVEYRON,12000,Rodez,,['Informatique (prestations de services)'],[163],non,non
11,20-149840,2020-12-08,2021-03-01,['13'],Missions de CSPS et de contrôle technique pour la réalisation de la ligne de BHNS B4 entre les pôles d'échanges Gèze et La Fourragère et les compléments d'infrastructures BHNS entre les pôle,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,non
12,20-149669,2020-12-08,2021-03-07,['13'],Numéro de la consultation : 2020DP0029 FONTAINE DES PRECHEURS - RESTAURATION DE LA FONTAINE ET DE LA CALADE,fns,cmp2006,attribution,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Monuments historiques'],[236],non,non
