,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-180496,2019-12-05,2020-01-17,['1'],Mission de maîtrise d'oeuvre pour l'extension et réhabilitation du collège de Péron,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01006,BOURG EN BRESSE CEDEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,19-182251,2019-12-05,2019-12-28,['1'],Amélioration acoustique du stade de rugby Charles Mathon et des espaces séminaires.,fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Sonorisation'],[324],non,non
2,19-182124,2019-12-05,2020-01-14,['1'],Service d'impression externalisée,fns,cmp2006,appeloffre,initial,Commune de Valserhone,01206,Valserhône cedex,,['Déneigement'],[98],non,non
3,19-181798,2019-12-05,2019-12-27,['2'],Réfection de la rue Marx Dormoy.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Eclairage public', 'Voirie et réseaux divers']","[102, 366]",non,non
4,19-182174,2019-12-05,2020-01-13,['2'],conception et réalisation d'une oeuvre d'art commémorative de la bataille de france dans l'aisne et de charles de gaulle en 1940 (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Oeuvre d'art""]",[247],non,non
5,19-182041,2019-12-05,2019-12-27,['2'],Aménagement de l'îlot Roosevelt - square du Père Marquette.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Eclairage public', 'Voirie et réseaux divers']","[102, 366]",non,non
6,19-181961,2019-12-05,2020-01-20,"['2', '80']","ENTRETIEN /MAINTENANCE DES INSTALLATIONS DE VENTILATION, VMC, PRODUCTION D'EAU GLACEE/CHAUDE ET DE GESTION TECHNIQUE DU SITE DE LAON (02), rue Turgot",fns,cmp2006,appeloffre,initial,MSA DE PICARDIE,02008,Laon cedex 9,,"['Chauffage (exploitation, entretien)', 'Climatisation']","[59, 62]",non,non
7,19-181960,2019-12-05,2019-12-31,['2'],EXTENSION ET MISE AUX NORMES D'UNE SALLE DES FETES DE VILLERS ST CHRISTOPHE-.,fns,cmp2006,appeloffre,initial,COMMUNE DE VILLERS ST CHRISTOPHE,02590,VILLERS-SAINT-CHRISTOPHE,,"[""Tous corps d'état""]",[345],non,non
8,19-181789,2019-12-05,2020-03-04,['2'],Travaux de renforcement du réseau défense incendie de Tergnier sur la commune associée de Quessy-Cité,fns,cmp2006,attribution,initial,COMMUNE DE TERGNIER,02700,TERGNIER,"[('2019-12-05', 'EUROVIA PICARDIE', (694819.86, 'EUR'), None)]",['Sécurité incendie'],[332],non,non
9,19-181935,2019-12-05,2020-03-04,['2'],Remplacement des chaudières de l'école Primaire et Maternelle Malraux,fns,cmp2006,attribution,initial,COMMUNE DE TERGNIER,02700,TERGNIER,"[('2019-11-26', 'SOCIETE-MISSENARD QUINT B', (82482.31, 'EUR'), None)]",['Chauffage (travaux)'],[61],non,non
10,19-180574,2019-12-05,2020-02-11,['2'],Délégation de service public relative à la gestion et à l'exploitation du Golf de l'Ailette,joue,directive24,attribution,initial,SYND MIXTE PLAN EAU VALLEES AILETTE BI,02860,CHAMOUILLE,"[('2019-12-03', 'FORMULE GOLF', (14515122.0, 'EUR'), 'Lot unique')]",['Prestations de services'],[274],non,non
11,19-180585,2019-12-05,2020-02-11,['2'],"Marché public de services pour la fourniture de repas livrés selon le procédé dit de restauration différée en liaison froide pour le restaurant satellite de CAP'AISNE, base nautique avec hébe",joue,directive24,attribution,initial,SYND MIXTE PLAN EAU VALLEES AILETTE BI,02860,CHAMOUILLE,"[('2019-11-07', 'SODEXO SANTE MEDICO SOCIAL', (450000.0, 'EUR'), 'Lot unique')]","['Repas, traiteur']",[304],non,non
12,19-182140,2019-12-05,2020-01-07,"['3', '63']","assistance à maîtrise d'ouvrage - étude de programmation pour la réalisation d'un système de pré traitement des lixiviats, évolutif en station d'épuration",mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
13,19-182148,2019-12-05,2020-01-10,"['4', '13', '5']",Le présent marché consiste à effectuer des travaux de réhabilitation du complexe sportif évolutif couvert (COSEC) sur la commune de Forcalquier.,fns,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,['Gros oeuvre'],[144],oui,non
14,19-182252,2019-12-05,2020-01-24,['5'],MICROCENTRALE DE LA SOURCE DES OULES DE VALESTRECHE SUR LA COMMUNE DE CHAMPOLEON,fns,cmp2006,appeloffre,initial,SYME05,05160,SAVINES LE LAC,,"['Bâtiment', 'Canalisations', 'Electromécanique', 'Génie civil', 'Réseaux divers']","[33, 48, 107, 141, 306]",oui,non
15,19-180650,2019-12-05,2020-02-06,['6'],"GHT06- DISPOSITIFS MEDICAUX STERILES POUR SYSTEMES UROGENITAL, ORL, DIGESTIF, RESPIRATOIRE, NERVEUX ET DIVERS 2020",joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Produits pharmaceutiques'],[280],non,non
16,19-175304,2019-12-05,2020-01-20,['6'],Assistance à l'homologation des télé-services du département des alpes-maritimes,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Informatique (prestations de services)'],[163],non,non
17,19-181032,2019-12-05,2020-02-03,['6'],"19V0835 - COLLECTE ET TRAITEMENT DES DECHETS ET ASSIMILES DES SITES ACROPOLIS, DU PALAIS DES EXPOSITIONS ET DU PALAIS NIKAIA DE NICE",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2019-11-15', 'SUD EST ASSAINISSEMENT', (223818, 'EUR'), ""Bon de commande Mini: 20 000,00 EUR HT/ Sans maxiLot mixte :partie globale et forfaitaire, Le délai d'exécution est fixé à : 12 mois.partie à bons de commandeDurée (hors reconduction) : 12 mois"")]",['Déchetterie (exploitation)'],[405],non,non
