,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-101512,2020-08-12,2020-09-15,['1'],rd 117a - rocade sud-est de bourg-en-bresse - création d'une zone humide - terrassements - commune de montagnat,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,Bourg-en-Bresse Cédex,,['Terrassement'],[341],non,oui
1,20-101803,2020-08-12,2020-09-12,['1'],"Réalisation de la couverture finale du nouveau casier, de l'alvéole S3 et du talus de l'alvéole 7 de l'Installation de Stockage de Déchets Non Dangereux de Veyziat",fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"['Etanchéité', 'Terrassement']","[117, 341]",non,oui
2,20-100776,2020-08-12,2020-09-28,['1'],Entretien par hydrocurage et pompage des réseaux d'eaux usées et pluviales ainsi que diverses installations,joue,directive24,appeloffre,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,Valserhone,,['Curage'],[78],non,non
3,20-101024,2020-08-12,2020-09-10,"['2', '51', '77', '60', '80', '8', '10']",Fourniture et livraison de bornes d'apport volontaire pour le verre-.,joue,directive24,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Equipement industriel'],[112],non,oui
4,20-24173,2020-08-12,2020-10-02,"['3', '63']",Groupement de commandes maintenance des moyens de lutte contre l'incendie,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,"['Extincteur', 'Location (matériels)', 'Maintenance']","[119, 185, 196]",non,non
5,20-100902,2020-08-12,2020-10-05,['4'],Marché de service pour la mise en place du suivi post-exploitation de l'Isdnd de Sorbiers,joue,directive24,appeloffre,initial,CC DU SISTERONAIS BUECH,04200,Sisteron,,['Décharge'],[84],non,non
6,20-101683,2020-08-12,2020-09-11,['6'],TRAVAUX DE MARQUAGE AU SOL POUR LA SIGNALISATION ROUTIÈRE,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,['Peinture (travaux)'],[264],non,oui
7,20-100788,2020-08-12,2020-09-17,['6'],Réception du verre issu de la collecte sélective sur un quai de transfert ou de rechargement (N° 06_2020_05),joue,autre,rectificatif,rectificatif,SMED,06150,CANNES-LA-BOCCA,,"['Ordures ménagères (prestations)', 'Verre']","[249, 361]",non,non
8,20-101627,2020-08-12,2020-09-25,['6'],"L'Office de Tourisme et des Congrès souhaite trouver un prestataire pour une assurance complémentaire Santé ou une mutuelle Santé au bénéfice de ses salariés, leurs conjoints, leurs enfants",fns,cmp2006,appeloffre,initial,Office tourisme et congrès d'Antibes,06160,Juan les Pins,,['Assurance'],[20],non,non
9,20-100718,2020-08-12,2020-08-31,['6'],Travaux de plomberie sur le patrimoine de Côte d'Azur Habitat Lot no2.1 Agences Antibes et Carros,joue,directive24,attribution,initial,Côte d'Azur Habitat,06200,Nice,,['Plomberie (travaux)'],[270],non,non
10,20-98712,2020-08-12,2020-09-16,['6'],mise en oeuvre des mesures d'abattage de platanes contaminés par le chancre coloré - parc naturel départemental des rives du loup,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Travaux forestiers'],[350],non,non
11,20-99946,2020-08-12,2020-09-15,['6'],etude du potentiel de développement d'installations de micro-hydroélectricité sur les réseaux d'eau potable de la régie des eaux alpes azur mercantour,mapa,cmp2006,appeloffre,initial,REGIE DES EAUX ALPES AZUR MERCANTOUR,06204,Nice,,"['Etude', 'Réseaux divers']","[118, 306]",non,non
12,20-100660,2020-08-12,2020-10-15,['6'],RAMASSAGE ET EVACUATION DE LA POLLUTION CANINE,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,"[('2020-07-28', 'GSF JUPITER SAS', (800000, 'EUR'), 'Le présent marché porte sur les prestations de ramassage et évacuation de la pollution canine sur la commune de Mandelieu-La Napoule.')]",['Nettoyage urbain'],[240],non,non
13,20-100759,2020-08-12,2020-09-10,"['6', '13', '83', '5']","ACCORD-CADRE A BONS DE COMMANDE MONO ATTRIBUTAIRE CONCERNANT DES MISSIONS D'ETUDES ET DE MAITRISE D'OEUVRE RELATIVES AUX TRAVAUX D'INFRASTRUCTURES, D'AMENAGEMENTS PAYSAGERS ET D&ap",joue,directive24,appeloffre,initial,Commune de Beausoleil,06240,Beausoleil,,"['Etude', 'Prestations de services']","[118, 274]",non,non
