,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-17071,2021-02-05,2021-03-05,"['1', '94', '69', '74']",travaux de reprise totale du réseau de distribution d'eau chaude sanitaire à partir de la chaufferie à la cité des douanes,fns,cmp2006,appeloffre,initial,SEMCODA,01000,Bourg en bresse,,['Plomberie (travaux)'],[270],non,non
1,21-15624,2021-02-05,2021-05-03,['1'],Accords-cadres de prestations en levers d'architecture préalables à une opération pour des bâtiments du Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2021-01-28', 'TECHNIQUES TOPO', (49881, 'EUR'), ""Accords-cadres de prestations en levers d'architecture préalables à une opération pour des bâtiments du Département de l'Ain"")]",['Topographie'],[344],non,non
2,21-16781,2021-02-05,2021-03-05,"['1', '69', '71', '73', '74', '38', '39', '42']","Elaboration d'une stratégie de développement des usages et des services numériques du Département de l'Ain : "" Ain Territoire Durable et Ingénieux """,fns,cmp2006,appeloffre,initial,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,,['Etude'],[118],non,non
3,21-14032,2021-02-05,2021-03-05,['1'],Réhabilitation partielle de l'école du peloux,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Carrelage', 'Chauffage (travaux)', 'Démolition', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Métallerie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', ""Tous corps d'état"", 'Ventilation']","[53, 61, 87, 105, 195, 222, 223, 264, 269, 270, 308, 319, 345, 360]",non,oui
4,21-16987,2021-02-05,2021-03-21,['1'],Réalisation d'un réseau d'anergie et Travaux de génie civil,fns,cmp2006,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,"['Chauffage (exploitation, entretien)', 'Chauffage (matériel)', 'Chauffage (travaux)', 'Espaces verts', 'Génie civil', ""Ouvrage d'art"", 'Réseaux divers', 'Terrassement', 'Travaux de viabilité', 'Voirie et réseaux divers', 'Ingénierie']","[59, 60, 61, 116, 141, 252, 306, 341, 353, 366, 455]",non,non
5,21-17070,2021-02-05,2021-03-05,"['1', '74']",avis d'appel à la candidature pour une occupation temporaire du domaine public au parc du château : exploitation d'une buvette/petite restauration,mapa,cmp2006,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,Prévessin moëns,,['Boisson'],[39],non,non
6,21-15596,2021-02-05,2021-04-05,['2'],INTERCONNEXION EAU POTABLE ENTRE CHATEAU THIERRY ET FERE EN TARDENOIS SOUS CHARTE QUALITE,joue,directive25,attribution,initial,USESA,02400,CHATEAU THIERRY,"[('2021-01-22', 'EUROVIA PICARDIE', (1494925.3, 'EUR'), ""Réseaux d'interconnexion : Bézuet - Réservoir d'Epieds à Courpoil.""), ('2020-12-22', 'EUROVIA PICARDIE', (869298.5, 'EUR'), ""Réseaux d'interconnexion : Réservoir de Courpoil - Réservoir de Beuvardes.""), ('2021-01-22', 'EUROVIA PICARDIE', (745424.8, 'EUR'), ""Réseaux d'interconnexion : Réservoir de Beuvardes - Villemoyenne""), ('2021-01-22', 'EUROVIA PICARDIE', (489537, 'EUR'), ""Réseaux d'interconnexion : Usine de Fère en Tardenois - Villemoyenne.""), ('2020-12-22', ""SEIT HYDR'EAU SAS"", (104087, 'EUR'), 'Station de reprise de Courpoil')]","['Alimentation en eau potable', 'Canalisations', 'Pompes', 'Station de pompage', 'Station de relevage']","[6, 48, 272, 326, 327]",non,non
7,21-16905,2021-02-05,2021-05-05,['3'],Prestations d' opérateur de placement en emploi 2021-2022,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Prestations de services'],[274],non,non
8,21-16670,2021-02-05,2021-02-26,['3'],REFECTION DES COUVERTURES DU GYMNASE 1,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Couverture'],[74],non,non
9,21-16666,2021-02-05,2021-02-26,['3'],RENOVATION DU BEFFROI DE L'HOTEL DE VILLE,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,"['Couverture', 'Menuiserie']","[74, 222]",non,non
10,21-16665,2021-02-05,2021-02-26,['3'],TRAVAUX DE REFECTION DES COUVERTURES - EGLISE DU SACRE COEUR,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Couverture'],[74],non,non
11,21-15901,2021-02-05,2021-03-05,['5'],Fourniture de panneaux de signalisation verticale pour la centrale d'achat de l'Ingéniérie Territoriale du département des Hautes-Alpes,joue,directive24,appeloffre,initial,Ingénierie Territoriale Hautes-Alpes,05008,Gap,,"['Panneaux', 'Signalisation']","[261, 322]",non,non
