a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-151954,2019-10-08,2019-12-08,['1'],Fourniture et livraison de chaux vive ventilée pour le traitement des boues de la station d'épuration de Bourg-en-Bresse,fns,cmp2006,attribution,initial,CA DU BASSIN DE BOURG EN BRESSE,01008,Bourg en bresse cedex,,['Produits des industries diverses'],[279],non,non
19-152081,2019-10-08,2019-10-30,['1'],"délégation de service public relative à la gestion de la micro-crèche et du relais d'assistantes maternelles ""espace petite enfance de marlieux "" (rectificatif)",dsp,autre,rectificatif,rectificatif,CC DE LA DOMBES,01400,Châtillon sur Chalaronne,,['Délégation de service public'],[406],non,non
19-152656,2019-10-08,2019-12-07,['1'],TRAVAUX DE DECONSTRUCTION DE 5 MAISONS MITOYENNES ET BATIMENTS ANNEXES,fns,cmp2006,appeloffre,initial,COMMUNE DE BEYNOST,01704,BEYNOST CEDEX,,"['Gros oeuvre', 'Amiante (désamiantage)']","[144, 479]",non,non
19-152566,2019-10-08,2019-10-31,['2'],MISSION DE CONTRÔLE DES INSTALLATIONS D'ASSAINISSEMENT COLLECTIF PRIVATIVES EXISTANTES SUR LE TERRITOIRE DE LA COMMUNAUTÉ D'AGGLOMERATION DU SAINT-QUENTINOIS,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Assainissement'],[18],non,non
19-151997,2019-10-08,2019-10-24,['2'],aménagement et réfection route de moulins à mézy,mapa,cmp2006,appeloffre,initial,Commune de Mézy-Moulins,02650,Mézy-Moulins,,['Voirie'],[365],non,non
19-151956,2019-10-08,2019-10-25,['4'],fourniture de panneaux d'information et de poteaux pour les points d'apport volontaire du sydevom,fns,cmp2006,attribution,initial,SYDEVOM de Haute Provence,04310,Peyruis,,"['Métallerie', 'Panneaux', 'Signalisation']","[223, 261, 322]",non,non
19-151952,2019-10-08,2019-10-25,['4'],construction d'une antenne du sydevom sur la commune de saint-andré-les-alpes (04).,fns,cmp2006,attribution,initial,SYDEVOM de Haute Provence,04310,Peyruis,"[('2019-10-04', 'SAS AGENCE COZZI CMM', (107331.5, 'EUR'), None)]","['Bâtiments modulaires', 'Electricité (travaux)', 'Maçonnerie', 'Matériaux de construction', 'Réseaux divers', 'Terrassement', 'Travaux de viabilité', 'Voirie']","[27, 105, 195, 198, 306, 341, 353, 365]",non,non
19-152642,2019-10-08,2019-11-08,['4'],Remplacement de deux ouvrages de franchissement,fns,cmp2006,appeloffre,initial,Commune d'Aiglun,04510,Aiglun,,"[""Ouvrage d'art""]",[252],non,non
19-152303,2019-10-08,2019-10-30,['4'],Fourniture et pose d'une porte automatique et de menuiseries extérieures,mapa,cmp2006,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,"['Porte automatique, portail']",[412],non,non
19-152664,2019-10-08,2019-11-04,"['5', '38', '13', '69', '4', '6', '83', '34']",DEMOLITION ET DESAMIANTAGE DE 2 IMMEUBLES DANS LE CENTRE VILLE DE GUILLESTRE,fns,cmp2006,appeloffre,initial,COMMUNE DE GUILLESTRE,05600,GUILLESTRE,,['Démolition'],[87],non,non
