a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-73282,2021-06-01,2021-06-24,['1'],Maîtrise d'oeuvre pour la mise en séparatif des réseaux d'assainissement sur le lotissement en Béria à Tossiat (01),mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,"['Assainissement', 'Etude']","[18, 118]",non,non
21-72062,2021-06-01,2021-06-25,['1'],"Impression du magazine de la Ville de Bourg-en-Bresse "" C'est à Bourg "" et de son supplément événementiel "" B'en'B """,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,"['Impression', 'Papeterie']","[160, 262]",non,oui
21-73213,2021-06-01,2021-07-02,"['1', '38', '42', '69', '71', '74']",RENOUVELLEMENT DE LA TUYAUTERIE ET DE LA METALLERIE DE LA STATION DE POMPAGE DE BALAN ET DU RESERVOIR D'EAU POTABLE LES ENTREMONTS A DAGNEUX,fns,cmp2006,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Alimentation en eau potable', 'Génie civil', 'Métallerie', 'Réservoir']","[6, 141, 223, 307]",non,non
21-73381,2021-06-01,2021-07-31,['1'],Fourniture de denrées alimentaires et mise à disposition de personnel pour la fabrication des repas du Multi-accueil,fns,cmp2006,appeloffre,initial,COMMUNE DE BEYNOST,01704,BEYNOST CEDEX,,"['Denrées alimentaires', 'Mise à disposition de personnel']","[88, 461]",non,non
21-71842,2021-06-01,2021-06-30,"['2', '60', '51']",Nettoyage et désinfection des réservoirs d'eau potable,fns,cmp2006,appeloffre,initial,SESV,02200,Courmelles,,"['Alimentation en eau potable', 'Réservoir']","[6, 307]",non,non
21-73732,2021-06-01,2021-07-07,['2'],Réaménagement de 29 chambres de l'internat du centre hospitalier de Soissons,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,"['Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Plomberie (travaux)', 'Revêtements de sols']","[105, 195, 222, 270, 308]",non,non
21-73473,2021-06-01,2021-08-10,['2'],Réhabilitation de la toiture de la salle de gymnastique Lemaire,fns,cmp2006,attribution,initial,COMMUNE DE TERGNIER,02700,TERGNIER,"[('2021-06-01', 'PLASTISO', (383388.0, 'EUR'), None)]","[""Tous corps d'état""]",[345],non,non
21-73934,2021-06-01,2021-08-29,['3'],Collecte et traitement des déchets sur les aires d'arrêt des routes départementales de l'Allier,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-05-31', 'Gpt SICTOM SUD ALLIER- SICTOM NORD ALLIER-SICTOM REGION MONTLUCONNAISE', (141336, 'EUR'), None)]",['Déchets non ménagers (prestations)'],[404],non,non
21-73973,2021-06-01,2021-06-14,['3'],REMISE AUX NORMES ELECTRIQUES - ECOLE J. PREVERT - PROGRAMME 2021,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Electricité (travaux)'],[105],non,non
21-73992,2021-06-01,2021-07-08,['4'],TRAVAUX DE REFECTION DE PISTE DFCI ET CREATION DE COUPURE DE COMBUSTIBLES,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Travaux forestiers'],[350],non,non
