a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-133705,2020-10-30,2020-11-27,['1'],Maitrise d'oeuvre pour la construction de deux courts de tennis à Saint Trivier-de-Courtes,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,"['Equipement sportif', ""Maîtrise d'oeuvre""]","[113, 197]",non,non
20-132436,2020-10-30,2021-01-28,['1'],accord-cadre relatif à l'exécution des prestations d'entretien des espaces verts des sites communautaires,joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,"[('2020-10-21', 'ID VERDE', (300000, 'EUR'), None)]",['Espaces verts'],[116],non,non
20-84926,2020-10-30,2020-12-31,['1'],accords cadre relatifs à l'exécution des prestations d'entretien des aires des gens du voyage,joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,"[('2020-05-13', 'DN ACTIVE', (300000, 'EUR'), ""Dépannage sanitaires et mise en place d'une astreinte 24/24h""), ('2020-05-13', 'SALENDRE RESEAUX', (300000, 'EUR'), ""Dépannage électrique et mise en place d'une astreinte 24/24H""), ('2020-05-13', 'BLONDEAU SERRURERIE', (180000, 'EUR'), 'Dépannage serrurerie+porte blindée'), ('2020-05-13', 'DN ACTIVE', (240000, 'EUR'), 'Petites réparations de maçonnerie et menuiserie'), ('2020-05-13', 'PERARD SERVICES', (150000, 'EUR'), 'Ramassage et évacuation des déchets des aires'), ('2020-05-13', 'PERARD SERVICES', (60000, 'EUR'), 'Déneigement'), ('2020-05-13', 'PERARD SERVICES', (300000, 'EUR'), 'Ramassage et évacuation de déchets hors aires'), ('2020-05-13', 'PERARD SERVICES', (150000, 'EUR'), 'Entretien et nettoyage des espaces verts')]","['Déneigement', 'Electricité (travaux)', 'Espaces verts', 'Maçonnerie', 'Prestations de services', 'Sanitaire', 'Serrurerie', 'Déchets non ménagers (prestations)']","[98, 105, 116, 195, 274, 319, 321, 404]",non,non
20-133475,2020-10-30,2020-11-20,['2'],Accord-cadre à bons de commande portant sur la collecte et le traitement des déchets d'activité du CTM pour l'année 2021.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Collecte sélective', 'Déchets non ménagers (prestations)']","[82, 404]",non,non
20-133801,2020-10-30,2020-11-19,['2'],"Mission d'assistance à maitrise d'ouvrage technique, juridique et financière en vue du renouvellement de la délégation de service public relative à l'exploitation du centre aquatique de",mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Etude'],[118],non,non
20-133755,2020-10-30,2020-11-30,['4'],FOURNITURE DE VEGETAUX POUR L'EMBELLISSEMENT DU PATRIMOINE DE LA VILLE DE MANOSQUE,mapa,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Végétaux'],[358],non,non
20-133699,2020-10-30,2020-11-30,['5'],Collège François Mitterrand - Gymnase - Rénovation du sol et de la dalle,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Revêtements de sols'],[308],non,non
20-132513,2020-10-30,2020-12-28,['6'],"19N0474 FOURNITURE,INSTALLATION ET MAINTENANCE INTERCONNEXION DE BATIMENTS PAR FIBRE OPTIQUE",joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06000,Nice,"[('2020-10-20', 'PRIME SAS', (383536, 'EUR'), ""fourniture et installation d'interconnexion de bâtiments par fibre optique""), ('2020-10-20', 'SAS PRIME', (66834, 'EUR'), ""Maintenance d'interconnexion de bâtiments par fibre optique"")]","['Fibre optique', 'Informatique (maintenance serveurs et réseaux)']","[133, 454]",non,non
20-132454,2020-10-30,2020-12-16,['6'],"Qualification et requalification des zones à environnement maitrisé (ZEM) - Prestations de contrôle de la qualité de l'air intérieur ou de métrologie aéraulique, physique et/ou chimique",joue,autre,rectificatif,rectificatif,C.H.U. de Nice,06003,Nice cedex 1,,['Prestations de services'],[274],non,non
20-133507,2020-10-30,2020-11-30,['6'],MAPA 2020-072 TRAVAUX D'ETANCHEITE ET DE COUVERTURE DANS LES BÂTIMENTS COMMUNAUX,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,"['Couverture', 'Etanchéité']","[74, 117]",non,non
