a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-52753,2021-04-20,2021-05-19,"['1', '38', '39', '74', '69']",Aménagement du carrefour de la RD1005- Rue de Béjoud et des abords de la Mairie,fns,cmp2006,appeloffre,initial,COMMUNE D ORNEX,01210,Ornex,,"['Electricité (travaux)', 'Menuiserie']","[105, 222]",non,non
21-52720,2021-04-20,2021-05-17,['2'],MARCHE DE MAITRISE D'¼UVRE RELATIF AUX TRAVAUX CREATION D'UN INTERNAT D'EXCELLENCE - COLLEGE CONDORCET A VERVINS DANS L'AISNE-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-53148,2021-04-20,2021-05-26,['2'],réfection des toitures et des chéneaux du collège Hanotaux à Saint Quentin-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],oui,non
21-52731,2021-04-20,2021-05-21,['2'],Marché de restauration scolaire - Groupement de commandes-.,fns,cmp2006,appeloffre,initial,CC PICARDIE DES CHATEAUX,02320,PINON,,['Restauration collective'],[66],non,non
21-52747,2021-04-20,2021-05-12,['4'],Aménagement d'un Pumptrack sur la station de Montclar,mapa,cmp2006,appeloffre,initial,COMMUNE DE MONTCLAR,04140,Montclar,,"['Peinture (fourniture)', 'Peinture (travaux)', 'Revêtements de sols', 'Terrassement', 'Aire de jeux']","[263, 264, 308, 341, 400]",non,non
21-53018,2021-04-20,2021-05-25,"['4', '5']",Fourniture et livraison journalière depuis une cuisine centrale de repas cuisinés et livrés en liaison chaude et/ou liaison froide pour les personnes âgées de la résidence autonomie,fns,cmp2006,appeloffre,initial,Residence Saint Michel,04300,Forcalquier,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
21-52606,2021-04-20,2021-05-07,['6'],La fourniture de câbles industriels et informatiques pour la Régie Lignes d'Azur,fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Câblage'],[47],non,non
21-44945,2021-04-20,2021-05-11,['6'],réfection de la chaufferie du collège paul langevin à carros,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Chauffage (travaux)'],[61],non,oui
21-52559,2021-04-20,2021-05-04,['6'],ac mono-attributaire pour les travaux de vrd et de maçonnerie dans le cadre de la remise en état des sites du syndicat mixte situés au boréon - commune de saint martin vésubie touchés par tempête alex,fns,cmp2006,appeloffre,rectificatif,Syndicat mixte Deve Vesubie Valdeblore,06201,Nice cedex 03,,['Voirie et réseaux divers'],[366],non,non
21-52833,2021-04-20,2021-05-18,"['6', '13']",2021-035 contrat de maintenance des équipements hta des aéroports de la côte d'azur,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,['Maintenance'],[196],oui,oui
21-52668,2021-04-20,2021-05-10,['6'],FOURNITURE ET LIVRAISON DE PRODUITS ET PETITS MATERIELS D'HYGIENE CORPORELLE ET CONSOMMABLES MEDICAUX,fns,cmp2006,appeloffre,initial,CENTRE COMMUNAL D ACTION SOCIALE,06600,Antibes,,"['Consommables médicaux', 'Hygiène (articles)', 'Literie']","[69, 153, 183]",non,oui
21-52999,2021-04-20,2021-05-31,['6'],"Acquisition de sacs poubelle en matière plastique de type "" vigipirate "" pour collecteurs de déchets",fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Sacs'],[318],non,non
21-48520,2021-04-20,2021-06-20,['7'],fourniture de matériels électriques pour les bâtiments municipaux,fns,cmp2006,attribution,initial,MAIRIE DE PRIVAS,07006,Privas cedex,,['Matériel électrique'],[203],non,non
21-51052,2021-04-20,2021-05-10,['8'],installation de pylônes et d'antennes pour stations fixes,fns,cmp2006,appeloffre,initial,SDIS des Ardennes,08000,Prix-les-mézières,,"['Antenne', 'Matériel de transmission']","[10, 210]",non,non
21-52746,2021-04-20,2021-06-29,['8'],Numérisation au format CNIG des documents d'urbanisme des communes membres d'Ardenne-Métropole,fns,cmp2006,attribution,initial,ARDENNE METROPOLE,08003,Charleville-Mézières,"[('2021-03-31', '1SPATIAL FRANCE SAS', (38527.2, 'EUR'), None)]",['Informatique (prestations de services)'],[163],non,non
21-52792,2021-04-20,2021-05-19,['10'],Travaux de désamiantage des réseaux de chauffage en vide-sanitaire de l'école élémentaire Marcel Pagnol à Troyes-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Amiante (désamiantage)'],[479],non,non
21-52915,2021-04-20,2021-05-17,['10'],Programme voirie 2021-2022-.,fns,cmp2006,appeloffre,initial,COMMUNE DE DROUPT SAINT BASLE,10170,DROUPT SAINT BASLE,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-52745,2021-04-20,2021-06-04,['10'],Accompagnement à la révision de la Charte du PNR de la Forêt d'Orient-.,fns,cmp2006,appeloffre,initial,SMAG du PNRFO,10220,PINEY,,['Etude'],[118],non,non
21-53034,2021-04-20,2021-05-11,['10'],Aménagement de la rue Jean Jacques Rousseau et déconnexion des gouttières du domaine public-.,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT JULIEN LES VILLAS,10800,SAINT JULIEN LES VILLAS,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-53106,2021-04-20,2021-05-25,"['11', '31', '66', '9', '81']",Travaux Barrage de Pezens,mapa,cmp2006,appeloffre,initial,SI AMENAGEMENT HYDRAULIQUE BSN FRESQUE,11150,VILLEPINTE,,['Ouvrage hydraulique'],[255],non,non
21-53176,2021-04-20,2021-05-14,['11'],Acquisition de matériel informatique Année 2021,fns,cmp2006,appeloffre,initial,COMMUNE DE CASTELNAUDARY,11491,CASTELNAUDARY,,['Informatique (matériel)'],[162],non,non
21-52540,2021-04-20,2021-05-11,['12'],alimentation en eau potable - tdsm 2021commune de valady - travaux de renforcement et renouvellement des canalisations d'eau potable acier dans le village de serres,fns,cmp2006,appeloffre,initial,SYND MIXTE ADDUCTION EAU POTABLE MONTB,12220,Montbazens,,"['Alimentation en eau potable', 'Canalisations', 'Equipement hydraulique']","[6, 48, 111]",non,non
21-52764,2021-04-20,2021-05-20,['13'],"Fourniture de gaz industriels pour tous travaux de soudure, de gaz de carburation et de divers accessoires nécessaires au fonctionnement des bouteilles gaz industriels pour la Métropole AIX-MARSEIL..",fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13002,Marseille,,['Gaz divers'],[139],non,non
21-52806,2021-04-20,2021-05-27,['13'],"Approvisionnement en fournitures de bureaux, papiers et consommables informatiques",mapa,cmp2006,appeloffre,initial,CDT13,13006,Marseille,,"['Informatique (matériel)', 'Matériel de bureau', 'Papeterie']","[162, 207, 262]",non,non
21-52505,2021-04-20,2021-05-10,"['13', '83', '84']",Accompagnement à la création du Collège citoyens et à l'animation des travaux du Conseil de développement,fns,cmp2006,appeloffre,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-52981,2021-04-20,2021-04-28,['13'],"Le marché a pour objet des travaux de terrassements, de voiries, de réseaux divers, d'éclairage public et d'espaces verts.Le linéaire concerné est voisin de 300 m.",fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2021-04-14', 'SATR', (441939, 'EUR'), None)]","[""Tous corps d'état""]",[345],non,non
21-52928,2021-04-20,2021-06-21,['13'],Fabrication de pièces en PVC et en ABS pour les services techniques de la Régie des Transports Métropolitains,fns,cmp2006,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,"['Matériel de sécurité', 'Signalisation']","[209, 322]",non,non
21-53019,2021-04-20,2021-07-15,['13'],Travaux de rénovation de la voie tramway sur le site de la Blancarde à Marseille,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Voies ferrées'],[364],non,non
21-52848,2021-04-20,2021-05-31,['13'],Numéro de la consultation : 202010011 ACCORD CADRE MULTI ATTRIBUTAIRE POUR DE PRESTATIONS DE CONTRÔLES EXTÉRIEURS DE MATÉRIAUX POUR LES PROJETS DU GPMM,fns,cmp2006,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,['Assistance technique'],[19],non,non
21-52658,2021-04-20,2021-05-08,"['13', '30', '84', '83']","DC_006_2021 Isolation des façades par l'extérieur, remise en état des balcons et des garde-corps, installation d'un contrôle d'accès caserne les 3 Sautets à Aix-en-Provence (13)",fns,cmp2006,appeloffre,rectificatif,MIOMCT/DGGN/GENDARMERIE/RGPACA,13387,Marseille cedex 10,,"[""Contrôle d'accès"", 'Isolation']","[81, 169]",non,non
21-52676,2021-04-20,2021-05-21,"['13', '84', '83', '4']",DC _009_2021 - Le présent marché consiste à effectuer les travaux d'isolation par l'extérieur des façades des bâtiments familles et des locaux de service et la rénovation des toitures terras,fns,cmp2006,appeloffre,rectificatif,MIOMCT/DGGN/GENDARMERIE/RGPACA,13387,Marseille cedex 10,,['Isolation'],[169],non,non
21-53130,2021-04-20,2021-07-18,['13'],Marché public pour le recrutement d'un opérateur économiquechargé d'assurer la réalisation d'une prestation artistique musicale(Variété française)Le dimanche 18 juillet 2021 dans le,fns,cmp2006,attribution,initial,Commune d'Eyguières,13430,Eyguières,[],"['Prestations de services', 'Evénementiel']","[274, 445]",non,non
21-53128,2021-04-20,2021-07-18,['13'],Marché public pour le recrutement d'un opérateur économique chargé d'assurer la réalisation d'une prestation artistique musicale (Rap-Rnb)Le samedi 17 juillet 2021 dans le cadre de l&a,fns,cmp2006,attribution,initial,Commune d'Eyguières,13430,Eyguières,[],"['Prestations de services', 'Evénementiel']","[274, 445]",non,non
21-52646,2021-04-20,2021-07-18,['13'],Marché Public pour le choix d'un opérateur économique (société d'évènementiel et de communication) chargé de l'organisation et de la réalisation des prestations artistiques théâtrales e,fns,cmp2006,attribution,initial,Commune d'Eyguières,13430,Eyguières,"[('2021-04-12', 'COTE SUD', (199300, 'EUR'), None)]","['Prestations de services', 'Evénementiel']","[274, 445]",non,non
21-53061,2021-04-20,2021-07-18,['13'],Marché public pour le recrutement d'un opérateur économique chargé d'assurer la réalisation d'une prestation artistique musicale (concert de Variété française) le jeudi 15 juillet 2021,fns,cmp2006,attribution,initial,Commune d'Eyguières,13430,Eyguières,[],"['Prestations de services', 'Evénementiel']","[274, 445]",non,non
