,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-35897,2020-03-12,2020-04-13,['1'],Renouvellement de la concession de service public pour l'exploitation du casino de la commune nouvelle de Plateau d'Hauteville,joue,directive23,appeloffre,initial,Plateau d'Hauteville,01110,PLATEAU D'HAUTEVILLE,,['Délégation de service public'],[406],non,non
1,20-25667,2020-03-12,2020-04-17,"['1', '69', '38']","Acquisition, mise en oeuvre et maintenance d'un système intégré de gestion des bibliothèques (sigb) d'un portail documentaire et services associés",mapa,cmp2006,appeloffre,initial,Cté de Cnes de Miribel et du Plateau,01700,Miribel,,"['Informatique (prestations de services)', 'Progiciel']","[163, 283]",non,non
2,20-38069,2020-03-12,2020-03-20,['2'],"Pompage, transport, dépotage et traitement de lixiviats-.",fns,cmp2006,appeloffre,initial,SIRTOM DU LAONNOIS,02000,LAON,,['Assainissement'],[18],non,non
3,20-38143,2020-03-12,2020-04-20,['2'],Travaux de réparations des couvertures sur la Basilique de Saint-Quentin et restauration de la baie sud de la travée de l'orgue,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Charpente', 'Couverture', 'Maçonnerie', 'Monuments historiques']","[57, 74, 195, 236]",non,non
4,20-37929,2020-03-12,2020-05-12,['2'],"travaux d'aménagement et de réfectiondes trottoirs, des chaussées et des borduresdu centre-ville de villers-cotterêts",fns,cmp2006,attribution,initial,Ville de Villers-Cotterêts,02603,Villers-Cotterêts Cedex,,['Voirie'],[365],non,non
5,20-36447,2020-03-12,2020-04-17,['3'],Marché de maitrise d'oeuvre concernant la réhabilitation électrique de Plessis (Yzeure) - Mission de Base type loi MOP avec EXE et mission complémentaire DIAGNOSTIC,joue,directive24,appeloffre,initial,EVOLEA,03000,MOULINS,,"[""Maîtrise d'oeuvre""]",[197],non,non
6,20-36443,2020-03-12,2020-04-16,['3'],maitrise d'oeuvre pour la réhabilitation électrique de Nomazy (Moulins) - Mission de Base type loi MOP avec EXE et mission complémentaire DIAGNOSTIC,joue,directive24,appeloffre,initial,EVOLEA,03000,MOULINS,,"[""Maîtrise d'oeuvre""]",[197],non,non
7,20-36182,2020-03-12,2020-06-07,['23'],Extension Et Rénovation De L'Ehpad Le Bois Joli A Auzances (23),joue,directive24,attribution,initial,Société d'Équipement de l'Auvergne,03000,Avermes,"[('2019-12-11', 'Eurovia Pcl', (55713.42, 'EUR'), 'Terrassement Generaux'), ('2019-12-11', 'Coudert', (369855.33, 'EUR'), 'Demolitions / Desamiantage'), ('2019-12-11', 'Ets A. Bredeche', (1648724.46, 'EUR'), 'Gros oeuvre'), ('2019-12-11', 'côté murs', (244398.83, 'EUR'), 'Ite / Ravalement De Facades'), ('2019-12-11', 'Sarl Saintemartine', (239130.99, 'EUR'), 'Charpente Bois / Bardage Bois'), ('2019-12-11', 'Sarl Saintemartine', (440822.81, 'EUR'), 'Bardage & Couverture Metalique / Zinguerie'), ('2019-12-11', 'Semc', (112064.64, 'EUR'), 'Etanchetie / Zinguerie'), ('2019-12-11', 'Ateliers Christian Perret', (403281.92, 'EUR'), 'Menuiseries Exterieures Pvc & Aluminium / Occultations'), ('2019-12-11', 'Sarl Bajaud', (281408.6, 'EUR'), 'Serrurerie'), ('2019-12-11', 'menuiserie jean noel bougerol', (540721.75, 'EUR'), 'Menuiserie Interieures Bois'), ('2019-12-11', 'Entreprise Giraud sarl', (753551.05, 'EUR'), 'Platrerie / Faux-Plafond / Peinture'), ('2019-12-11', 'Isoneo', (57738, 'EUR'), 'Cloisons Agroalimentaires'), ('2019-12-11', 'Groupe Bernard', (288045.99, 'EUR'), 'Sols Souples'), ('2019-12-11', 'Zanelli', (90822.81, 'EUR'), 'Carrelage / Faience'), ('2019-12-11', 'Avenir Electrique de Limoges', (687561.09, 'EUR'), 'Electricite courants forts / courants faibles'), ('2019-12-11', 'Sarl Pizon & Cie', (1384509.48, 'EUR'), 'Chauffage / Ventilation / Plomberie / Sanitaire'), ('2019-12-11', 'Nsa', (122700, 'EUR'), 'Ascenseurs'), ('2019-12-11', 'Eurovia Pcl', (289287.97, 'EUR'), 'V.R.D'), ('2019-12-11', 'Creuse Paysage', (23218.05, 'EUR'), 'Espaces Verts / Clotures'), ('2019-12-11', 'Hill-Rom', (24618.8, 'EUR'), 'Rails Leve-Malade')]",['Bâtiment'],[33],non,non
8,20-38057,2020-03-12,2020-06-09,['3'],Fourniture et pose de la signalétique pour le Département de l'Allier,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2020-02-04', 'jcdesign sarl I JCD Communication', (107369, 'EUR'), None), ('2020-02-04', 'jcdesign sarl I JCD Communication', (109764, 'EUR'), None), ('2020-02-04', 'jcdesign sarl I JCD Communication', (120097, 'EUR'), None)]","['Signalisation', 'Signalétique']","[322, 333]",non,oui
9,20-35884,2020-03-12,2020-05-10,"['3', '63']",acquisition d'équipements électriques et d'éclairage,joue,directive24,attribution,initial,Ville de Vichy,03200,Vichy,,['Matériel électrique'],[203],oui,oui
10,20-37634,2020-03-12,2020-04-24,['3'],travaux de réfection de câblage en aérien de l'armoire électrique de la station d'épuration de vichy-rhue à creuzier-le-vieux,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,['Electricité (travaux)'],[105],oui,non
11,20-36492,2020-03-12,2020-04-17,['3'],Marche 20st01- Fourniture de services de communications électroniques pour le Service Départemental d'Incendie et de Secours de l'Allier (Sdis 03),joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,Yzeure,,['Télécommunications'],[338],non,non
12,20-36491,2020-03-12,2020-04-08,['3'],Marché 20ft01 - Fourniture de carburants et prestations afférentes,joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,Yzeure,,"['Carburant, hydrocarbure', 'Carte magnétique, carte à puce']","[52, 403]",non,non
13,20-36213,2020-03-12,2020-04-17,['4'],Collecte - Tri - Traitement - élimination Des Ordures Ménagères Et Déchets,joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Ordures ménagères (prestations)'],[249],non,non
