,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-76882,2021-06-09,2021-08-07,['1'],Travaux de métallerie serrurerie dans les bâtiments du Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2021-06-04', 'METALLERIE CONCEPT', (326004, 'EUR'), None)]","['Métallerie', 'Serrurerie']","[223, 321]",non,oui
1,21-65853,2021-06-09,2021-07-17,['1'],"fourniture, mise en oeuvre et maintenance de matériels audiovisuels pour la création ou modernisation de salles de réunions du département de l'ain",joue,directive24,attribution,initial,Département de l'Ain,01003,Bourg en Bresse cedex,"[('2021-05-12', 'EXAPROBE', (480000, 'EUR'), ""Fourniture, mise en oeuvre et maintenance de matériels audiovisuels pour la création ou modernisation de salles de réunions du Département de l'Ain"")]","['Informatique (matériel)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[162, 453, 454]",non,non
2,21-74766,2021-06-09,2021-07-19,['1'],"Réalisation de diagnostics amiante, plomb et hap avant travaux ou démolition sur le patrimoine de la ville de Bourg-en-Bresse (voirie et patrimoine bâti)",joue,directive24,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,"['Amiante (diagnostic)', 'Sondage, enquête', 'Amiante (désamiantage)']","[431, 471, 479]",non,non
3,21-78268,2021-06-09,2021-06-24,['1'],construction d'une MARPA de 23 lits à EVOSGES,fns,cmp2006,appeloffre,initial,SEMCODA,01230,EVOSGES,,['Bâtiment'],[33],non,non
4,21-78181,2021-06-09,2021-07-07,['4'],ASSURANCE DOMMAGES OUVRAGE POUR LA CONSTRUCTION D'UN CENTRE AQUALUDIQUE INTERCOMMUNAL A MANOSQUE,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Assurance'],[20],non,non
5,21-78687,2021-06-09,2021-08-09,"['4', '83']",Travaux de réhabilitation de la grange du domaine de Valx dite ferme Rebory,fns,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Bâtiment', 'Chauffage (travaux)', 'Electricité (travaux)', 'Ferronnerie', 'Gros oeuvre', 'Isolation', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Sanitaire', 'Terrassement', 'Ventilation', 'Amiante (désamiantage)']","[33, 61, 105, 126, 144, 169, 195, 222, 264, 269, 270, 319, 341, 360, 479]",non,non
6,21-78661,2021-06-09,2021-07-06,['4'],"Maintenance, support et assistance complémentaire pour l'Infocentre BI 4.x",fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Informatique (prestations de services)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[163, 453, 454]",non,non
7,21-78257,2021-06-09,2021-08-09,['5'],L'ETUDE PORTE SUR L'ETABLISSEMENT D'UN PROJET DE LIAISON HYDRAULIQUE ENTRE LES EAUX DE LA DURANCE ET LA RESERVE D' AU NIVEAU APD. ELLE PREND AUSSI LES ASPECTS D'INGENIERIE LIE,fns,cmp2006,appeloffre,initial,ASA du Canal de Gap,05000,GAP,,['Etude'],[118],non,non
8,21-78691,2021-06-09,2021-07-05,['5'],Remplacement des couvertures des auvents à la suite des dégâts d'orage - Collège de Saint-Bonnet,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Couverture'],[74],non,non
9,21-78130,2021-06-09,2021-07-05,['5'],Téléphonie et données mobiles,mapa,cmp2006,appeloffre,initial,Régie Remontées Mécaniques Montgenèvre,05100,MONTGENEVRE,,"['Télécommunications', 'Matériel de téléphonie']","[338, 339]",non,non
10,21-76504,2021-06-09,2021-08-06,['6'],MAINTENANCE DES ASCENSEURS,joue,directive24,attribution,initial,CPAM Nice,06000,Nice,"[('2021-05-25', 'SCHINDLER', (133000, 'EUR'), ""Marché d'entretien, de maintenance et de mise en conformité des ascenseurs"")]","['Maintenance', 'Prestations de services']","[196, 274]",oui,oui
11,21-76884,2021-06-09,2021-08-08,['6'],FOURNITURE DE SPECIALITES PHARMACEUTIQUES,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Produits pharmaceutiques'],[280],non,non
12,21-78337,2021-06-09,2021-07-12,['6'],Travaux de remplacement des cartes de circuits de voie (siemens s25438-b38-a1) obsolètes par des cartes de nouvelle génération tracon sur différentes zones de manoeuvre de la ligne 1 du tramway,fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Bâtiment', 'Matériel ferroviaire']","[33, 206]",non,oui
