,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-145690,2019-09-29,2019-11-27,['1'],Mission d'opc de chantier pour la restructuration extension des collèges de villars-les-dombes et péronnas - lot no1 - mission d'opc pour la restructuration-extension du collège de villars-les-dombes,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2019-09-05', 'GLOBAL', (156704, 'EUR'), ""Mission d'ordonnancement de pilotage et de coordination de chantier pour la restructuration-extension du collège de Villars-les-Dombes"")]","[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
1,19-146854,2019-09-29,2019-11-13,['2'],MISSION D'ASSISTANCE A MAITRISE D'OUVRAGE,joue,directive24,attribution,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Assistance technique'],[19],non,non
2,19-146742,2019-09-29,2019-10-31,['4'],"Travaux De Branchements, D'Entretien, De Réparations, De Renouvellement Et D'Extension Des Réseaux D'Eau Potable Et D'Asssainissement - Pole De Volx Et Autres Communes -",joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,"['Alimentation en eau potable', 'Assainissement']","[6, 18]",non,non
3,19-147232,2019-09-29,2019-10-28,"['4', '5', '26']",Acquisition De Véhicules Pour La Collecte Des Déchets Ménagers De La Communauté De Communes Du Sisteronais Buëch,joue,directive24,appeloffre,initial,CC DU SISTERONAIS BUECH,04200,Sisteron,,"['Collecte sélective', 'Véhicules (acquisition)']","[82, 475]",non,oui
4,19-146492,2019-09-29,2019-10-20,['4'],traitement des ordures ménagères pour le Sydevom de Haute Provence,joue,directive24,appeloffre,initial,SYDEVOM de Haute Provence,04310,PEYRUIS,,['Ordures ménagères (prestations)'],[249],non,non
5,19-146796,2019-09-29,2019-10-31,"['5', '4']",Assurances pour les besoins du Groupement de Commandes du GHT des Alpes du Sud,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Assurance'],[20],non,non
6,19-146958,2019-09-29,2019-10-28,['6'],PRESTATIONS DE SERVICES D'ASSURANCE RISQUES STATUTAIRES,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
7,19-134136,2019-09-29,2019-11-12,['6'],"acquisition d'engins, accessoires et outillage pour l'entretien routier, portuaire et forestier",joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,"['Equipement hydraulique', 'Equipements spécialisés']","[111, 115]",non,oui
8,19-143908,2019-09-29,2019-11-27,['6'],sécurité incendie et sûreté du centre administratif départemental des alpes-maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Surveillance'],[331],non,non
9,19-146551,2019-09-29,2019-10-11,['6'],securite incendie et securisation - aeroport nice cote d'azur,joue,directive25,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,NICE Cedex 3,,"['Gardiennage', 'Prestations de services', 'Surveillance', 'Sécurité incendie']","[138, 274, 331, 332]",non,non
10,19-146556,2019-09-29,2019-10-30,['6'],"TRAVAUX D'IMPRESSION- LOT 4 "" Impression de signalétiques institutionnelles et évènementielles """,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,['Impression'],[160],non,non
11,19-146571,2019-09-29,2019-10-31,['6'],réaménagement du refuge de longon (rectificatif),joue,autre,rectificatif,rectificatif,COMMUNE DE ROURE,06240,Roure,,['Bâtiment'],[33],non,non
12,19-144569,2019-09-29,2019-11-27,['6'],fourniture de matériaux de construction utilisable sur le territoire de la sda des préalpes ouest,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06300,Nice cedex 3,,['Matériaux de construction'],[198],non,oui
13,19-146601,2019-09-29,2019-11-27,['6'],acquisition et maintenance d'imprimantes multifonctions et fonctions connexes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06300,Nice Cedex 3,"[('2019-09-23', 'RICOH FRANCE SAS', (1600000, 'EUR'), ""Acquisition et maintenance d'imprimantes multifonctions"")]","['Informatique (matériel)', 'Informatique (assistance)']","[162, 453]",non,oui
14,19-146807,2019-09-29,2019-11-27,['6'],"18V1564 - Maintenance des équipements de vidéo-protection des bâtiments de la ville de Nice, de la Métropole Nice Côte d'Azur et du CCAS",joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2019-08-21', 'CITELUM', (220131, 'EUR'), ""MAINTENANCE DES EQUIPEMENTS DE VIDEO-PROTECTION DES BATIMENTS DE LA VILLE DE NICE, DE LA METROPOLE NICE COTE D'AZUR ET DU CENTRE COMMUNAL D'ACTION SOCIALE DE LA VILLE DE NICE"")]",['Maintenance'],[196],non,non
15,19-147035,2019-09-29,2019-11-27,['6'],19N0029-Maintenance et réparation des dispositifs de pré-collecte et fourniture de pièces détachées,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2019-09-26', 'SUD EST ASSAINISSEMENT S.A.S', (197424, 'EUR'), 'Accord-cadre à bons de commande : Mini : 75 000,00 EUR.Maxi : 450 000,00 EUR.Durée de la période initiale : 24 mois.'), ('2019-09-26', 'SUD EST ASSAINISSEMENT', (523661, 'EUR'), 'Accord-cadre à bons de commande :Mini : 150 000,00 EUR.Maxi : 750 000,00 EUR.Durée de la période initiale : 24 mois.')]",['Prestations de services'],[274],non,non
16,19-146924,2019-09-29,2019-10-31,['6'],Fourniture et révision de machines pour travaux de marquage routier,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Machines-outils', 'Matériaux routiers']","[194, 199]",non,oui
17,19-147233,2019-09-29,2019-10-28,['6'],Maintenance des bornes fontaines et bornes de puisage de la ville de Cannes et de la communauté d'agglomération de Cannes Pays de Lérins,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Equipement hydraulique'],[111],non,non
18,19-145591,2019-09-29,2019-11-08,['6'],accord cadre pour les prestations d'entretien des arbres de la commune de cagnes-sur-mer,joue,directive24,appeloffre,initial,Ville de Cagnes sur Mer,06800,CAGNES-SUR-MER,,['Espaces verts'],[116],non,non
19,19-145994,2019-09-29,2019-10-29,['6'],fourniture et maintenance d'ascenseurs à bacs enterrés et de colonnes enterrées et semi-enterrées,joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis,,"['Conteneur, poubelles']",[71],non,non
20,19-144319,2019-09-29,2019-11-27,['10'],Travaux de requalification des rues de l'etape au vin et de l'hôtel dieu à nogent-sur-seine,joue,directive24,attribution,initial,Ville de Nogent-sur-Seine,10400,Nogent sur Seine,"[('2019-09-17', 'MITHIEUX TP', (1319158.7, 'EUR'), ""Travaux de requalification des rues de l'Etape au Vin et de l'Hôtel Dieu"")]","['Réseaux divers', 'Voirie']","[306, 365]",non,non
21,19-147044,2019-09-29,2019-10-29,['11'],Hébergement d'infrastructures et de sites internet,joue,directive24,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Informatique (prestations de services)'],[163],non,oui
22,19-140099,2019-09-29,2020-01-27,"['12', '15', '48', '81', '34']",ENTRETIEN DES ESPACES VERTS DE DIVERS IMMEUBLES,joue,directive24,attribution,initial,AVEYRON HABITAT,12032,RODEZ CEDEX 9,,['Espaces verts'],[116],oui,non
23,19-146779,2019-09-29,2019-10-14,['12'],fourniture d'autocommutateurs et prestations associées (rectificatif),joue,autre,rectificatif,rectificatif,Conseil Départemental de l AVEYRON,12450,Flavin,,"['Autocommutateur', 'Informatique (prestations de services)', 'Télécommunications']","[23, 163, 338]",non,non
24,19-144662,2019-09-29,2019-11-27,['13'],"Mission de contrôle technique - Mise en accessibilité aux PMR des stations du réseau de métro de Marseille: Lot 1 - Castellane, Lot 2 - Vieux-Port, Lot 3 - La Rose, Lot 4 - Timone et Jules Guesde",joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2019-09-17', 'BUREAU VERITAS CONSTRUCTION', (48510, 'EUR'), 'Station Castellane'), ('2019-09-17', 'GROUPE CADET SARL', (20100.0, 'EUR'), 'Station Vieux-Port'), ('2019-09-17', 'BUREAU VERITAS CONSTRUCTION', (22372.0, 'EUR'), 'Station La Rose '), ('2019-09-17', 'CTP GROUPE CADET SARL', (42260.0, 'EUR'), 'stations Timone et Jules Guesde')]",['Contrôle technique'],[72],non,non
25,19-145944,2019-09-29,2019-10-28,['13'],"missions de contrôle technique et coordination sécurité et protection de la santé pour la réalisation de la bretelle de sortie sur le boulevard achille marcel à marseille, 10ème arrondissement",joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,MARSEILLE,,"['Contrôle technique', 'Prestations de services', 'Surveillance', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[72, 274, 331, 433, 455]",non,non
26,19-146957,2019-09-29,2019-11-18,"['13', '5', '4', '6', '84']",- Prestations de transports de patients à la charge des établissements sanitaires de l'UGECAM PACA Corse,joue,directive24,appeloffre,initial,UGECAM PACA et Corse,13009,Marseille,,['Transport'],[347],non,oui
27,19-146791,2019-09-29,2019-10-30,['13'],"COLLECTE, TRANSPORT ET DISTRIBUTION DE PLIS, DE COLIS ET PALETTES POUR LA CPCAM DES BOUCHES-DU-RHONE",joue,directive24,appeloffre,initial,CAISSE PRIMAIRE CENTRALE ASSUR MALADIE,13009,Marseille,,['Transport'],[347],non,non
28,19-146818,2019-09-29,2019-10-29,['13'],"PRESTATIONS D'ARCHIVAGE PAPIER, D'ENLEVEMENT PERIODIQUE, DE STOCKAGE ET DE MISE A DISPOSITION DE DOCUMENTS SOUS FORME PHYSIQUE ET NUMERIQUE POUR LA CPCAM DES BOUCHES-DU-RHONE",joue,directive24,appeloffre,initial,CAISSE PRIMAIRE CENTRALE ASSUR MALADIE,13009,Marseille,,['Prestations de services'],[274],non,non
29,19-146539,2019-09-29,2019-10-17,['13'],(1911 - GS Vallon Régny) - Mission d'OPC pour la construction d'une école primaire de 16 classes (ZAC de Vallon Regny - 13009 Marseille),joue,autre,rectificatif,rectificatif,SOLEAM,13232,Marseille cedex 01,,"[""Maîtrise d'oeuvre""]",[197],non,non
30,19-146894,2019-09-29,2019-10-27,['13'],PRESTATIONS DIVERSES ESPACES VERTS,joue,directive24,attribution,initial,COMMUNE D AUBAGNE,13400,Aubagne,"[('2019-09-27', 'SAS IPS', (20390, 'EUR'), 'Aménagements Paysagers'), ('2019-09-27', 'CLM ENVIRONNEMENT', (51200, 'EUR'), 'Fauchage des bords de voie'), ('2019-09-27', 'SAS IPS', (155500, 'EUR'), 'Débroussaillement'), ('2019-09-27', 'SAS IPS', (152700, 'EUR'), 'Entretien des espaces verts'), ('2019-09-27', 'SAS IPS', (122650, 'EUR'), 'Elagage'), ('2019-09-27', 'SERP', (23226, 'EUR'), 'AMENAGEMENT PAYSAGER'), ('2019-09-27', 'ESPACE ENVIRONNEMENT', (98600, 'EUR'), 'FAUCHAGE DES BORDS DE VOIE'), ('2019-09-27', 'CLM ENVIRONNEMENT', (137600, 'EUR'), 'DEBROUSSAILLEMENT'), ('2019-09-27', 'PAYSAGES MEDITERRANEENS', (228600, 'EUR'), 'ENTRETIEN DES ESPACES VERTS'), ('2019-09-27', 'ESPACE ENVIRONNEMENT', (141450, 'EUR'), 'ELAGAGE')]",['Espaces verts'],[116],non,non
31,19-147020,2019-09-29,2019-12-25,['13'],Modernisation du Haut de la Ligne des chemins de fer de Provence : Fabrication et Installation de mobiliers urbains sur les quais et les parvis des gares,joue,directive24,attribution,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,"[('2019-07-31', 'Tolerie Forezienne', (622288.51, 'EUR'), None)]","['Abris', 'Maçonnerie', 'Mobilier urbain']","[1, 195, 231]",non,non
32,19-147021,2019-09-29,2019-12-25,['13'],Etude de déplacements régionaux : Exploitation des données de la téléphonie mobile,joue,directive24,attribution,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,"[('2019-08-22', 'Cd Via Conseil Deplacement Voirie', (142500, 'EUR'), None)]",['Prestations de services'],[274],non,non
33,19-146617,2019-09-29,2019-10-28,['13'],Ceci n'est pas un marché public. Il s'agit d' un Appel à propositions pour la réalisation et l'exploitation de centrales photovoltaïques raccordées au réseau sur l'aérodrome r,joue,autre,rectificatif,rectificatif,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Chauffage (exploitation, entretien)']",[59],non,non
34,19-146836,2019-09-29,2019-12-16,['13'],Réalisation et exploitation de production photovoltaïque raccordées au réseau sur les aérodromes régionaux de Vinon et Château Arnoux Saint Auban,joue,directive24,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,['Photovoltaïque'],[476],non,non
35,19-146542,2019-09-29,2019-11-27,['14'],"Collecte interne, transport et gestion déléguée de la prestation des déchets du CHU de Caen",joue,directive24,attribution,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen cedex9,"[('2019-09-20', 'VEOLIA RECYCLAGE VALORISATION NORMANDIE', (1630000, 'EUR'), 'Collecte interne, transport et gestion déléguée de la prestation des déchets du CHU de Caen')]",['Déchets non ménagers (prestations)'],[404],non,oui
