a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-10235,2021-01-22,2021-05-06,['1'],maîtrise d'oeuvre pour la réhabilitation et l'extension du centre culturel louis jannel de montrevel en bresse (rectificatif),fns,cmp2006,appeloffre,rectificatif,CA du Bassin de Bourg en Bresse,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-10033,2021-01-22,2021-02-19,"['1', '69']",2021-AMO-0002 Marchés de travaux lots anticipés - CROUS RESTAURANT PUVIS DE CHAVANNES,fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"['Démolition', 'Electricité (travaux)', 'Amiante (désamiantage)']","[87, 105, 479]",non,non
21-7970,2021-01-22,2021-03-01,['1'],Maintenance des installations thermiques des chaufferies individuelles et climatisation chaud froid du patrimoine immobilier,fns,cmp2006,appeloffre,initial,Cté de Cnes de Miribel et du Plateau,01700,Miribel,,"['Chauffage (exploitation, entretien)', 'Climatisation', 'Maintenance']","[59, 62, 196]",non,oui
21-9085,2021-01-22,2021-02-26,['3'],ACCORD CADRE A BONS DE COMMANDE DE TRAVAUX TCE DE REMISE EN ETAT ET DE REMISE A NEUF DES LOGEMENTS DU PATRIMOINE D'ÉVOLÉA,joue,directive24,attribution,initial,EVOLEA,03000,MOULINS,,"['Couverture', 'Electricité (travaux)', 'Etanchéité', 'Maçonnerie', 'Menuiserie', 'Nettoyage de locaux', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Serrurerie', 'Télévision', ""Tous corps d'état"", 'Voirie et réseaux divers']","[74, 105, 117, 195, 222, 239, 270, 308, 309, 321, 340, 345, 366]",non,non
21-10290,2021-01-22,2021-02-17,['3'],AMENAGEMENT D'UNE VOIE VERTE ENTRE LA RUE DES GARCEAUX ET LA ROUTE DE LYON,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Assainissement', 'Démolition', 'Eclairage public', 'Espaces verts', 'Maçonnerie', 'Mobilier urbain', 'Terrassement', 'Voirie et réseaux divers']","[18, 87, 102, 116, 195, 231, 341, 366]",non,non
21-8995,2021-01-22,2021-02-19,['3'],Accompagnement Social Lié au Logement (Asll) 2021-2023,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Prestations de services'],[274],non,non
21-10079,2021-01-22,2021-03-08,['4'],Numéro de la consultation : 2021-CDB-0001 TRAVAUX DE GROSSES RÉPARATIONS ET D'ENTRETIEN DE VOIRIE,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"['Maçonnerie', 'Voirie']","[195, 365]",non,non
21-9930,2021-01-22,2021-02-23,['5'],TRAVAUX D'AMENAGEMENT DU SECTEUR DE COMBE ROUSSARD COMMUNE DE ST CLEMENT SUR DURANCE. EXTENSION DU RESEAU D'EAU POTABLE ET D'EAU USEE,fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,"['Alimentation en eau potable', 'Assainissement']","[6, 18]",non,non
21-9848,2021-01-22,2021-02-23,['5'],"TRAVAUX DE RESEAU DE TRANSFERT D'EAUX USEES ENTRE LE HAMEAU DU ROUX ET ABRIES, COMMUNE D'ABRIES RISTOLAS",fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,"['Assainissement', 'Réseaux divers']","[18, 306]",non,non
21-8774,2021-01-22,2021-02-24,['6'],Prestations ponctuelles de transports à la demande de personnes à mobilité réduite sur le territoire de la Métropole Nice Côte d'Azur. Lot 1 : véhicules légers sans UFR,joue,directive24,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Transport'],[347],non,non
21-10202,2021-01-22,2021-02-24,['6'],Travaux d'aménagement de l'espace Jean Gioan,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,"['Espaces verts', 'Voirie et réseaux divers', 'Aire de jeux']","[116, 366, 400]",non,non
21-5298,2021-01-22,2021-03-20,['6'],prestations d'entretien et travaux ménagers des locaux et hébergements du syndicat mixte pour le developpement de la vallée de la vésubie et du valdeblore,joue,directive24,attribution,initial,Syndicat mixte Deve Vesubie Valdeblore,06201,Nice Cedex 3,"[('2020-12-29', 'MT BAT', (440000, 'EUR'), 'Entretien et travaux ménagers Régie du Boréon'), ('2020-12-29', 'MT BAT', (120000, 'EUR'), 'Entretien et travaux ménagers Régie Vésubie Valdeblore')]",['Prestations de services'],[274],non,oui
20-147189,2021-01-22,2021-03-20,['6'],Fourniture d'objets promotionnels publicitaires pour les manifestations du Département des Alpes-Maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Objet publicitaire'],[464],non,oui
20-153424,2021-01-22,2021-03-20,['6'],"contrôle technique, vérification périodique et ponctuelle d'assistance sécurité pour les collèges du département",joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,"[('2020-12-01', 'DEKRA INDUSTRIAL SAS', (720000, 'EUR'), ""Contrôle technique, vérification périodique et ponctuelle d'assistance sécurité pour les collèges du Département"")]",['Contrôle technique'],[72],non,non
20-146558,2021-01-22,2021-03-20,['6'],"acquisition de vélos, de vélos à assistance électrique et de pièces détachées",joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Véhicules (acquisition)'],[475],non,oui
20-159036,2021-01-22,2021-03-03,['6'],"etudes géotechniques, ouvrages d'art et risques naturels",joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Etude', ""Ouvrage d'art""]","[118, 252]",non,oui
21-8292,2021-01-22,2021-02-23,['6'],www.e-marches06.fr,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Prestations de services', 'Transport']","[274, 347]",non,oui
21-10386,2021-01-22,2021-02-15,['6'],"Prestations de chaudronnerie, soudure, tuyauterie et fournitures associées.",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Acier', 'Chaudronnerie']","[3, 58]",non,non
21-10321,2021-01-22,2021-02-15,['6'],Prestations d'héliportage,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Transport'],[347],non,non
21-9823,2021-01-22,2021-02-10,['6'],inspection et réhabilitation des piézomètres plateforme- aéroport nice côte d'azur,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,['Travaux de viabilité'],[353],non,non
21-8861,2021-01-22,2021-02-28,['6'],Fourniture de matériel et d'habillement de montagne et de canyon pour le SDIS des Alpes-Maritimes,joue,directive24,attribution,initial,SDIS (06),06273,Villeneuve Loubet Cedex,"[('2020-12-16', 'SUB MARINE', (34506, 'EUR'), ""Fourniture de matériel et d'habillement de montagne et de canyon pour le SDIS des Alpes-Maritimes"")]","['Equipement sportif', 'Equipements spécialisés', 'Habillement']","[113, 115, 150]",non,non
21-8729,2021-01-22,2021-02-19,['6'],FOURNITURE DE SERVEURS ET LOGICIELS SYSTÈME,joue,autre,rectificatif,rectificatif,SDIS (06),06273,Villeneuve Loubet Cedex,,"['Informatique (matériel)', 'Informatique (prestations de services)', 'Informatique (maintenance serveurs et réseaux)']","[162, 163, 454]",non,non
21-8731,2021-01-22,2021-02-05,['6'],20C0004- FOURNITURE ET LIVRAISON DE CHEQUES D'ACCOMPAGNEMENT PERSONNALISE ET DE E-CARD,joue,autre,rectificatif,rectificatif,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,,"['Repas, traiteur', 'Carte magnétique, carte à puce']","[304, 403]",non,non
21-8508,2021-01-22,2021-02-18,['6'],19N0571 - Prestations d'AMO dans le cadre de la réalisation du projet de schéma directeur des transports urbains ainsi que la création de pôles d'échanges multimodaux et de parcs-relais,joue,directive25,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
21-8578,2021-01-22,2021-03-19,['6'],19N0712-TRAVAUX DE MISE EN PLACE DE DISPOSTIF DE RETENUE,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-12-23', 'S.A.S MIDITRACAGE', (499073, 'EUR'), 'Accord-cadre à bons de commande :Montant minimum : 100 000 EUR HTMontant maximum : sans Durée (hors reconduction) : 12 moisDébut du marché : À la notification du contrat.'), ('2020-12-23', 'AGILIS S.A.S AGENCE SUD', (253465, 'EUR'), 'Accord-cadre à bons de commande :Montant minimum : 100 000 EUR HTMontant maximum : sans Durée (hors reconduction) : 12 moisDébut du marché : À la notification du contrat.')]",['Glissières de sécurité'],[142],non,non
21-10185,2021-01-22,2021-02-22,['6'],Travaux de réhabilitation et d'extension de la Batterie du Graillon et de scénographie de l'Espace Mer et Littoral,fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Menuiserie'],[222],non,non
21-10200,2021-01-22,2021-02-23,['7'],"Travaux de viabilisation de l'opération "" Coeur d'Ouvèze "" à Saint Julien en Saint Alban (07)",fns,cmp2006,appeloffre,initial,SDEA SYND DVLPT EQPT AMENAGEMENT SM OU,07000,Privas,,"['Terrassement', 'Voirie et réseaux divers']","[341, 366]",oui,oui
21-9874,2021-01-22,2021-02-22,['7'],"Le Département de l'Ardèche souhaite fournir et contribuer au déploiement du Pass Numérique (dénommé également "" chèque numérique """,fns,cmp2006,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Impression'],[160],non,non
21-8678,2021-01-22,2021-03-15,['8'],"Fourniture de carburant en cuve sur les sites de Prix-les-Mézières, Glaire et Rethel",joue,directive25,attribution,initial,REGIE DEPARTEMENTALE TRPT ARDENNES,08000,PRIX LES MEZIERES,,"['Carburant, hydrocarbure', 'Gaz divers', 'Hydrocarbures naturels']","[52, 139, 155]",non,non
21-8677,2021-01-22,2021-03-19,['8'],Fourniture de pièces détachées pour les véhicules de la RDTA,joue,directive25,attribution,initial,REGIE DEPARTEMENTALE TRPT ARDENNES,08000,PRIX LES MEZIERES,,['Véhicules'],[359],non,non
21-8651,2021-01-22,2021-03-19,['8'],Fourniture de carburant et adblue en station-service et accès aux péages,joue,directive25,attribution,initial,REGIE DEPARTEMENTALE TRPT ARDENNES,08000,PRIX LES MEZIERES,,"['Carburant, hydrocarbure', 'Hydrocarbures naturels']","[52, 155]",non,non
21-9549,2021-01-22,2021-02-12,['8'],réalisation d'une campagne de promotion/communication 360° de l'ardenne transfrontalière,fns,cmp2006,appeloffre,initial,ADT des Ardennes,08107,Charleville-Mézières,,"['Prestations de services', 'Publicité, Communication', 'Evénementiel']","[274, 285, 445]",non,non
21-9063,2021-01-22,2021-02-22,['9'],Rehabilitation Hebergements Du Saint Bernard A Ascou -,joue,directive24,appeloffre,initial,CC DE LA HAUTE ARIEGE,09250,Luzenac,,"[""Tous corps d'état""]",[345],non,non
21-10160,2021-01-22,2021-02-12,"['10', '21', '51']",Assistance à maitrise d'oeuvre réaménagement immobilier,mapa,cmp2006,appeloffre,initial,CAISSE PRIMAIRE ASSURANCE MALADIE AUBE,10001,Troyes cedex,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-10039,2021-01-22,2021-02-15,['10'],AMENAGEMENT DE VOIRIE - CHEMIN DU PONT DE L'ARCHE-.,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT GERMAIN,10120,SAINT GERMAIN,,"['Espaces verts', 'Réseaux divers', 'Signalisation', 'Voirie']","[116, 306, 322, 365]",non,non
