,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-146806,2019-09-27,2019-10-23,['1'],SERVICES DE TELEPHONIE MOBILE POUR LES BESOINS DE L'EXPLOITATION DE LA RDTA,fns,cmp2006,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,['Matériel de téléphonie'],[339],non,non
1,19-146900,2019-09-27,2019-10-28,['1'],RD 904 - PR 0+000 - Renforcement du pont de Frans sur la Saône - Maîtrise d'oeuvre,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Ingénierie'],[455],non,non
2,19-146494,2019-09-27,2019-11-27,['1'],Transport de boues et de déchets de stations d'épuration avec ou sans location de bennes,fns,cmp2006,attribution,initial,CA DU BASSIN DE BOURG EN BRESSE,01008,Bourg en bresse cedex,,['Transport'],[347],non,non
3,19-138236,2019-09-27,2019-10-25,['1'],"Co-cathédrale Notre-Dame : Étude globale de restauration intérieure et des décors peints, diagnostic de l'état des couvertures",mapa,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourge-en-Bresse cedex,,['Etude'],[118],non,non
4,19-145934,2019-09-27,2019-10-28,['1'],Souscription de différents contrats d'assurances au profit de la Commune d'ARBENT.,joue,directive24,appeloffre,initial,Mairie d'Arbent,01100,ARBENT,,['Prestations de services'],[274],non,non
5,19-145813,2019-09-27,2019-11-26,['1'],CONCOURS RESTREINT DE MAITRISE D'OUVRE SUR ESQUISSE POUR LA CONSTRUCTION D'UNE HALLE MULTISPORTS A VESEGNIN,joue,directive24,attribution,initial,SIVOM DE L EST GESSIEN,01210,FERNEY VOLTAIRE,,"['Equipement sportif', ""Maîtrise d'oeuvre"", 'Terrain de sport']","[113, 197, 342]",non,non
6,19-145432,2019-09-27,2019-11-22,['1'],MOE STEP CG,joue,directive24,appeloffre,initial,STEASA,01500,Amberieu en bugey,,['Prestations de services'],[274],non,non
7,19-144559,2019-09-27,2019-10-18,['2'],"Location, mise en service et maintenance de matériel photocopieurs, photocopieurs-imprimantes, photocopieurs-imprimantes-f a x.",fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Informatique (matériel)', 'Location (matériels)', 'Maintenance', 'Matériel de bureau']","[162, 185, 196, 207]",non,non
8,19-144696,2019-09-27,2019-10-18,['2'],Acquisition de deux véhicules utilitaires de type benne neufs et d'un véhicule de type fourgon tôlé neuf.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Véhicules (acquisition)'],[475],non,non
9,19-144773,2019-09-27,2019-10-18,['2'],Réhabilitation de la maison coeur de ville.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Bâtiment', 'Bois', 'Electricité (travaux)', 'Menuiserie', 'Vitrerie']","[33, 38, 105, 222, 363]",non,non
