a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-45506,2020-03-26,2020-05-04,['1'],Fourniture de consommables pour le service informatique,fns,cmp2006,appeloffre,initial,COMMUNE D OYONNAX,01100,OYONNAX,,['Consommables informatiques'],[68],non,non
20-44359,2020-03-26,2020-05-01,['1'],Attributions - Réalisation d'un pôle sportif de la 3CM,joue,directive24,attribution,initial,Communauté Communes de la Côtière,01120,Montluel,,"['Ascenseur', 'Bardage', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Electricité (travaux)', 'Equipement sportif', 'Espaces verts', 'Fondations spéciales', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', 'Serrurerie', 'Terrassement', 'Ventilation']","[17, 30, 53, 57, 61, 63, 74, 105, 113, 116, 129, 144, 222, 264, 270, 308, 319, 321, 341, 360]",non,non
20-44692,2020-03-26,2020-05-07,"['1', '38', '42', '69']","Collecte et transport des ordures ménagères résiduelles, des emballages et journaux-magazines",joue,directive24,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,['Prestations de services'],[274],non,non
20-45367,2020-03-26,2020-04-22,['1'],marchés de travaux relatifs à l'aménagement de la forêt mystérieuse au col de la faucille - ii,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Aire de jeux'],[400],non,non
20-45524,2020-03-26,2020-04-03,['1'],location et maintenance d'une flottes de copieurs multifonctions et d'imprimantes avec contrat de services MPS,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,"[""Matériel d'imprimerie""]",[211],non,non
20-44478,2020-03-26,2020-06-21,['1'],Accord-cadre Travaux bâtiments tous corps d'état - Lot 11 : Revêtement de sol,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2020-02-21', 'Cazajous Decor', (450000, 'EUR'), 'Revêtement de sol')]",['Revêtements de sols'],[308],non,non
20-43074,2020-03-26,2020-04-23,['2'],Contrôles techniques et vérification périodique des installations électriques existantes-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Contrôle technique'],[72],non,non
20-45188,2020-03-26,2020-04-16,['3'],Acquisition d'un logiciel de dématérialisation des correspondances pour le Département de l'Allier (03),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Logiciel'],[186],non,non
20-45268,2020-03-26,2020-04-17,['3'],Projet d'aménagement de la tranche 2 de la ZAC Naturopole de St Bonnet de Rochefort,fns,cmp2006,appeloffre,rectificatif,CC Saint Pourcain Sioule Limagne,03500,Saint-Pourçain-sur-Sioule,,"['Assainissement', 'Voirie']","[18, 365]",non,oui
20-44653,2020-03-26,2020-05-07,['4'],Collecte - Tri - Traitement - élimination Des Ordures Ménagères Et Déchets,joue,autre,rectificatif,rectificatif,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Ordures ménagères (prestations)'],[249],non,non
20-45602,2020-03-26,2020-05-07,['4'],Numéro de la consultation : VILMI20T09 TRAVAUX DE MISE EN ACCESSIBILITÉ D'ÉTABLISSEMENTS RECEVANT DU PUBLIC,fns,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,"['Electricité (travaux)', 'Peinture (travaux)', 'Plomberie (travaux)']","[105, 264, 270]",non,non
20-45645,2020-03-26,2020-05-07,['4'],Numéro de la consultation : VILMF20S04 MAINTENANCE DES SYSTÈMES DE SÉCURITÉ INCENDIE,fns,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Maintenance'],[196],non,non
20-45375,2020-03-26,2020-05-03,"['4', '83', '5', '84', '13']",Travaux pour la restauration du Colostre Secteur 2.1 : Saint-Martin-de-Brômes - Lot 2 : terrassements et assimilés,fns,cmp2006,appeloffre,rectificatif,PNR du Verdon,04360,Moustiers-Sainte-Marie,,"['Démolition', 'Enrochements', 'Terrassement']","[87, 110, 341]",non,non
20-45189,2020-03-26,2020-04-10,['5'],CRÉATION DU GIRATOIRE DU SÉNATEUR,fns,cmp2006,appeloffre,rectificatif,Ville de Gap,05007,GAP,,['Génie civil'],[141],oui,oui
