,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-8869,2021-01-20,2021-02-12,['1'],Réhabilitation et extension de l'ancien collège Amiot au profit du Conservatoire à Rayonnement Départemental - Lot no18 : Doublages acoustiques,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],non,non
1,21-7627,2021-01-20,2021-04-17,['1'],Gestion d'une aire d'accueil destinée aux gens du voyage,joue,directive24,attribution,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,Valserhone,"[('2020-12-31', ""Gestion'Aire"", (239760, 'EUR'), None)]",['Prestations de services'],[274],non,non
2,21-7624,2021-01-20,2021-04-17,['1'],Assurances Risques Statutaires du personnel de la commune de Valserhône,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2020-12-30', 'Gras Savoye Lyon', (1266870.3, 'EUR'), None)]",['Assurance'],[20],non,non
3,21-8597,2021-01-20,2021-02-19,"['1', '74']",Accord-cadre pour la maintenance des installations de V.M.C. et des centrales de traitement d'air des bâtiments de la ville de Ferney-Voltaire,mapa,cmp2006,appeloffre,initial,Ville de Ferney-Voltaire,01210,FERNEY-VOLTAIRE,,['Ventilation'],[360],non,non
4,21-8886,2021-01-20,2021-02-23,['2'],salle des expositions : réfection de la toiture - remplacement des éclairants de façade,fns,cmp2006,appeloffre,initial,Commune de LA CAPELLE,02260,La Capelle,,"['Couverture', 'Etanchéité', 'Isolation']","[74, 117, 169]",non,non
5,21-8697,2021-01-20,2021-04-19,['3'],Mise à disposition et maintenance d'une plateforme digitale (emploi.allier.fr) dédiée à l'emploi et à l'insertion professionnelle sur le département de l'Allier 2021 2022,mapa,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Informatique (prestations de services)'],[163],non,non
6,21-9099,2021-01-20,2021-02-19,"['4', '83']",Travaux d'aménagement du site Point Sublime - Couloir Samson,fns,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,['Espaces verts'],[116],non,non
7,21-7606,2021-01-20,2021-02-17,['4'],"Maintenance Des Installations De Chauffage, Ventilation, Production Eau Glacee, Plomberie, Desenfumage Chim : Ch de Manoque et les sites de Forcalquier, Banon, Saint André (à Mano",joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,"['Chauffage (exploitation, entretien)', 'Maintenance', 'Plomberie (travaux)']","[59, 196, 270]",non,non
8,21-7348,2021-01-20,2021-02-22,['5'],Marché général de réalisation et de réparation des ouvrages de protection des falaises,joue,directive24,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Falaise'],[125],non,non
9,21-7302,2021-01-20,2021-02-19,"['5', '4', '38']",Via Guisane - Réalisation dune passerelle pour piétons et cycles sous le pont de la RN 94 (Av de Provence) - LOT 2 Revêtements-mobiliers urbains et espaces verts - RELANCE,joue,directive24,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Espaces verts'],[116],non,non
10,21-9023,2021-01-20,2021-02-19,['6'],Prestations ponctuelles de transports à la demande de personnes à mobilité réduite sur le territoire de la Métropole Nice Côte d'Azur ; Lot 2 : véhicules avec UFR,fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Transport'],[347],non,non
11,21-7211,2021-01-20,2021-01-27,['6'],"travaux de réhabilitation et de mise aux normes de la station d'avitaillement - lot 2.04 du Port Gallice à Antibes Juan-les-Pins, inclus dans la tranche 1 du projet. Il s'agit d'une rel",joue,directive24,attribution,initial,GALLICE 21,06160,JUAN LES PINS,,"['Carburant, hydrocarbure']",[52],non,non
12,21-7471,2021-01-20,2021-02-26,['6'],Prestations de débroussaillage mécanique et d'abattage d'arbres dangereux ou parasités pour la commune de Roquebrune Cap Martin,joue,directive24,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Espaces verts'],[116],non,non
13,21-8717,2021-01-20,2021-02-22,['6'],"Travaux électriques pour la mise en place de comptages sur les puits du champ captant des Sagnes, Commune de Nice.",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Electricité (travaux)'],[105],non,non
14,21-4749,2021-01-20,2021-02-18,['6'],"Edition, regroupement, mise sous pli, affranchissement et mise en poste des factures et courriers",joue,directive25,attribution,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,"[('2020-12-28', 'CORUS', (433482.4, 'EUR'), 'Edition, regroupement, mise sous pli, affranchissement et mise en poste des factures et courriers')]",['Edition'],[104],non,non
15,21-1378,2021-01-20,2021-02-08,['6'],Renouvellement de la conduite refoulement bas service > haut service sur la commune de péone,fns,cmp2006,appeloffre,initial,REGIE DES EAUX ALPES AZUR MERCANTOUR,06204,Nice cedex 3,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,oui
16,21-8537,2021-01-20,2021-04-19,['6'],Entretien de différents espaces verts de la Commune de Vallauris Golfe-Juan,fns,cmp2006,attribution,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,"[('2020-12-04', 'TARVEL', (18195.47, 'EUR'), None), ('2020-12-09', 'BOTANICA', (17042.65, 'EUR'), None), ('2020-12-04', 'ecopaca', (7928.17, 'EUR'), None)]",['Espaces verts'],[116],non,non
17,21-7474,2021-01-20,2021-02-28,['6'],"PRESTATIONS DE FORMATIONS AU PERMIS "" C """,joue,directive24,attribution,initial,SDIS (06),06273,Villeneuve Loubet Cedex,"[('2020-12-16', 'ECF-SUD PREVENTION SECURITE', (83000, 'EUR'), 'Le présent accord-cadre concerne les prestations de formations au permis "" C "" destinées aux agents du SDIS des Alpes-Maritimes avec prestation de restauration.')]","['Prestations de services', 'Formation']","[274, 410]",non,non
