a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-12190,2021-01-27,2021-04-26,['1'],Fourniture de sel de déneigement et de produits déverglaçants en sacs,mapa,cmp2006,attribution,initial,COMMUNE D OYONNAX,01100,OYONNAX,,['Déneigement'],[98],non,non
21-12447,2021-01-27,2021-03-01,['1'],Programme de surveillance de l'impact sur l'environnement de l'Unité de Valorisation Energétique des déchets de ValserhôneCampagnes de prélèvements et mesures 2021 -2024,mapa,cmp2006,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,VALSERHONE,,['Surveillance'],[331],non,non
21-12281,2021-01-27,2021-03-05,['2'],approvisionnement en produits alimentaires nécessaires à l'élaboration des repas.,fns,cmp2006,appeloffre,initial,LRS Hôpital Villiers Saint Denis,02310,Villiers Saint Denis,,['Denrées alimentaires'],[88],non,oui
21-11008,2021-01-27,2021-02-25,['2'],Marché de services d'assurance,joue,directive24,attribution,initial,Groupe ephese,02350,LIESSE NOTRE DAME,"[('2020-12-30', 'PARIS NORD ASSURANCES SERVICES', (40860.2, 'EUR'), ""Assurance 'Responsabilité Civile'""), ('2020-12-30', 'SMACL Assurances', (131984.6, 'EUR'), ""Assurance 'Dommages aux biens'""), ('2020-12-30', 'SMACL Assurances', (261213.95, 'EUR'), ""Assurance 'Flotte automobile et risques annexes'""), ('2020-12-30', 'YVELIN SAS', (4162878.35, 'EUR'), ""Assurance 'Risques statutaires' - Groupe EPHESE""), ('2020-12-30', 'YVELIN SAS', (461540.7, 'EUR'), ""Assurance 'Risques statutaires' - EHPAD 'Les Jardins du Monde'"")]",['Assurance'],[20],non,non
21-10728,2021-01-27,2021-02-22,['3'],Accompagnement Social Lié au Logement (Asll) 2021-2023,joue,autre,rectificatif,rectificatif,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Prestations de services'],[274],non,non
21-11242,2021-01-27,2021-02-25,['4'],Prestation d'appui électromécanique aux régies de l'eau et de l'assainissement,joue,directive24,attribution,initial,Provence Alpes Agglomération,04000,Digne les Bains,,['Electromécanique'],[107],non,non
21-11100,2021-01-27,2021-02-25,['4'],Prestation d'hydrocurage et d'inspection télévisuelle de réseaux d'assainissement,joue,directive24,attribution,initial,Provence Alpes Agglomération,04000,Digne les Bains,"[('2021-01-15', 'SA SUEZ RV OSIS SUD EST', (500000, 'EUR'), 'Bléone'), ('2021-01-15', 'CLOACA MAXIMA ASSAINISSEMENT', (450000, 'EUR'), 'Asse/Verdon'), ('2021-01-15', 'MP3D', (400000, 'EUR'), 'Pure Alpes'), ('2021-01-15', 'ORTEC', (450000, 'EUR'), 'Val de Durance')]",['Assainissement'],[18],non,non
21-11179,2021-01-27,2021-02-25,['4'],Nettoyage annuel de réservoirs d'eau potable,joue,directive24,attribution,initial,Provence Alpes Agglomération,04000,Digne les Bains,"[('2021-01-15', '2PA', (350000, 'EUR'), 'Haute Bléone'), ('2021-01-15', 'MT2E', (325000, 'EUR'), 'ASSE / VERDON / DUYES'), ('2021-01-15', 'SOPEI', (350000, 'EUR'), 'Val de Durance'), ('2021-01-15', 'APEI MAGAUD', (300000, 'EUR'), 'Pure Alpes')]",['Réservoir'],[307],non,non
21-12621,2021-01-27,2021-02-26,['4'],CONCESSION DE SERVICE PUBLIC POUR L'EXPLOITATION DU CAMPING ' LES PRES HAUTS ',dsp,autre,rectificatif,rectificatif,Ville de Sisteron,04200,Sisteron,,['Délégation de service public'],[406],non,non
21-12410,2021-01-27,2021-02-26,"['4', '5', '6', '13', '83', '84']",TRAVAUX DE REHABILITATION DE L'ECOLE MATERNELLE,fns,cmp2006,appeloffre,initial,Mairie de gréoux les bains,04800,GREOUX LES BAINS,,"['Charpente', 'Etanchéité', 'Ravalement']","[57, 117, 299]",non,non
