,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-23019,2020-02-15,2020-02-29,"['2', '51', '77']",DEPLOIEMENT D'UNE VIDEOPROTECTION URBAINE SUR LE TERRITOIRE DE LA COMMUNAUTE DE COMMUNES DU CANTON DE CHARLY SUR MARNE,joue,directive24,attribution,initial,COM DE COMMUNES CANT CHARLY SUR MARNE,02310,Charly sur marne,,['Télésurveillance'],[415],non,non
1,20-22586,2020-02-15,2020-04-13,['2'],"services d'assurances pour la ccrv, les communes d'ambleny, fleury, haramont, villers-cotterêts et son ccas",joue,directive24,attribution,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts cedex,"[('2019-12-23', 'GROUPAMA NORD EST', (22216.33, 'EUR'), 'Assurance des dommages aux biens et des risques annexes'), ('2019-12-23', 'PARIS NORD ASSURANCES SERVICES', (47667.94, 'EUR'), 'Assurance des responsabilités et des risques annexes'), ('2019-12-23', 'SMACL Assurances', (20827.04, 'EUR'), 'Assurance des véhicules et des risques annexes'), ('2019-12-23', 'Cabinet 2C COURTAGE', (5471.19, 'EUR'), 'Assurance protection juridique de la collectivité'), ('2019-12-23', 'SMACL Assurances', (1340.73, 'EUR'), 'Assurance protection fonctionnelle des agents et des élus'), ('2019-12-23', 'SOFAXIS', (292082.61, 'EUR'), 'Assurances des prestations statutaires')]",['Assurance'],[20],non,non
2,20-23076,2020-02-15,2020-03-05,['5'],Acquisition d'engins pour l'exploitation de l'Isdnd de Pralong,joue,autre,rectificatif,rectificatif,Communauté de Communes de l'Embrunais,05200,Embrun,,['Décharge'],[84],non,non
3,19-182533,2020-02-15,2020-03-18,['6'],transport d'élèves et d'étudiants handicapés vers les établissements scolaires du département des alpes-maritimes - secteur nice et est,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Transport'],[347],non,non
4,20-23132,2020-02-15,2020-04-13,['6'],"19V1631 ACHAT, INSTALLATION ET MAINTENANCE DE BRUMISATION",joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,,['Matériel électrique'],[203],non,non
5,20-22532,2020-02-15,2020-04-13,['6'],"extension du réseau d'eaux usées, route des régagnades sur la commune de la gaude",joue,directive25,attribution,initial,Métropole Nice côte d'azur,06364,Nice cedex 4,,['Voirie et réseaux divers'],[366],non,non
6,20-23193,2020-02-15,2020-03-14,['6'],Avis d'attribution marché relatif à la souscription de contrats d'assurance pour les besoins de la ville de Biot,joue,directive24,attribution,initial,Ville de Biot,06410,BIOT,,['Assurance'],[20],non,non
7,20-23110,2020-02-15,2020-04-11,['7'],Construction d'un collège et d'un plateau sportif ; d'une aire de stationnement bus et VL et d'une salle multisports intercommunale sur la commune de Joyeuse,joue,directive24,attribution,initial,Département de l'Ardèche,07000,Privas,,"['Abris', 'Ascenseur', 'Bâtiment', 'Carrelage', 'Charpente', 'Cuisine (équipement)', 'Electricité (travaux)', 'Equipement sportif', 'Gros oeuvre', 'Laboratoire (matériel)', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Serrurerie', 'Signalétique', 'Terrassement']","[1, 17, 33, 53, 57, 77, 105, 113, 144, 188, 222, 264, 270, 308, 321, 333, 341]",non,non
8,20-23153,2020-02-15,2020-03-13,['7'],Acquisition d'un camion simple cabine benne d'exploitation routière,joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Véhicules (acquisition)'],[475],non,non
9,20-21444,2020-02-15,2020-04-13,['7'],mission de maîtrise d'oeuvre pour la réalisation d'opérations d'assainissement et d'eau potable,joue,directive25,attribution,initial,Cté d'Agglo du Bassin d'Annonay,07430,Davézieux,,"[""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[197, 234]",non,non
