a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-87444,2020-07-10,2020-08-31,['1'],"Mission durbanisme-conseil et mission dordonnancement, pilotage et coordination urbaine (OPCU) sur lopération de rénovation urbaine Pont des Chèvres  Challes Reyssouze",joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Etude'],[118],non,non
20-89247,2020-07-10,2020-08-03,['1'],"Achat de 4 véhicules neufs, de modèle, marque et année identiques pour le Département de l'Ain",fns,cmp2006,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Véhicules (acquisition)'],[475],non,non
20-87701,2020-07-10,2020-07-31,['1'],ght_aoo_20-02 Stimulateurs et monitorage cardiaques implantables pour le Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey (rectificatif),joue,autre,rectificatif,rectificatif,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Stimulateurs cardiaques'],[329],non,non
20-87733,2020-07-10,2020-07-21,['1'],fourniture et maintenance d'armoires de secours de fluides médicaux pour le centre hospitalier de bourg-en-bresse (rectificatif),joue,autre,rectificatif,rectificatif,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Fluides médicaux'],[128],non,non
20-89461,2020-07-10,2020-07-30,"['1', '38', '69', '42']",Fourniture d'outils numériques à vocation touristique,fns,cmp2006,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,"['Vidéo, cinéma']",[362],non,non
20-87414,2020-07-10,2020-09-07,['1'],tri et conditionnement des déchets recyclables issus de la collecte sélective,joue,directive24,appeloffre,initial,CC DE LA DOMBES,01400,Châtillon sur Chalaronne,,['Déchets non ménagers (prestations)'],[404],non,non
20-88856,2020-07-10,2020-08-21,['2'],Transformation de la mairie de Grisolles (02)-.,fns,cmp2006,appeloffre,initial,Commune de Grisolles,02210,GRISOLLES,,"[""Tous corps d'état""]",[345],non,oui
20-87746,2020-07-10,2020-08-08,['2'],"Concession d'aménagement - ZAC "" Le Colombier "" à Billy-sur-Aisne",joue,directive23,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,"[('2020-01-16', ""Société d'Équipement du Département de l'Aisne (SEDA)"", (3277233, 'EUR'), None)]","['Espaces verts', 'Prestations de services', 'Réseaux divers', ""Tous corps d'état"", 'Travaux de viabilité', 'Voirie']","[116, 274, 306, 345, 353, 365]",non,oui
20-89483,2020-07-10,2020-09-04,['3'],Elaboration et mise en oeuvre d'un plan de Communication et de Concertation pour la VIA Allier (voie verte de 80 kms le long de la Rivière Allier),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"['Impression', 'Publicité, Communication']","[160, 285]",non,non
20-89613,2020-07-10,2020-08-12,['4'],Numéro de la consultation : 2020-CDB-0009 Mission de maitrise d'oeuvre pour la mise en conformité du plan d'eau des Ferréols,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-87764,2020-07-10,2020-09-15,['4'],"Contrat de concession de la rénovation, la gestion, l'entretien et la maintenance d'un parc immobilier de vingt casernes de gendarmerie",joue,directive23,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Prestations de services', ""Tous corps d'état""]","[274, 345]",non,non
20-88909,2020-07-10,2020-09-09,"['5', '4']","Fourniture, installation, mise en service et formation du personnel, ainsi que la fourniture des coûts de maintenance, de lits médicaux pour différents services du Centre Hospitalier Intercommunal ..",fns,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,"['Literie', 'Matériel médical']","[183, 212]",non,non
