a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-32332,2020-03-03,2020-04-06,['1'],Réaménagement de l'entrée de l'hôtel du Département de l'Ain,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],non,non
20-32325,2020-03-03,2020-05-31,['3'],RD6 Aménagement de l'itinéraire St Pourçain-Vichy : Evaluation environnementale - dossiers réglementaires,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2020-03-02', 'gpt Cabinet Merlin- Atelier de paysage Claude Chazelle-CREXECO-SAS LEE Conseil', (65000, 'EUR'), None)]",['Etude'],[118],non,non
20-32244,2020-03-03,2020-05-31,['3'],"Travaux d 'enduits superficiels d 'usure pour les années 2020-2021 et 2022, pour le compte du Département de l'Allier ( secteur UTT de Lapalisse et de Saint Pourçain)",fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2020-03-02', 'EUROVIA DALA', (649850, 'EUR'), None)]",['Voirie'],[365],non,non
20-32358,2020-03-03,2020-03-26,['6'],LOCATION DE MATERIEL ET OUTILLAGE,fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Location (matériels)', 'Outillage']","[185, 251]",non,non
20-32174,2020-03-03,2020-05-31,['6'],Numéro de la consultation : 18ADAP TVX-01 BIS Travaux de mise en accessibilité aux Personnes à Mobilité Réduite,fns,cmp2006,attribution,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,[],"['Electricité (travaux)', 'Peinture (travaux)', 'Plomberie (travaux)']","[105, 264, 270]",non,non
20-32382,2020-03-03,2020-03-24,['6'],"Modification des réseaux de VMC, des canalisations d'eau froide et des évacuations des eaux usées, des bâtiments R&T, INFOCOM et QLIO",mapa,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"['Plomberie (travaux)', 'Ventilation']","[270, 360]",non,non
20-32229,2020-03-03,2020-04-03,['6'],Restructuration des bureaux de l'UCP Nice Centre,fns,cmp2006,appeloffre,initial,CROUS NICE-TOULON,06300,Nice,,"['Climatisation', 'Cloison, faux plafond', 'Electricité (travaux)', 'Menuiserie', 'Ventilation']","[62, 63, 105, 222, 360]",non,non
20-32087,2020-03-03,2020-05-31,['6'],Numéro de la consultation : 2019-0773 Formation à l'apprentissage de l'anglais,fns,cmp2006,attribution,initial,COMMUNE DE CANNES,06406,CANNES,"[('2020-02-22', ""GRETA Côte d'Azur"", (8000, 'EUR'), None), ('2020-02-19', 'LANGUAZUR', (100400, 'EUR'), None), ('2020-02-27', 'Onlineformapro', (40800, 'EUR'), None), ('2020-02-04', 'ADECCO TRAINING', (88000, 'EUR'), None)]",['Formation'],[410],non,non
20-32252,2020-03-03,2020-03-20,['8'],ETUDES ENVIRONNEMENTALES 'BIODIVERSITE' REALISEES DANS LE CADRE DES AMENAGEMENTS DE GESTION DES ECOULEMENTS A CONTREXEVILLE-.,mapa,cmp2006,appeloffre,initial,ETS PUB AMENAGEMEN MEUSE ET AFFLUENTS,08000,Charleville-Mézières,,['Etude'],[118],non,non
20-32288,2020-03-03,2020-03-15,"['11', '31']",Construction d'un espace associatif mutualisé suite à appel d'offres infructueux,mapa,cmp2006,appeloffre,initial,COMMUNE DE LABASTIDE D ANJOU,11320,LABASTIDE-D'ANJOU,,['Bâtiment'],[33],non,non
20-32114,2020-03-03,2020-04-07,['11'],Construction d'une chaufferie bois au collège Antoine Courrière à Cuxac Cabardès,fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"['Chauffage (travaux)', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Serrurerie', 'Voirie et réseaux divers']","[61, 105, 144, 222, 321, 366]",oui,non
20-32021,2020-03-03,2020-03-31,['12'],travaux eau potable / deci lieu-dit fontneuve et st joseph,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Grand Rodez,12000,Rodez,,"[""Travaux dans l'eau""]",[349],non,non
20-32374,2020-03-03,2020-04-02,['13'],Travaux de remplacement de menuiseries extérieures sur 3 bâtiments - Commune de Miramas,fns,cmp2006,appeloffre,initial,Commune de Miramas,13140,Miramas,,"['Menuiserie', 'Vitrerie']","[222, 363]",non,non
20-32376,2020-03-03,2020-03-27,['13'],Aménagement de la crèche collective 'La Péronne' - Commune de Miramas,fns,cmp2006,appeloffre,initial,Centre Communal d'Action Sociale,13140,Miramas,,['Décoration (travaux)'],[85],non,non
20-32178,2020-03-03,2020-03-27,['13'],CÂBLAGE VOIX DONNÉES IMAGES DANS LES BÂTIMENTS MUNICIPAUX,fns,cmp2006,appeloffre,initial,ville de Chateauneuf les Martigues,13168,CHATEAUNEUF LES MARTIGUES CEDEX,,['Câblage'],[47],non,non
20-32566,2020-03-03,2020-03-30,['13'],Repas de midi et goûters du centre municipal Seniors La Bastide du Ginestet : participation à la conception des menus puis fourniture des denrées nécessaires à l'élaboration des plats par les cui,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Denrées alimentaires'],[88],non,oui
20-32431,2020-03-03,2020-04-10,['13'],Remplacement de 191 chaudières individuelles gaz dans 5 résidences de Sacogiva,fns,cmp2006,appeloffre,initial,SA CO GI VA,13626,Aix en provence cedex 1,,"['Chauffage (matériel)', 'Chauffage (travaux)']","[60, 61]",non,non
20-32138,2020-03-03,2020-04-07,['13'],Le présent accord-cadre s'inscrit dans une démarche de valorisation des CEE. Les principales prestations sont les suivantes :-Isolation d'un réseau hydraulique de chauffage et ECS-Isolatio,fns,cmp2006,appeloffre,initial,SA CO GI VA,13626,Aix en provence,,['Isolation'],[169],non,non
20-31737,2020-03-03,2020-03-30,['13'],Rénovation de la couverture de la toiture et du réseau de climatisation de la tour decontrôle - plate-forme aéroportuaire de marseille provence,fns,cmp2006,appeloffre,initial,DIR SERVICES DE NAVIGATION AERIENNE,13727,Marignane cedex,,"['Couverture', 'Electricité (travaux)', 'Plomberie (travaux)']","[74, 105, 270]",non,oui
20-32192,2020-03-03,2020-04-06,['14'],Aménagement à 2x2 voies de la RN 13 entre Evreux et Chaufour les Bonnières - Etude et analyse de trafic,fns,cmp2006,attribution,initial,Région Normandie,14035,CAEN,"[('2020-01-03', 'INGEROP CONSEIL ET INGENIERIE', (89540, 'EUR'), None)]",['Prestations de services'],[274],non,non
20-32467,2020-03-03,2020-04-06,"['14', '27', '50', '61', '76']",Travaux de couverture et d'étanchéité - Réfection de toiture et étanchéité du bâtiment 54 Quartier Koenig à Bretteville sur Odon,fns,cmp2006,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,['Couverture'],[74],non,non
20-32224,2020-03-03,2020-04-06,"['75', '14', '50', '61', '76', '27']","Conception création maintenance dévlpt d'un outil d'édition de scénarios pédago et application smartphone en RA, fourniture, livraison matériels associés",mapa,cmp2006,appeloffre,initial,CMAI Calvados-Orne,14077,CAEN Cedex 5,,['Logiciel'],[186],non,non
20-31918,2020-03-03,2020-03-18,['14'],"le présent marché concerne la production et mise en oeuvre de la scénographie de l'exposition inaugurale des franciscaines, le nouvel établissement culturel de la ville de deauville.",mapa,cmp2006,appeloffre,initial,Les Franciscaines,14800,Deauville,,"['Décoration (travaux)', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Publicité, Communication', 'Revêtements de sols', 'Equipement muséographique']","[85, 105, 222, 264, 285, 308, 409]",non,non
20-32081,2020-03-03,2020-03-30,['16'],"RD699 - Restauration de 4 ouvrages d'art - Communes de Criteuil La Magdeleine, La Chaise et Saint Palais du Né (16)",fns,cmp2006,appeloffre,initial,Département de la Charente,16917,ANGOULEME,,"[""Ouvrage d'art""]",[252],non,non
20-31048,2020-03-03,2020-05-03,['17'],supervision des équipes sociales et socio-éducatives au sein des délégations territoriales du département de la charente-maritime,mapa,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Formation'],[410],non,non
20-31143,2020-03-03,2020-03-30,['17'],acquisition de petits matériels informatiques,fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,,['Informatique (matériel)'],[162],non,oui
20-31104,2020-03-03,2020-05-02,['17'],etude de définition et de faisabilité d'un réseau d'offre locale de mobilité en véhicules propres dans l'île d'oléron en charente-maritime,fns,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Etude'],[118],non,non
20-31063,2020-03-03,2020-03-26,['17'],prestation d'expertise novell et microsoft,fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,,['Informatique (prestations de services)'],[163],non,non
20-32091,2020-03-03,2020-03-13,"['17', '16', '86', '79']",Réfection de la toiture et du 2ème étage de la médiathèque de Saintes,fns,cmp2006,appeloffre,rectificatif,Commune de Saintes,17100,Saintes,,['Gros oeuvre'],[144],non,non
20-32484,2020-03-03,2020-04-10,['17'],"achats 2020 - fourgon, laveuse de voirie, balayeuse compacte aspriatrice",fns,cmp2006,appeloffre,initial,Ville de Saint Jean d'Angely,17415,Saint Jean d'Angély,,['Véhicules (acquisition)'],[475],non,non
20-32327,2020-03-03,2020-03-30,['18'],Mission d'Assistance à Maîtrise d'Ouvrage (AMO) - Diagnostic sanitaire et structurel des maçonneries et planchers de l'ENSA de Bourges,mapa,cmp2006,appeloffre,initial,COMMUNAUTE AGGLOMERATION BOURGES PLUS,18000,BOURGES,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
20-32304,2020-03-03,2020-03-17,['18'],Numéro de la consultation : 2019-TX-SGR-1282 Marchés spécifiques 2020,fns,cmp2006,appeloffre,rectificatif,Conseil départemental du Cher,18023,BOURGES,,['Voirie'],[365],non,non
20-32199,2020-03-03,2020-04-02,['19'],brive 19 caserne laporte 126°ri- scorpion étape 1- construction d une dalle béton,mapa,cmp2006,appeloffre,initial,MINDEF/SGA/DCSID/ESID Bordeaux,19100,brive,,['Gros oeuvre'],[144],non,non
20-32432,2020-03-03,2020-05-30,['19'],travaux de maintenance des résidences de Brive Habitat,fns,cmp2006,attribution,initial,BRIVE HABITAT,19100,BRIVE LA GAILLARDE,,['Maintenance'],[196],non,non
20-32473,2020-03-03,2020-04-02,['20A'],Remise en état du réseau hydraulique - Route départementale no83 PR 9+800 au PR 14+000 - Commune de Zevacu,fns,cmp2006,appeloffre,initial,COLLECTIVITE DE CORSE,20187,AJACCIO,,['Ouvrage hydraulique'],[255],non,non
20-32530,2020-03-03,2020-04-09,['21'],Aménagement de 3 salles d'expositions au rez-de-chaussé et de bureaux au 2° étage,fns,cmp2006,appeloffre,initial,MINISTERE DE LA CULTURE,21000,Dijon,,['Bâtiment'],[33],non,non
20-32409,2020-03-03,2020-05-31,['24'],Fourniture et livraison d'un fourgon de type gros volume 20m3 avec hayon pour le Parc départemental de la Dordogne,mapa,cmp2006,attribution,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,,['Véhicules (acquisition)'],[475],non,non
