a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-85353,2020-07-05,2020-08-04,['1'],"Mission d'ordonnancement, pilotage et coordination (OPC) pour la construction du collège et du gymnase de Saint Didier de Formans",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
20-85437,2020-07-05,2020-09-30,['2'],Fournitures Pour Le Magasin,joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,"['Matériaux de construction', 'Outillage', 'Quincaillerie (articles)']","[198, 251, 291]",non,non
20-85880,2020-07-05,2020-08-26,['2'],"Exploitation des installations de chauffage, de ventilation, de production d'eau chaude sanitaires et de traitement d'eau du CH de Ham",joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Chauffage (travaux)'],[61],non,non
20-86029,2020-07-05,2020-08-26,['2'],Marché de services d'assurance,joue,directive24,appeloffre,initial,Groupe ephese,02350,LIESSE NOTRE DAME,,['Assurance'],[20],non,non
20-85620,2020-07-05,2020-08-28,"['2', '59', '62', '80', '60', '8', '51']",Gestion des déchets ménagers et assimilés-.,joue,directive24,appeloffre,initial,COM DE COMMUNES PORTES THIERACHE,02360,ROZOY-SUR-SERRE,,"['Assainissement', 'Collecte sélective', 'Informatique (prestations de services)', 'Ordures ménagères (prestations)']","[18, 82, 163, 249]",non,oui
20-85529,2020-07-05,2020-09-30,['3'],Exécution des services de Transports Scolaires du réseau de transport interurbain de l'Allier,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
20-85836,2020-07-05,2020-08-17,['3'],"Exécution de transports individuels avec des véhicules légers sur le secteur de Vichy ,pour le compte du Département de l'Allier",joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
20-85915,2020-07-05,2020-07-27,"['3', '63']",fourniture et livraison de repas en liaison froide à destination des restaurants scolaires municipaux,joue,directive24,appeloffre,initial,MAIRIE DE BELLERIVE SUR ALLIER,03700,Bellerive-sur-Allier,,['Restauration collective'],[66],non,non
20-85428,2020-07-05,2020-08-20,['6'],Maintenance des équipements de cuisine du Crous Nice-Toulon,joue,directive24,appeloffre,initial,CROUS NICE-TOULON,06300,Nice,,['Cuisine (équipement)'],[77],non,non
20-85941,2020-07-05,2020-07-13,['6'],"Embellissement des rues Foch, Vagliano et du 24 août- Phase 1 : Réfection de la rue du Maréchal Foch",joue,autre,rectificatif,rectificatif,COMMUNE DE CANNES,06406,Cannes,,"['Eclairage public', 'Espaces verts', 'Voirie']","[102, 116, 365]",non,oui
20-85750,2020-07-05,2020-08-03,['6'],Embellissement de l'avenue de Grasse (Section giratoire des Broussailles / 250 avenue de Grasse)- Phase 2,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Eclairage public', 'Voirie et réseaux divers']","[102, 366]",non,non
20-85370,2020-07-05,2020-09-02,['6'],Prestation d'assurance Dommage-Ouvrage pour l'extension et la réhabilitation de l'école Jean Moulin,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-07-02', ""Société Aixoise de Gestion d'Assurances représentant l'assureur AXA France IARD/AXA Assurances IARD mutuelle"", (35510.29, 'EUR'), ""Prestation d'assurance dommage-ouvrage pour l'extension et la réhabilitation de l'école Jean Moulin"")]",['Prestations de services'],[274],non,non
20-85359,2020-07-05,2020-09-07,['6'],"Missions de conseil dans le domaine de l'architecture, de l'urbanisme et de l'aménagement",joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,"['Assistance technique', 'Prestations de services']","[19, 274]",non,non
20-85452,2020-07-05,2020-08-31,"['9', '31', '11']","Mission de suivi-animation de l'ORT-OPAH-RU multisites de la Communauté de Communes des Portes d'Ariège-Pyrénées sur les centres urbains de Pamiers, Saverdun et Mazères",joue,directive24,appeloffre,initial,CC DES PORTES D ARIEGE PYRENEES,09100,PAMIERS,,['Ingénierie'],[455],non,non
20-67288,2020-07-05,2020-09-08,['10'],"Désinsectisation, désinfection et dératisation des parties privatives et parties communes sur divers groupes du patrimoine de troyes habitat (10)",joue,directive24,appeloffre,initial,OPH Troyes Habitat,10000,Troyes,,"['Dératisation, désinsectisation']",[89],non,non
