a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-27888,2021-03-01,2021-03-10,"['1', '74', '69', '38']",ST MARTIN BELLEVUE - Commune de Filière - Le Clos Lambersens - Construction de 2 villas type 4 - Consultation lots 040 et 400,fns,cmp2006,appeloffre,initial,SEMCODA,01000,Bourg-en-Bresse,,['Bâtiment'],[33],non,non
21-27590,2021-03-01,2021-03-31,['1'],Réparation de trois ouvrages d'art sur RD (3 lots),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Ouvrage d'art""]",[252],non,non
21-27441,2021-03-01,2021-04-02,['1'],Programmation pour la construction d'une salle multi-activités à dominante sportive et à forte qualité environnementale sur la commune de Villemotier,mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,"['Etude', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[118, 433, 455]",non,non
21-27626,2021-03-01,2021-03-23,"['1', '69', '38', '42']",RENOVATION ET MISE EN CONFORMITE DE L'ACCESSIBILITE DU GYMNASE INTERCOMMUNAL ET DU CENTRE SPORTIF A ST-DIDIER-SUR-CHALARONNERELANCE D'UN LOT DECLARÉ INFRUCTUEUX: LOT N°2 - ' COUVERTURE,fns,cmp2006,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,"['Couverture', 'Equipement sportif', 'Etanchéité']","[74, 113, 117]",non,non
21-27327,2021-03-01,2021-04-05,['1'],bail emphytéotique administratif (bea),divers,autre,appeloffre,initial,MAIRIE DE TRAMOYES,01390,Tramoyes,,['Prestations de services'],[274],non,non
21-25280,2021-03-01,2021-03-22,['1'],Travaux d'extension de la maison santé de Chalamont,fns,cmp2006,appeloffre,initial,CC DE LA DOMBES,01400,Châtillon-sur-Chalaronne,,"['Bardage', 'Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Climatisation', 'Couverture', 'Electricité (travaux)', 'Fondations spéciales', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Serrurerie', 'Ventilation', 'Voirie et réseaux divers', 'Zinguerie']","[30, 33, 53, 57, 61, 62, 74, 105, 129, 144, 222, 264, 269, 270, 308, 321, 360, 366, 372]",non,non
21-27749,2021-03-01,2021-04-02,"['1', '69']",maîtrise d'oeuvre pour l'extension du parc d'activité de montfray,mapa,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux cedex,,"[""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[197, 234]",non,non
21-27909,2021-03-01,2021-03-25,['2'],Travaux d'accessibilité et de rénovation au tennis Jacky Tabar à Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Appareil élévateur', 'Gros oeuvre', 'Menuiserie', 'Métallerie']","[11, 144, 222, 223]",oui,non
21-27599,2021-03-01,2021-03-22,['2'],Réalisation d'examens d'Immuno-Hématologie,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Analyses médicales, biologiques']",[8],non,non
21-27385,2021-03-01,2021-03-15,['2'],Certification RNQ QUALIOPI et certification ISO 9001 des IFSI/IFAS du GHT Aisne Nord Haute Somme,fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Audit'],[21],non,non
21-27603,2021-03-01,2021-03-31,"['2', '60']",fauchage et débroussaillage des accotements du réseau routier intercommunal de la ccrv,fns,cmp2006,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts Cedex,,"['Végétaux', 'Voirie']","[358, 365]",non,non
21-27869,2021-03-01,2021-04-02,"['2', '60', '59', '80', '62']","Création de la ZAC (Zone d'Aménagement Concerté) du bois des Moines à Tergnier - Viabilisation de lots individuels, semi-collectifs et collectifs à vocation d'habitat-.",fns,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,"['Eclairage public', 'Espaces verts', ""Ouvrage d'infrastructure"", 'Réseaux divers', 'Voirie']","[102, 116, 253, 306, 365]",oui,non
