,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-140064,2020-11-18,2020-11-26,['1'],MAITRISE D'OEUVRE SOUS ANONYMAT pour la CONSTRUCTION D'UNE GENDARMERIE NATIONALE ET DE 19 LOGEMENTS ASSOCIES,joue,directive24,appeloffre,initial,Commune de Lagnieu,01150,Lagnieu,,['Prestations de services'],[274],non,non
1,20-141147,2020-11-18,2020-12-21,['1'],marchés relatifs à l'exécution des travaux de construction du pôle de l'entrepreneuriat - iv mapa - lots no11 et 25,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"['Bâtiment', 'Espaces verts', 'Vitrerie', 'Photovoltaïque']","[33, 116, 363, 476]",non,non
2,20-139938,2020-11-18,2020-12-30,"['1', '38', '73']",Schéma directeur communautaire d'eau potable et d'assainissement collectif sur le territoire de la Communauté de communes Bugey Sud,joue,directive24,attribution,initial,Communauté de communes Bugey Sud,01300,Belley,,"['Alimentation en eau potable', 'Assainissement', 'Etude']","[6, 18, 118]",non,non
3,20-141477,2020-11-18,2020-12-17,['2'],Contrat d'assurance dommage aux biens et risques annexes-.,fns,cmp2006,appeloffre,initial,VILLE DE BOHAIN EN VERMANDOIS,02110,BOHAIN-EN-VERMANDOIS,,['Assurance'],[20],non,non
4,20-140193,2020-11-18,2020-11-30,['2'],"AMOA Urbanisation du système d'information, en particulier de la production de soin",joue,autre,rectificatif,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Informatique (prestations de services)'],[163],non,non
5,20-139661,2020-11-18,2020-12-08,"['2', '77', '51', '60']",fourniture et acheminement de l'électricité pour les bâtiments de la ville de château-thierry-. (rectificatif),joue,autre,rectificatif,rectificatif,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"['Electricité, gaz (fourniture)']",[443],non,non
6,20-139864,2020-11-18,2021-02-13,['4'],Entretiens et réparations des véhicules légers pour les besoins du Sdis des Alpes de Haute Provence,joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,['Prestations de services'],[274],non,non
7,20-139863,2020-11-18,2021-02-13,['4'],Entretiens et réparations des véhicules poids lourds du Sdis des Alpes de Haute Provence,joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,"[('2020-11-16', 'Alpes Provence Vi', (35000, 'EUR'), 'Lot no1 - secteur Nord'), ('2020-11-16', 'Alpes Provence Vi', (65000, 'EUR'), ""Lot no2 - Tous les autres centre d'incendie et de secours du 04"")]",['Prestations de services'],[274],non,non
8,20-139657,2020-11-18,2020-12-21,['5'],"EMISSION, FOURNITURE ET LIVRAISON DE TITRES RESTAURANT PAPIER ET/OU SOUS FORME DEMATERIALISEE.Accord-cadre à bons de commandes mono-attributaire sans montants minimum ni maximum.",joue,directive24,attribution,initial,CDG 05,05000,GAP,"[('2020-10-20', 'GROUPE UP', (4000000, 'EUR'), 'EMISSION, FOURNITURE ET LIVRAISON DE TITRES RESTAURANT PAPIER ET/OU SOUS FORME DEMATERIALISEE')]",['Titres restaurant'],[416],non,non
9,20-141236,2020-11-18,2020-12-18,['5'],"Marché public de maîtrise d'oeuvre relatif aux travaux d'entretien commandés par la commune sur la voirie communale, ainsi que sur les réseaux secs et humides",fns,cmp2006,appeloffre,initial,Commune de Veynes,05400,VEYNES,,"[""Maîtrise d'oeuvre""]",[197],non,non
10,20-141093,2020-11-18,2020-12-18,['6'],CHU de Nice - Tous sites - Remplacement de cinq onduleurs,fns,cmp2006,attribution,initial,C.H.U. de Nice,06003,Nice cedex 1,[],['Electricité (travaux)'],[105],non,non
11,20-139792,2020-11-18,2020-12-13,['6'],FOURNITURE DE FLUIDE POUR CLIMATISATION DE TYPE R.134A AUTOBUS ET TRAMWAYS (Phase candidature),joue,directive24,attribution,initial,Régie Ligne d'Azur,06100,NICE,"[('2020-07-16', 'AZUR TRUCK FROID', (86100, 'EUR'), 'Le présent marché a pour objet la Fourniture de fluide de type R-134a pour climatisation autobus et tramways.'), ('2020-07-16', 'DICSIT ALLIANCE', (81900, 'EUR'), 'Le présent marché a pour objet la Fourniture de fluide de type R-134a pour climatisation autobus et tramways.')]",['Gaz divers'],[139],non,non
12,20-139767,2020-11-18,2020-12-16,['6'],Fourniture et livraison de matériels spécifiques à l'éclairage public,joue,directive24,attribution,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,"[('2020-11-16', 'CITELUM', (280000, 'EUR'), ""Fourniture et livraison de matériels spécifiques pour l'éclairage public"")]",['Candélabre'],[49],non,non
