a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-11026,2020-01-25,2020-03-24,"['1', '69']",mise en concurrence des contrats d'assurance,joue,directive24,attribution,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux,"[('2019-12-23', 'SMACL', (12727.3, 'EUR'), ' Assurances Responsabilité Civile'), ('2019-12-23', 'SAGA', (20780.0, 'EUR'), 'Assurances Responsabilité Civile Risques environnementaux'), ('2019-12-23', 'SMACL', (3204.07, 'EUR'), 'Défense Pénale des agents et Protection Juridique de la collectivité'), ('2019-12-23', 'SMACL', (61255.3, 'EUR'), 'Assurance Dommages Aux Biens'), ('2019-12-23', 'SMACL', (17576.99, 'EUR'), 'Assurance Automobile et auto mission Collaborateurs /Elus'), ('2019-12-23', 'GROUPAMA', (210418.45, 'EUR'), 'Risques statutaires du Personnel CNRACL'), ('2019-12-23', 'SAGA', (3120.0, 'EUR'), 'Cyber Risques')]",['Assurance'],[20],non,non
20-11246,2020-01-25,2020-03-23,['6'],"19N0535-FOURNITURE DE PIECES DETACHEES, REPARATION ET MAINTENANCE DES VEHICULES INDUSTRIELS, TECHNIQUES ET DE TRAVAUX DE POIDS SUPERIEUR A 3,5 T",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2020-01-22', 'SAS SOMI', (339095, 'EUR'), ""Accord cadre 0 BdcMini:80000E HTMaxi:3000000E HTDurée(hors recond):12 moisDébut marché:Notification du contratLe délai d'exé de chaque presta indiqué dans le Bdc ou le cas échéant dans CCTP"")]",['Pièces détachées'],[266],non,non
20-11070,2020-01-25,2020-03-23,['6'],Fournitures de denrées alimentaires destinées à la confection des repas de la restauration collective,joue,directive24,attribution,initial,Ville de Vence,06140,Vence,"[('2019-12-10', 'BSO', (405579, 'EUR'), 'Viandes de boucherie et viandes cuites fraîches'), ('2019-12-10', 'SOBRAGEL', (274861, 'EUR'), 'Surgelés / Glaces'), ('2019-12-10', 'multi attributaires', (255252, 'EUR'), 'Fruits et légumes'), ('2019-12-10', 'FELIX POTIN', (341959, 'EUR'), 'Beurre, oeuf, fromages, produits laitiers et ovoproduits'), ('2019-12-10', 'FELIX POTIN', (321339, 'EUR'), 'Épicerie, biscuiterie et confiserie'), ('2019-12-10', 'NATURDIS', (91318, 'EUR'), ""Relance suite infructuosité LOT N°6 - Fruits et légumes issus de l'agriculture biologique""), ('2019-12-10', 'CREILLOISE DE PANIFICATION', (77286, 'EUR'), 'Pain bio et pâtisserie fraîche'), ('2019-12-10', 'DTV Group GP', (180226, 'EUR'), 'Volailles')]","['Denrées alimentaires', 'Surgelés']","[88, 330]",non,non
20-10918,2020-01-25,2020-02-29,['6'],Extension d'un dispositif de vidéo protection urbaine sur la commune de Mougins,joue,directive24,attribution,initial,Ville de Mougins,06251,Mougins cedex,,"['Matériel de sécurité', 'Surveillance']","[209, 331]",non,non
20-11058,2020-01-25,2020-02-28,['6'],Prestations de nettoyage des locaux et des surfaces vitrées des bâtiments du SDIS des Alpes-Maritimes,joue,directive24,appeloffre,initial,SDIS (06),06273,Villeneuve Loubet Cedex,,['Nettoyage de locaux'],[239],non,oui
20-11075,2020-01-25,2020-02-22,['6'],19V1465-MISE A DISPOSITION DU LOGICIEL DE BILLETERIE ET DES MATERIELS NECESSAIRES A LA GESTION INFORMATIQUE DE PLACES AINSI QUE DES PRESTATIONS ASSOCIEES POUR DES MANIFESTATIONS,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
20-10708,2020-01-25,2020-02-27,['6'],Achat et installation de fontaines a eau et fourniture de gobelets en carton,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Vaisselle', 'Fontaine']","[357, 449]",non,non
20-11036,2020-01-25,2020-02-26,['6'],19V1359 - Fourniture et prestations de marbrerie,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Articles funéraires, cercueil']",[401],non,non
20-11051,2020-01-25,2020-02-04,['6'],19V1340 Enlèvement et transport des véhicules pour la fourrière,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Fourrière'],[451],non,non
20-10794,2020-01-25,2020-02-20,['6'],FOURNITURE ET LIVRAISON DE VETEMENTS DE TRAVAIL ET DES EQUIPEMENTS DE PROTECTION INDIVIDUELLE (EPI) POUR LES AGENTS DE LA CAPL,joue,directive24,attribution,initial,C.A.P.L.,06414,Cannes Cedex,,"['Chaussures ou articles chaussants', 'Equipements spécialisés', 'Habillement', 'Prestations de services']","[79, 115, 150, 274]",non,non
