a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-42444,2021-04-02,2021-04-23,['1'],Audit relatif à l'analyse et à l'amélioration des processus ressources humaines au département de l'Ain,mapa,cmp2006,appeloffre,initial,Département de l'Ain,01003,Bourg en bresse cedex,,['Audit'],[21],non,non
21-45198,2021-04-02,2021-04-24,['1'],Mission d'assistance à maîtrise d'ouvrage pour l'élaboration d'un schéma directeur de la mobilité à Saint-Genis-Pouilly.,fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-44953,2021-04-02,2021-04-30,['2'],"Pompage, Transport, Dépotage et Traitement des lixiviats-.",mapa,cmp2006,appeloffre,initial,SIRTOM du LAONNOIS,02000,LAON,,['Prestations de services'],[274],non,non
21-44872,2021-04-02,2021-04-26,['3'],Productions audiovisuelles,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Audiovisuel', 'Prestations de services']","[22, 274]",non,non
21-45083,2021-04-02,2021-06-30,['3'],MARCHE DE TRAVAUX POUR LA MODERNISATION ET LA REHABILITATION DES LOCAUX AU REZ-DE-CHAUSSEE 31-35 QUAI LOUIS BLANC A MONTLUÇON (03),fns,cmp2006,appeloffre,initial,CCI TERRITORIALE DE L ALLIER,03000,Moulins,,"[""Tous corps d'état""]",[345],non,oui
21-45066,2021-04-02,2021-06-30,['3'],"Mission d'accompagnement à la définition d'une action sociale de proximité partagée entre le Conseil départemental de l'Allier, Vichy-communauté, les CCAS de Vichy, Cusset et de Belleri",fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-03-25', 'Mensia Conseil', (56600, 'EUR'), None)]",['Prestations de services'],[274],non,non
21-37327,2021-04-02,2021-05-03,['3'],mission de contrôle technique - renaissance du coeur thermal de vichy - restauration du parc des sources et de ses abords,mapa,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,['Contrôle technique'],[72],non,non
21-44884,2021-04-02,2021-04-14,['3'],VIDEOPROTECTION,fns,cmp2006,attribution,initial,Ville de Gannat,03800,GANNAT,"[('2021-03-26', 'SPIE CITY NETWORKS', (45217.5, 'EUR'), None)]","['Surveillance', 'Télésurveillance']","[331, 415]",non,non
21-45043,2021-04-02,2021-04-29,['4'],Travaux d'aménagement et de rénovation des collèges JMG Itard & C. Reymond - PPMC 2021,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols']","[222, 264, 270, 308]",non,non
21-44876,2021-04-02,2021-05-15,['5'],"Travaux de métallerie, de génie civil avec travaux de démolition ou de mise en oeuvre de bétons souvent blindés d'acier.",fns,cmp2006,appeloffre,initial,ASA du Canal de Gap,05000,GAP,,"['Génie civil', 'Matériel de manutention']","[141, 208]",non,non
21-45136,2021-04-02,2021-06-30,['5'],Réalisation d'ouvrages d'enceintes d'espaces publics afin d'en empêcher l'intrusion durant les heures de fermetures et de limiter les nuisances,fns,cmp2006,attribution,initial,Ville de Gap,05007,GAP,,"['Clôture', 'Serrurerie', 'Terrassement']","[64, 321, 341]",oui,non
21-45264,2021-04-02,2021-04-30,['5'],Mise aux normes du lac du Moulin de la Folle sur la commune de Montgenèvre,fns,cmp2006,appeloffre,initial,Mairie de Montgenèvre,05100,MONTGENEVERE,,['Terrassement'],[341],non,non
21-43802,2021-04-02,2021-04-19,"['6', '4']",2021-02 : FRAIS DE SANTE,joue,directive25,appeloffre,initial,REGIE REGIONALE DES TRANSPORTS DE PACA,06007,Nice cedex 1,,['Assurance'],[20],non,non
21-11429,2021-04-02,2021-05-31,['6'],balayage de la chaussée et curage des ouvrages de la voirie et des dépendances gérées par le département des alpes-maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,['Nettoyage urbain'],[240],non,oui
21-44988,2021-04-02,2021-04-24,['6'],TRAVAUX DES ESPACES PUBLICS - ZAC NICE GRAND ARENAS - ÎLOT 4.3 / ECOPARC,fns,cmp2006,appeloffre,initial,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,"['Eclairage public', 'Espaces verts', 'Mobilier', 'Mobilier urbain', 'Voirie', 'Voirie et réseaux divers']","[102, 116, 230, 231, 365, 366]",non,non
21-45298,2021-04-02,2021-04-30,"['6', '83']",Réalisation de travaux de renforcement de planchers hauts pour la création de salles de classe en R+1 à l'école Alphonse Daudet,fns,cmp2006,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,"['Cloison, faux plafond', 'Gros oeuvre', 'Peinture (travaux)', 'Plancher technique', 'Plomberie (travaux)']","[63, 144, 264, 267, 270]",non,non
21-44754,2021-04-02,2021-05-14,"['6', '83']",Réalisation d'une mission d'assistance à maîtrise d'ouvrage concernant la fin des deux concessions portuaires communales et la passation et mise en place de nouvelles concessions,mapa,cmp2006,appeloffre,rectificatif,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,"['Audit', 'Prestations de services', ""Assistance à maîtrise d'ouvrage"", 'Assistance juridique']","[21, 274, 433, 434]",non,non
21-43518,2021-04-02,2021-05-10,['6'],Réalisation d'études et de diagnostics pour la voirie et les bâtiments,joue,directive24,appeloffre,initial,Mairie de Mougins,06250,MOUGINS,,"['Etude', 'Topographie', 'Sondage (travaux)']","[118, 344, 478]",non,non
21-45071,2021-04-02,2021-06-02,['6'],21N0179 - Acquisition d'éponges buccales Nom du marché PVA (MEDISTAR),fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,NICE CEDEX 4,"[('2021-03-31', 'SARL MEDISTAR', (249000, 'EUR'), None)]",['Consommables médicaux'],[69],non,non
21-44974,2021-04-02,2021-06-30,['6'],Abonnements plateforme web et communications pour la télégestion de l'éclairage public,fns,cmp2006,attribution,initial,COMMUNE DE CANNES,06406,CANNES,"[('2021-03-23', 'SOCIETE LACROIX CITY SOGEXI', (100000, 'EUR'), None)]","['Logiciel', 'Télégestion']","[186, 352]",non,non
21-43793,2021-04-02,2021-04-30,['6'],Gestion du patrimoine arboré et forestier,joue,directive24,appeloffre,initial,Ville de Biot,06410,Biot,,['Travaux forestiers'],[350],non,non
21-45207,2021-04-02,2021-04-22,['6'],"Mission d'assistance d'ordre urbanistique, juridique et technique dans le cadre de l'étude de faisabilité de d'un projet d'aménagement sur le terre-plein de Garavan par la com",fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Etude'],[118],non,non
21-43391,2021-04-02,2021-04-24,['6'],fourniture de repas en liaison froide,joue,directive24,appeloffre,initial,CCAS de Saint Laurent du Var,06700,Saint Laurent du Var,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
21-43569,2021-04-02,2021-05-21,['6'],concession de service public pour la réhabilitation et l'exploitation du funérarium,joue,directive23,appeloffre,initial,Mairie de Saint André de la roche,06730,Saint André de la Roche,,['Prestations de services'],[274],non,non
21-43236,2021-04-02,2021-04-20,['6'],"installation, location, entretien et maintenance de sanitaires publics a nettoyage automatique (rectificatif)",joue,autre,rectificatif,rectificatif,Ville de Cagnes sur Mer,06802,Cagnes-sur-mer,,['Sanitaire'],[319],non,non
21-45081,2021-04-02,2021-04-19,['7'],Transport de granulatsLa présente consultation concerne le transport de granulats 4/6.3 lavés pour les travaux d'entretien du réseau routier départemental réalisé au répandeur mixte automatique,fns,cmp2006,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Transport'],[347],non,non
21-43231,2021-04-02,2021-04-30,['7'],"L'adaptation des logements à la perte d'autonomie du département de l'Ardèche et du GIP MDPH, pour les personnes âgées et personnes en situation de handicap du Département.",joue,directive24,attribution,initial,Département de l'Ardèche,07007,Privas,"[('2021-03-29', 'SOLIHA', (93970, 'EUR'), ""L'ADAPTATION DES LOGEMENTS À LA PERTE D'AUTONOMIE"")]",['Ingénierie'],[455],non,non
