,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-162775,2019-11-18,2019-12-18,['1'],construction d'un centre d'incendie et de secours (14 lots),fns,cmp2006,appeloffre,initial,SDIS de L'Ain,01000,Bourg-en-bresse,,"['Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Electricité (travaux)', 'Espaces verts', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Plâtrerie', 'Serrurerie', 'Terrassement', 'Porte automatique, portail']","[33, 53, 57, 61, 63, 105, 116, 117, 144, 222, 269, 321, 341, 412]",non,oui
1,19-163874,2019-11-18,2019-12-20,['1'],hébergement de certaines applications web du département de l'ain,mapa,cmp2006,appeloffre,initial,Département de l'Ain,01003,Bourg en Bresse Cedex,,['Informatique (prestations de services)'],[163],non,non
2,19-173093,2019-11-18,2019-12-11,['2'],Enquêtes parcellaires d'assainissement sur la commune de Chavignon-.,mapa,cmp2006,appeloffre,initial,Cté de Cnes du Val de l'Aisne,02370,PRESLES-ET-BOVES,,['Assainissement'],[18],non,non
3,19-172762,2019-11-18,2019-12-09,['2'],"FOURNITURE DE PRESTATIONS DE CONTROLE, D'ENTRETIEN ET DE REPARATION POUR LES CLIMATISATIONS DES AUTOCARS ET DES VEHICULES LEGERS EQUIPES DE LA RTA",fns,cmp2006,appeloffre,initial,R.T.A,02430,GAUCHY,,['Climatisation'],[62],non,non
4,19-173355,2019-11-18,2019-12-05,"['3', '63']",fabrication et livraison de repas à domicile sur le territoire de la montagne bourbonnaise (rectificatif),fns,cmp2006,appeloffre,rectificatif,Vichy Communauté,03200,Vichy,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
5,19-173044,2019-11-18,2019-12-02,['3'],Prestation de collecte et traitement :lot no 1 : Huile de cuisinelot no2 : Huile moteurlot no3 : Extincteurslot no4 : Bouteilles gaz,mapa,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,['Déchets non ménagers (prestations)'],[404],non,non
6,19-172805,2019-11-18,2019-12-19,"['5', '4', '6', '13', '38', '26', '69']",Mission de maîtrise d'oeuvre pour la restauration de l'église Saint-Victor,mapa,cmp2006,appeloffre,initial,COMMUNE DE CHORGES,05230,CHORGES,,"[""Maîtrise d'oeuvre""]",[197],non,non
7,19-171902,2019-11-18,2019-12-11,['6'],"Bilan de révision des plans de gestion des parcs naturels départementaux de l'estérel, du vinaigrier et du plan des noves",fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"['Espaces verts', 'Etude']","[116, 118]",non,non
8,19-173030,2019-11-18,2019-12-18,['6'],Travaux de construction d'un centre d'incendie et de secours sur la commune de Roquebillière,fns,cmp2006,appeloffre,initial,SDIS (06),06270,Villeneuve Loubet,,"['Bâtiment', 'Menuiserie', 'Serrurerie', 'Porte automatique, portail']","[33, 222, 321, 412]",non,non
9,19-173025,2019-11-18,2020-01-18,['6'],"La présente consultation concerne les travaux d'aménagement d'une aire de jeux "" Lutétia "". Lieu(x) d'exécution : Rue Sainte Marguerite - 06600 ANTIBES JUAN-LES-PINS",mapa,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Aire de jeux'],[400],non,non
10,19-173012,2019-11-18,2020-01-18,['7'],aménagement d'une aire de jeux pour une tranche d'âge de 2 à 12 ans place ilot du clos à privas avec réalisation des sols amortissants (zone 1) et d'un jeu marelle sol souple (zone 2).,mapa,cmp2006,attribution,initial,MAIRIE DE PRIVAS,07006,Privas Cédex,,['Aire de jeux'],[400],non,non
11,19-172780,2019-11-18,2019-12-02,['8'],mission à maîtrise d'oeuvre pour la sécurisation d'un bâtiment,mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville mezieres,,"[""Maîtrise d'oeuvre""]",[197],non,non
12,19-172754,2019-11-18,2019-12-02,['8'],Fourniture de pneumatiques pour les véhicules du ght nord ardenne,mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville mezieres,,['Pneumatiques'],[271],non,non
13,19-172770,2019-11-18,2019-12-02,['8'],fourniture et pose d'un équipement type véranda,mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville mezieres,,['Menuiserie'],[222],non,non
