,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-86404,2021-06-23,2021-07-05,['1'],Location de gradins et de matériel pour le Festival Les Musicales du Parc des Oiseaux - 2021,fns,cmp2006,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,VILLARS-LES-DOMBES,,['Spectacle'],[472],non,non
1,21-79104,2021-06-23,2021-08-01,['1'],Concours restreint de maîtrise d'oeuvre sur esquisse pour la construction d'une nouvelle déchèterie et recyclerie à Châtillon-sur-Chalaronne,joue,directive24,attribution,initial,CC DE LA DOMBES,01400,Châtillon-sur-Chalaronne,,"['Déchetterie (travaux)', ""Maîtrise d'oeuvre""]","[96, 197]",non,non
2,21-84565,2021-06-23,2021-07-05,['2'],MARCHE DE MISE A NIVEAU ET MAINTENANCE D'INFRASTRUCTURES INFORMATIQUES ET FOURNITURE DE MATERIELS INFORMATIQUES,joue,directive25,attribution,initial,R.T.A,02430,GAUCHY,,"['Informatique (matériel)', 'Informatique (maintenance serveurs et réseaux)']","[162, 454]",non,non
3,21-84660,2021-06-23,2021-07-05,['2'],ACCORD CADRE RELATIF A L'ACQUISITION DE VEHICULES 9 PLACES TAD POUR LA RTA,joue,directive25,attribution,initial,R.T.A,02430,GAUCHY,,['Véhicules (acquisition)'],[475],non,oui
4,21-84676,2021-06-23,2021-07-05,['2'],ACCORD CADRE RELATIF A L'ACQUISITION DE VEHICULES TYPE MINICAR GNV POUR LA RTA,joue,directive25,attribution,initial,R.T.A,02430,GAUCHY,,"['Transport', 'Véhicules (acquisition)']","[347, 475]",non,oui
5,21-84679,2021-06-23,2021-07-05,['2'],"SERVICES DE TRANSPORTS PUBLICS SCOLAIRES SUR LES SECTEURS DE VERVINS (LOT 1), SAINS-RICHAUMONT (LOT 2)",joue,directive24,attribution,initial,R.T.A,02430,GAUCHY,"[('2021-06-18', 'TRANSDEV COMPAGNIE AXONAISE', (502500, 'EUR'), None), ('2021-06-18', 'EXCURSIONS LIVENAIS', (312500, 'EUR'), None)]",['Transport'],[347],oui,oui
6,21-86372,2021-06-23,2021-07-27,['4'],TRAVAUX D'INSTALLATION DES MOTIS LUMINEUX POUR LES ILLUMINATIONS DE FIN D'ANNEE 2021,mapa,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Illumination'],[170],non,non
7,21-85909,2021-06-23,2021-07-23,['4'],Travaux de forage et d'un puits de captage,fns,cmp2006,appeloffre,initial,Commune de Jausiers,04850,Jausiers,,"['Alimentation en eau potable', 'Captage', 'Forage']","[6, 51, 132]",non,non
8,21-85988,2021-06-23,2021-07-15,['4'],"Prestations d'hébergement et de maintenance sur Geotrek-admin, Geotrek-rando et Geotrek-mobile",fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
9,21-85832,2021-06-23,2021-09-14,['4'],Marché de service d'assurances pour les besoins du Conseil départemental des Alpes de Haute Provence - Lot 4 : Assurance Protection juridique des agents et élus,mapa,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Assurance'],[20],non,non
10,21-85027,2021-06-23,2021-07-21,['5'],Réalisation d'une tyrolienneStation de Vars,joue,directive25,appeloffre,initial,SEM SEDEV,05560,Vars Les Claux,,['Terrain de sport'],[342],non,oui
11,21-85856,2021-06-23,2021-07-13,['6'],MAPA 2021-0053 - Fourniture et pose de vidéoprojecteurs et accessoires associés dans diverses écoles de la ville du Cannet,mapa,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Audiovisuel'],[22],non,oui
12,21-86191,2021-06-23,2021-07-13,['6'],M.A.P.A. 2021-051 Fourniture de mobilier de bureau et d'accueil du public,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Mobilier'],[230],non,oui
13,21-64801,2021-06-23,2021-07-26,['6'],marché de sécurisation du tunnel de mescla-reveston - recalibrage des rm 6202 et 2205,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"[""Ouvrage d'art"", ""Ouvrage d'infrastructure""]","[252, 253]",non,oui
14,21-84886,2021-06-23,2021-07-02,['6'],TRAVAUX DE CONFORTEMENT DU TALUS DE L'EHPAD VALROSE,joue,autre,rectificatif,rectificatif,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,,['Génie civil'],[141],non,non
15,21-85852,2021-06-23,2021-09-20,['6'],"Travaux d'entretien et d'amélioration sur le réseau d'éclairageLes travaux comprennent :- L'entretien des réseaux d'éclairage public et privé communal,- Les améliorations",fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Eclairage public'],[102],non,non
16,21-84711,2021-06-23,2021-12-31,"['7', '26', '38', '42', '69', '43']",Groupement de comandes pour la fourniture d'électricité et services associés,joue,directive24,appeloffre,initial,Syndicat d'Energies de l'Ardèche SDE07,07006,Privas,,['Electrification rurale'],[106],non,non
17,21-85028,2021-06-23,2021-07-23,['9'],Prestation de traitement du linge pour le Ght des Pyrénées Ariégeoises,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,Foix Cedex,,"['Blanchissage', 'Prestations de services']","[36, 274]",non,non
18,21-84496,2021-06-23,2021-08-21,['10'],Entretien des espaces verts de divers groupes du patrimoine de troyes habitat (10),joue,directive24,attribution,initial,OPH Troyes Habitat,10000,Troyes,"[('2021-06-15', 'AG NET - PROPRETE ET SERVICES', (60509, 'EUR'), 'Chantereigne : Chantereigne Montvilliers (La Chapelle St Luc)'), ('2021-06-15', 'ID VERDE', (129447, 'EUR'), 'Vouldy : Guesde - Vouldy - Epée - Rachi - Ancien Stade à Troyes')]",['Espaces verts'],[116],non,non
19,21-85011,2021-06-23,2021-08-30,['10'],Prestations de propreté (nettoyage des blocs sanitaires / douches et collecte des déchets) des espaces publics des bords d'eau et des ports des 3 lacs de la forêt d'orient,joue,directive24,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2021-06-21', 'ASS AUBE ENVIRONNEMENT', (340000, 'EUR'), 'Lot unique')]",['Nettoyage de locaux'],[239],non,non
20,21-84440,2021-06-23,2021-08-21,['10'],Marché de maitrise d'oeuvre - construction de 20 logements rue jean lacoste à Troyes (10000),joue,directive24,attribution,initial,OPH Troyes Habitat,10000,Troyes,,"[""Maîtrise d'oeuvre""]",[197],non,non
21,21-86134,2021-06-23,2021-07-19,['10'],Maintenance des installations de balnéothérapie du Stade de l'Aube - relance-.,fns,cmp2006,appeloffre,initial,Troyes Champagne Métropole,10000,TROYES,,['Maintenance'],[196],non,non
22,21-57279,2021-06-23,2021-07-30,['10'],démolition et curetage d'une maison et de ses 2 garages situés au no16 rue brocard à troyes,joue,directive24,intentionconclure,initial,MAIRIE DE TROYES,10026,Troyes,"[('2021-06-16', 'SARL MASSON ET FILS', (64035, 'EUR'), ""Démolition et curetage d'une maison d'habitation et de ses 2 garages situés au no16 rue Brocard à Troyes"")]","['Démolition', 'Amiante (désamiantage)']","[87, 479]",non,non
23,21-85882,2021-06-23,2021-07-23,"['11', '9', '66', '34', '31']",Réhabilitation énergétique de 70 logements - Quartier l'Aiguille à Trèbes,fns,cmp2006,appeloffre,initial,ALOGEA,11000,CARCASSONNE,,"['Ascenseur', 'Bâtiment', 'Electricité (travaux)', 'Isolation', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie', 'Amiante (désamiantage)']","[17, 33, 105, 169, 195, 222, 264, 270, 321, 479]",non,non
