,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-110142,2020-09-08,2020-09-18,"['1', '69']",marché de travaux concernant la construction de la gendarmerie sur la commune de Meximieux,fns,cmp2006,appeloffre,rectificatif,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"[""Tous corps d'état""]",[345],non,non
1,20-110147,2020-09-08,2020-10-01,['1'],Assistance à la gestion de la dette propre et de la dette garantie en vue de son optimisation sécurisée via internet,fns,cmp2006,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Assistance technique'],[19],non,non
2,20-110390,2020-09-08,2020-10-07,['1'],Fournitures et livraison d'articles de bureau,fns,cmp2006,appeloffre,initial,Commune de Valserhone,01206,Valserhône cedex,,"['Articles de bureau et articles scolaires', 'Matériel de bureau']","[16, 207]",non,non
3,20-110110,2020-09-08,2020-10-16,['2'],Enlèvement et traitement des huiles de vidange collectées dans les collectivités du département de l'Aisne-.,fns,cmp2006,appeloffre,initial,Valor'Aisne,02000,LAON,,['Prestations de services'],[274],non,oui
4,20-110068,2020-09-08,2020-09-30,"['3', '63']",Démolition complète de l'ancienne piscine de Bellerive-sur-Allier,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Démolition', 'Amiante (désamiantage)']","[87, 479]",non,non
5,20-110285,2020-09-08,2020-10-06,['3'],VIDEOPROTECTION,fns,cmp2006,appeloffre,initial,Ville de Gannat,03800,GANNAT,,"['Surveillance', 'Télésurveillance']","[331, 415]",non,non
6,20-110301,2020-09-08,2020-09-29,"['5', '4', '6', '13', '26', '38', '83', '84']",Mission d'assistance à maîtrise d'ouvrage pour la réalisation d'études de faisabilité et de programmation pour diverses opérations d'aménagement au sein des CIS des Hautes-Alpes,fns,cmp2006,appeloffre,initial,Sdis 05,05000,Gap,,"['Etude', ""Maîtrise d'oeuvre""]","[118, 197]",non,non
7,20-109968,2020-09-08,2020-11-09,['6'],location et maintenance de fontaines à eau sur réseau avec livraison sur sites de fournitures associées pour le compte de la regie parcs d'azur.,mapa,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,['Fontaine'],[449],non,non
8,20-109962,2020-09-08,2020-11-09,['6'],marché de travaux de fourniture et pose de portes rapides rigides automatiques.,fns,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,['Equipements spécialisés'],[115],non,non
9,20-110197,2020-09-08,2020-09-30,['6'],Station de valberg -operation 2020optimisation reseau neigeconception-fourniture-installation et mise en service,fns,cmp2006,appeloffre,initial,syndicat mixte de valberg,06470,Valberg,,['Enneigement artificiel'],[109],non,non
10,20-110256,2020-09-08,2020-10-08,['6'],Le présent accord cadre a pour objet la conception et le portage de repas à domicile envers les personnes âgées et/ou handicapées sur toute la commune de Carros.,fns,cmp2006,appeloffre,initial,Ville de Carros,06510,Carros,,"['Repas, traiteur']",[304],non,non
11,20-110286,2020-09-08,2020-10-08,['6'],19V1896 - Fourniture et livraison d'aliments infantiles dans les établissements de la Petite Enfance de la Ville de Nice.,fns,cmp2006,attribution,initial,COMMUNE DE NICE,06593,Nice cedex 4,"[('2020-06-09', 'RIVADIS', (3248, 'EUR'), None)]",['Restauration collective'],[66],non,non
12,20-110134,2020-09-08,2020-10-08,['6'],SERVICES DE TELEPHONIE MOBILE,mapa,cmp2006,appeloffre,initial,CCAS de Saint Laurent du Var,06700,Saint Laurent du Var,,['Télécommunications'],[338],non,non
13,20-110171,2020-09-08,2020-09-18,['8'],Prestations de services vétérinaires pour les années 2021 à 2024 et pour les besoins des services municipaux - 2 lots-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CHARLEVILLE MEZIERES,08000,CHARLEVILLE-MEZ.,,['Prestations de services'],[274],non,non
14,20-110183,2020-09-08,2020-09-23,['8'],"fourniture de pièces détachées, accessoires etconsommables pour les véhicules entretenus par leservice garage du ch bélair",mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville Mézières,,['Pièces détachées'],[266],non,non
15,20-110179,2020-09-08,2020-09-23,['8'],Acquisition d'un camping car neuf pour le ch bélair,mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville Mézières,,['Véhicules (acquisition)'],[475],non,non
16,20-110350,2020-09-08,2020-09-30,['10'],Concession de service public pour la gestion d'un accueil de loisirs périscolaire et extrascolaire,dsp,dsp,appeloffre,initial,BOURANTON,10270,Bouranton,,['Prestations de services'],[274],non,non
17,20-110051,2020-09-08,2020-10-01,['11'],"Stockage, réception, transport et valorisation des déchets industriels",fns,cmp2006,appeloffre,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne Cedex 9,,"['Conteneur, poubelles', 'Déchets non ménagers (prestations)']","[71, 404]",non,non
18,20-110221,2020-09-08,2020-10-12,['11'],Travaux de branchements neufs d'eau potable et d'assainissement des eaux usées,fns,cmp2006,appeloffre,initial,CARCASSONNE AGGLO,11890,Carcassonne,,['Assainissement'],[18],non,non
19,20-110086,2020-09-08,2020-12-06,['13'],FORMATION GARDES PARTICULIERS,mapa,cmp2006,attribution,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,['Formation'],[410],non,non
20,20-110315,2020-09-08,2020-11-05,"['13', '34', '83', '84']",Travaux de réhabilitation du stade de l'Allée des Pins à Fos-sur-Mer.,fns,cmp2006,appeloffre,initial,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,,['Equipement sportif'],[113],non,non
21,20-109963,2020-09-08,2020-10-09,['14'],"Acquisition, exploitation et maintenance d'une solution logicielle de gestion financière",fns,cmp2006,appeloffre,initial,SYND.DEPT D'ENERGIES DU CALVADOS,14077,CAEN CEDEX 5,,"['Logiciel', 'Maintenance']","[186, 196]",non,non
22,20-109950,2020-09-08,2020-09-30,['14'],Assistance technique et réglementaire pour un projet ferroviaire,fns,cmp2006,attribution,initial,Ports Normands Associés,14280,Saint-contest,,['Etude'],[118],non,non
23,20-109981,2020-09-08,2020-12-06,['15'],"Numéro de la consultation : 2019-FCS-CHM-0017 Enlèvement, transport d'échantillons biologiques et réalisation d'examens (B et hors nomenclature)",fns,cmp2006,attribution,initial,CENTRE HOSPITALIER HENRI MONDOR,15002,AURILLAC,,"['Analyses médicales, biologiques']",[8],non,non
24,20-109973,2020-09-08,2020-09-18,['15'],Travaux de réhabilitation des réservoirs de Coissy et ouvrages annexes,fns,cmp2006,appeloffre,rectificatif,Communauté d'Agglomération du Bassin,15005,AURILLAC CEDEX,,"['Génie civil', 'Menuiserie', 'Serrurerie', ""Tous corps d'état""]","[141, 222, 321, 345]",non,non
25,20-110267,2020-09-08,2020-10-15,['16'],Mission urbanisme pour l'élaboration du Plan Local d'Urbanisme Intercommunal de la Communauté de Communes du Rouillacais,fns,cmp2006,appeloffre,initial,Communauté de Communes du ROUILLACAIS,16170,Rouillac,,['Ingénierie'],[455],non,non
26,20-110383,2020-09-08,2020-09-30,['17'],"Opération 395 : remplacement du système de vidéosurveillance sur les sites de Marius Lacroix, du CSPA et de la Crèche",fns,cmp2006,appeloffre,initial,CH GPE HOSP DE LA ROCHELLE RE AUNIS,17019,La rochelle,,"['Electricité (travaux)', 'Matériel de sécurité', 'Télésurveillance']","[105, 209, 415]",non,non
27,20-110102,2020-09-08,2020-10-08,"['20B', '20A', '6', '13', '83']",Travaux de restauration et de protection du littoral des communes de Castellare di Casinca et Penta di Casina sur le site des Rivages de Casinca (2B) - Marché réservé pour le lot 1 -,fns,cmp2006,appeloffre,initial,Conservatoire du littoral,17306,Rochefort cedex,,['Terrassement'],[341],oui,oui
28,20-110318,2020-09-08,2020-10-06,['18'],"Fourniture, pose et maintenance de feutres sur calandres LAPAUW pour la Blanchisserie Inter-Hospitalière Bourges-Vierzon",mapa,cmp2006,appeloffre,initial,Blanchis Interhosp Bourges Vierzon,18020,Bourges cedex,,"['Blanchisserie (matériel)', 'Maintenance']","[37, 196]",non,non
29,20-107605,2020-09-08,2020-10-09,['18'],marché public d'assurances,fns,cmp2006,appeloffre,initial,CCAS DE BOURGES,18022,BOURGES Cedex,,['Assurance'],[20],non,non
30,20-110392,2020-09-08,2020-10-05,['18'],Travaux de suppression de matériaux amiantés ou plombés,fns,cmp2006,appeloffre,initial,Conseil départemental du Cher,18023,BOURGES,,['Amiante (désamiantage)'],[479],non,non
31,20-110074,2020-09-08,2020-10-16,['21'],Marché public de prestation de services en assurances,fns,cmp2006,appeloffre,initial,COMMUNE DE FONTAINE LES DIJON,21121,Fontaine-lès-Dijon,,['Assurance'],[20],non,non
32,20-110349,2020-09-08,2020-12-06,['22'],2020-MOE-0003 Maîtrise d'oeuvre - Construction du CIS PLEUDIHEN,mapa,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,22015,SAINT-BRIEUC,,"[""Maîtrise d'oeuvre""]",[197],non,non
33,20-110406,2020-09-08,2020-12-06,['22'],Relance - lot 12 - Extension et Réhabilitation du CIS PLEMET,fns,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,22015,SAINT-BRIEUC,"[('2020-09-02', 'ATS', (19615.55, 'EUR'), None)]",['Plomberie (travaux)'],[270],non,non
34,20-110311,2020-09-08,2020-09-29,['22'],Reprise de l'enrobé rue des Bouessières à Saint Brieuc,mapa,cmp2006,appeloffre,initial,Ville de Saint-Brieuc,22023,SAINT BRIEUC Cedex 1,,['Voirie'],[365],non,non
