a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-103504,2020-08-18,2020-09-10,['2'],"Refonte graphique et technique, maintenance et hébergement du site web de la Communauté d'Agglomération de la Région de Château-Thierry-.",fns,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Informatique (prestations de services)'],[163],non,non
20-103411,2020-08-18,2020-09-11,"['3', '63']",Aménagement de l'entrée du plan d'eau de saint clément,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Voirie'],[365],non,non
20-103218,2020-08-18,2020-09-22,['4'],Le présent marché a pour objet la réalisation de travaux nécessaires au confortement du front rocheux de la place de la Fondue sur la commune de Moustiers Sainte-Marie,fns,cmp2006,appeloffre,initial,COMMUNE MOUSTIERS SAINTE MARIE,04360,MOUSTIERS SAINTE MARIE,,"['Enrochements', 'Génie civil', 'Mur de soutènement', 'Protection, chutes de pierres']","[110, 141, 233, 288]",non,non
20-103173,2020-08-18,2020-09-16,['5'],Nouvel abattoir municipal : Etude comparative des modes de gestion,mapa,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Prestations de services'],[274],non,non
20-103239,2020-08-18,2020-09-15,['6'],Extension du système de videoprotection de la commune de Roquebrune Cap Martin,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,"['Vidéo, cinéma']",[362],non,non
20-103232,2020-08-18,2020-09-17,['6'],Mission de maitrise d'oeuvre pour la création d'une maison des chasseurs sur la commune de Saint-Antonin,mapa,cmp2006,appeloffre,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-103355,2020-08-18,2020-09-17,['6'],Sécurisation des installations de pompage et du réseau d'eau potable de la commune de Drap.,fns,cmp2006,appeloffre,initial,COMMUNE DE DRAP,06340,Drap,,"['Assainissement', 'Station de pompage']","[18, 326]",non,non
20-103024,2020-08-18,2020-09-21,['6'],"marché de fournitures et services relatifs aux moyens de secours en matière de sécurité incendie (maintenances, signalétique incendie, formations) sur l'ensemble des sites du ccas de cannes",mapa,cmp2006,appeloffre,initial,CCAS de Cannes,06414,Cannes cedex,,"['Maintenance', ""Matériel de secours et d'incendie"", 'Sécurité incendie', 'Formation']","[196, 217, 332, 410]",non,non
20-103307,2020-08-18,2020-09-30,['7'],Construction du centre d'incendie et de secours de Lablachère,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,07007,Privas cedex,,"[""Tous corps d'état""]",[345],non,non
20-103215,2020-08-18,2020-09-14,['10'],Construction du pôle santé et social au collège Nicolas Bourbon à Vendeuvre-sur-Barse (10)-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
20-103270,2020-08-18,2020-09-14,['10'],AMÉNAGEMENT DE BUREAUX AU R+1 DES ARCHIVES DÉPARTEMENTALES DE L'AUBE (10)-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
20-103347,2020-08-18,2020-09-04,['10'],Aménagement de la cour de la maison de la petite enfance ulbach,fns,cmp2006,appeloffre,rectificatif,MAIRIE DE TROYES,10026,Troyes cedex,,"['Maçonnerie', 'Mobilier urbain', 'Serrurerie', 'Voirie et réseaux divers', 'Aire de jeux', 'Amiante (désamiantage)']","[195, 231, 321, 366, 400, 479]",non,non
20-103365,2020-08-18,2020-09-18,['12'],Souscription des contrats d'assurances pour la Commune de FIRMI,fns,cmp2006,appeloffre,initial,mairie de firmi,12300,Firmi,,['Assurance'],[20],non,non
20-86715,2020-08-18,2020-09-07,['12'],groupement de commandes aménagement en traverse 3ème tranche et dissimulation des réseaux secs - rd226 du pr9.000 au pr9.212 - rd997 du pr36.180 au pr36.500 Canton du ceor segala Commune de naucelle,fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2020-04-20', 'COLAS', (385631, 'EUR'), None)]","['Voirie', 'Voirie et réseaux divers']","[365, 366]",non,non
20-103272,2020-08-18,2020-10-18,['12'],"routes departementales 997/626/85 - renforcement de la chaussée et réfection de la couche de roulement - cantons de ceor segala et vallon - communes : colombies, moyrazes, druelle et balsac.",fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2020-06-09', 'ETPL ET V', (240325, 'EUR'), None)]",['Voirie'],[365],non,non
20-103248,2020-08-18,2020-10-18,['12'],RD no 141 - renforcement de la chaussée et réfection de la couche de roulement de la rd 141 du pr 0.100 à 11.110 - canton de lot et palanges - communes de saint-come-d'olt et castelnau-de-mandailles,fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2020-06-10', 'EUROVIA MIDI PYRENEES', (318885, 'EUR'), None)]",['Voirie'],[365],non,non
20-103356,2020-08-18,2020-09-10,['13'],La présente consultation vise la passation d'un marché ayant pour objet les prestations de renouvellement et la maintenance des grilles et rideaux métalliques motorisés du réseau de la Régie des,fns,cmp2006,appeloffre,rectificatif,Régie des Transports Métropolitains,13013,Marseille,,['Menuiserie'],[222],non,non
20-103459,2020-08-18,2020-08-26,['13'],Le présent marché a pour objet la conception et la réalisation des travaux pour le projet de valorisation du biogaz de la station d'épuration de la Pioline.Le marché porte sur les études d',fns,cmp2006,appeloffre,rectificatif,REGIE DES EAUX DU PAYS D AIX,13100,Aix en provence,,['Assainissement'],[18],non,non
20-103214,2020-08-18,2020-09-10,['13'],SÉJOURS ETE/HIVER POUR ENFANTS ET ADOLESCENTS DE LA VILLE 2021-2023,fns,cmp2006,appeloffre,initial,ville de Chateauneuf les Martigues,13168,CHATEAUNEUF LES MARTIGUES CEDEX,,"['Restauration collective', 'Voyage']","[66, 367]",non,non
20-103137,2020-08-18,2020-09-18,['13'],Accord-cadre pour la reproduction d'objets patrimoniaux en 3D pour les besoins des musées du Département des Bouches du Rhône. (3 lots distincts) Relance suite déclaration sans suite.,fns,cmp2006,attribution,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,,"[""Oeuvre d'art""]",[247],non,non
20-103381,2020-08-18,2020-11-15,['13'],Requalification du complexe des Terres Blanches,fns,cmp2006,attribution,initial,Commune de Bouc bel Air,13320,Bouc Bel Air,,"['Ascenseur', 'Maçonnerie', 'Menuiserie', 'Serrurerie', 'Amiante (désamiantage)']","[17, 195, 222, 321, 479]",non,non
20-103247,2020-08-18,2020-10-02,"['13', '20A', '20B', '6', '34']",Fourniture de séjours linguistiques en immersions anglophones dans le cadre des formations continues des personnels de la DGAC en région Sud-Est et principalement des personnels techniques assurant..,fns,cmp2006,appeloffre,initial,CRNA-SE,13617,Aix en provence,,['Prestations de services'],[274],non,non
20-103371,2020-08-18,2020-09-18,['13'],Numéro de la consultation : 20M175 PRESTATIONS DE CONSEILS EN STRATEGIE POUR LES BESOINS DE LA VILLE D'ISTRES,fns,cmp2006,appeloffre,initial,COMMUNE D ISTRES,13808,ISTRES,,"['Prestations de services', 'Publicité, Communication']","[274, 285]",non,non
20-103170,2020-08-18,2020-09-14,['13'],Maintenance préventive et corrective d'autobus de la régie municipale des transports,fns,cmp2006,appeloffre,initial,COMMUNE D ISTRES,13808,ISTRES,,"['Maintenance', 'Prestations de services']","[196, 274]",non,oui
20-103430,2020-08-18,2020-09-11,['13'],Location de véhicules voirie pour la ville d'IStres,mapa,cmp2006,appeloffre,initial,COMMUNE D ISTRES,13808,ISTRES,,['Véhicules (location)'],[474],non,oui
20-103121,2020-08-18,2020-09-24,['14'],Ville de Cormelles-le-Royal : Extensions des réseaux eaux usées et eaux pluviales du boulevard de l'espérance,fns,cmp2006,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,"['Alimentation en eau potable', 'Réseaux divers']","[6, 306]",non,non
20-103374,2020-08-18,2020-09-18,['17'],"Numéro de la consultation : 2020.FCS.CDA.0138 EXPLOITATION ET MAINTENANCE DES INSTALLATIONS DE CHAUFFAGE, DE TRAITEMENT D'AIR ET D'EAU DE LA PISCINE LUCIEN MAYLIN DE LA ROCHELLE",fns,cmp2006,appeloffre,initial,CDA LA ROCHELLE,17086,La Rochelle,,"['Equipement de piscine', 'Prestations de services']","[120, 274]",non,non
20-103342,2020-08-18,2020-09-18,['17'],assainissement collectif et renouvellement du réseau d'eau potable du lieu-dit les bouyers - commune de chermignac,fns,cmp2006,attribution,initial,Eau 17,17119,Saintes,"[('2020-07-07', 'MICHAUD TP', (366961.6, 'EUR'), None)]","['Alimentation en eau potable', 'Assainissement']","[6, 18]",non,non
20-103330,2020-08-18,2020-09-20,"['3', '18', '23', '58', '63']",RÉALISATION D'UN PÔLE MULTIMODAL IP2 PAR L?AMÉNAGEMENT DU BÂTIMENT027 AU SEIN DE L?ÉCOLE DE GENDARMERIE DE MONTLUÇON.,fns,cmp2006,appeloffre,initial,Commandement des écoles de la GN,17300,Rochefort,,['Bâtiment'],[33],non,non
20-103129,2020-08-18,2020-09-15,['21'],Maitrise d'oeuvre - Reconstruction intégral de la station d'épuration de Saulon la Chapelle,fns,cmp2006,appeloffre,initial,CC GEVREY CHAMBERTIN NUITS ST GEORGES,21700,Nuits saint georges,,['Prestations de services'],[274],non,non
20-103175,2020-08-18,2020-09-21,['22'],Acquisition de moniteur multiparamétrique à destination des secouristes des VSAV,mapa,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,22015,SAINT-BRIEUC,,['Matériel médical'],[212],non,non
20-66965,2020-08-18,2020-09-17,['22'],"Prestations d'expertise, de paramétrage et de développements d'évolutions sur geotreck-admin",mapa,cmp2006,appeloffre,initial,Département des Côtes d'Armor,22023,Saint-Brieuc,,"['Informatique (prestations de services)', 'Informatique (assistance)']","[163, 453]",non,non
20-103437,2020-08-18,2020-11-15,['24'],"Route départementale no68, commune de CUBJAC, confortement du pont de Cubjac",fns,cmp2006,attribution,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,[],"[""Ouvrage d'art""]",[252],non,non
20-103379,2020-08-18,2020-11-15,['24'],Marché de prestation de services de conception et de développement d'une application mobile et de maintenance associée.'Application Mobilisation citoyenne',fns,cmp2006,attribution,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,"[('2020-08-02', 'Sweepin', (43200, 'EUR'), None)]",['Informatique (prestations de services)'],[163],non,non
20-103401,2020-08-18,2020-09-10,['25'],fourniture et pose de dispositifs de retenue routiers et de barrières sur le territoire du grand besançon métropole,fns,cmp2006,appeloffre,initial,Grand Besançon Métropole,25000,Besançon,,['Glissières de sécurité'],[142],non,non
20-103189,2020-08-18,2020-09-08,"['25', '21', '39', '58', '70', '71', '89', '90']",Réfection de la passerelle entre les sites Challuy et Plagny - LEGTA de CHALLUY 58,fns,cmp2006,appeloffre,initial,REGION BOURGOGNE FRANCHE COMTE,25031,Besançon cedex,,"['Bois', 'Electricité (travaux)', 'Serrurerie']","[38, 105, 321]",non,non
