,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-98668,2020-08-04,2020-09-07,"['1', '71', '69']",Travaux pour l'amélioration de la qualité d'accueil du camping de la base de loisirs à cormoranche/saone,fns,cmp2006,appeloffre,initial,CC DE LA VEYLE,01290,Pont-de-Veyle,,"['Carrelage', 'Chambre froide', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Equipements spécialisés', 'Espaces verts', 'Etanchéité', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Ravalement', 'Sanitaire', 'Serrurerie', 'Terrassement', 'Ventilation', 'Voirie et réseaux divers', 'Photovoltaïque']","[53, 56, 57, 61, 63, 87, 105, 115, 116, 117, 195, 222, 264, 269, 270, 299, 319, 321, 341, 360, 366, 476]",non,non
1,20-98999,2020-08-04,2020-09-07,['3'],Installation et exploitation de centrales photovoltaïques sur le patrimoine bâti départemental de l'Allier(03),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Photovoltaïque'],[476],non,non
2,20-99013,2020-08-04,2020-10-01,"['4', '5', '6', '13', '34', '83', '69', '75', '84']",Création d'une marque de destination et d'un kit de communication pour le Grand Verdon,fns,cmp2006,appeloffre,initial,AGENCE DE DEVELOPPEMENT DES ALPES DE H,04990,Digne les bains,,['Etude'],[118],non,non
3,20-98624,2020-08-04,2020-09-11,['6'],Entretien de différents espaces verts de la Commune de Vallauris Golfe-Juan,fns,cmp2006,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,['Espaces verts'],[116],non,non
4,20-98625,2020-08-04,2020-09-11,['6'],Réalisation des travaux de réfection de la toiture du Gymnase Jacques ALLINEI,fns,cmp2006,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,['Etanchéité'],[117],non,non
5,20-98702,2020-08-04,2020-09-04,['6'],travaux de peinture dans les différents bâtiments de la ville de Mougins - accord-cadre de travaux,fns,cmp2006,attribution,initial,Ville de Mougins,06251,mougins,,['Peinture (travaux)'],[264],non,non
6,20-98794,2020-08-04,2020-10-04,['6'],19V1285 - Acquisition de sèches cheveux et accessoires,fns,cmp2006,attribution,initial,COMMUNE DE NICE,06593,Nice cedex 4,[],"['Equipements spécialisés', 'Maintenance', 'Matériel électrique']","[115, 196, 203]",non,non
7,20-98573,2020-08-04,2020-08-21,"['8', '51', '59']",Acquisition d'un camping car neuf pour le ch bélair,mapa,cmp2006,appeloffre,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville Mézières,,['Véhicules (acquisition)'],[475],non,non
8,20-99028,2020-08-04,2020-09-21,['9'],Fourniture de conditionnements pour la conservation des documents des Archives Départementales de l'Ariège,fns,cmp2006,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,FOIX,,['Carton'],[54],non,non
9,20-98822,2020-08-04,2020-09-07,['10'],Aménagement d'un parking au laboratoire départemental d'analyses (10000).-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Ouvrage d'infrastructure""]",[253],non,non
10,20-98633,2020-08-04,2020-09-10,['11'],Numéro de la consultation : 2020T06 CONSTRUCTION D'UNE CHAUFFERIE BOIS-ENERGIE AVEC RESEAU DE CHALEUR A LIMOUX,fns,cmp2006,appeloffre,rectificatif,SYNDICAT AUDOIS ENERGIES ET NUMÉRIQUE,11000,CARCASSONNE,,"['Chauffage (travaux)', 'Voirie et réseaux divers']","[61, 366]",oui,non
11,20-98642,2020-08-04,2020-11-01,['11'],Numéro de la consultation : 2020T0500 RÉALISATION DE TRAVAUX DE DÉPLOIEMENT FTTH DANS LE LEZIGNANAIS,fns,cmp2006,attribution,initial,SYNDICAT AUDOIS ENERGIES ET NUMÉRIQUE,11000,CARCASSONNE,,['Fibre optique'],[133],non,non
12,20-98695,2020-08-04,2020-09-11,['11'],PORT LEUCATE - CHEMISAGE RESEAUX D'EAUX USEES EN AMONT DU POSTE DE REFOULEMENT 2,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,"['Assainissement', 'Voirie et réseaux divers']","[18, 366]",non,non
13,20-98599,2020-08-04,2020-09-21,['12'],achat de mobilier pour la maison de l'economie,mapa,cmp2006,appeloffre,initial,Cté d'Agglomération du Grand Rodez,12035,Rodez,,['Mobilier'],[230],non,non
14,20-98890,2020-08-04,2020-08-12,['13'],"Le présent marché consiste en la fourniture de pièces de robinetteries, de matériels et d'outillages pour la Régie des Eaux du Pays d'Aix.",fns,cmp2006,appeloffre,initial,REGIE DES EAUX DU PAYS D AIX,13100,Aix en provence,,['Matériel robinetterie'],[311],non,non
15,20-98774,2020-08-04,2020-08-29,['13'],construction d'un réservoir d'eau potable sur la commune des Baux de Provence (1100m3),fns,cmp2006,appeloffre,initial,CCVBA,13210,St-Rémy-de-Provence,,"['Canalisations', ""Travaux dans l'eau""]","[48, 349]",non,non
16,20-98976,2020-08-04,2020-10-04,['13'],Travaux de réaménagement par terrassement et gestion des eaux du vallon de la Barasse,fns,cmp2006,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Terrassement'],[341],non,non
17,20-98918,2020-08-04,2020-09-01,['13'],Entretien et réparations des véhicules 2 et 3 roues de la Métropole Aix-Marseille Provence,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13567,Marseille cedex 02,,['Véhicules'],[359],non,non
18,20-99000,2020-08-04,2020-11-01,['13'],Acquisition de nouveaux véhicules neufs destinés aux Services Municipaux de la ville de Rousset,fns,cmp2006,attribution,initial,Commune de Rousset,13790,ROUSSET,,['Véhicules (acquisition)'],[475],non,non
19,20-98839,2020-08-04,2020-09-15,['14'],Concession de services AOT - Dépôt d'orthèses,dsp,dsp,appeloffre,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen cedex 9,,['Prestations de services'],[274],non,non
20,20-98690,2020-08-04,2020-09-30,"['14', '76']",Maintenance Préventive et Corrective des installations d'Eclairage Extérieur pour le GHT Normandie Centre,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen,,['Maintenance'],[196],non,non
21,20-98601,2020-08-04,2020-09-04,['14'],"Traitement des prélèvements et analyses de laboratoire visant à garantir la qualité de la production d'eau de dialyse, pour le CH de LISIEUX établissement partie du GHT Normandie Centre.",mapa,cmp2006,appeloffre,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen,,"['Analyses médicales, biologiques', 'Prestations de services']","[8, 274]",non,non
22,20-98685,2020-08-04,2020-09-14,['15'],Travaux de réhabilitation des réservoirs de Coissy et ouvrages annexes,fns,cmp2006,appeloffre,initial,Communauté d'Agglomération du Bassin,15005,AURILLAC CEDEX,,"['Génie civil', 'Menuiserie', 'Serrurerie', ""Tous corps d'état""]","[141, 222, 321, 345]",non,non
23,20-98813,2020-08-04,2020-09-15,"['15', '19', '63', '43', '69', '87']",Fourniture de compteurs volumétriques d'eau potable pour la régie des eaux de syndicat du font Marilhou et radio relève.accord-cadre a bons de commande 2020/2025,mapa,cmp2006,appeloffre,initial,SIDRE du Font-Marilhou,15210,Ydes,,"[""Compteur d'eau""]",[440],non,non
24,20-98994,2020-08-04,2020-09-18,['16'],Marché de travaux pour l'aménagement de jardins à Saint-Germain de Confolens,fns,cmp2006,appeloffre,initial,COMMUNE DE CONFOLENS,16500,CONFOLENS,,"['Espaces verts', 'Maçonnerie']","[116, 195]",non,non
25,20-98936,2020-08-04,2020-09-18,['16'],Prestations de services d'assurances Dommages Ouvrage - Confolens Gymnase M. PERROT,mapa,cmp2006,appeloffre,initial,COMMUNE DE CONFOLENS,16500,CONFOLENS,,['Assurance'],[20],non,non
26,20-98271,2020-08-04,2020-09-14,['17'],reportages photographiques et prises de vue pour les besoins de communication du département de la charente-maritime,fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La rochelle,,"['Publicité, Communication']",[285],non,non
27,20-93503,2020-08-04,2020-09-04,['17'],assistance à maitrise d'ouvrage pour la définition du protocole de mesures du complexe hydraulique de saint-savinien,mapa,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Prestations de services'],[274],non,non
28,20-98382,2020-08-04,2020-10-09,['17'],Assurance 'Responsabilité et risques annexes' - Lot unique,mapa,cmp2006,appeloffre,initial,S.E. de la Charente-Maritime,17119,Saintes cedex,,['Assurance'],[20],non,non
29,20-98582,2020-08-04,2020-09-19,"['17', '16', '79', '33']",Travaux de consolidation - Poudrière de l'abreuvoir (casemate du scupteur),fns,cmp2006,appeloffre,initial,Mairie le Château d'Oléron,17480,Le Château d'Oléron,,"['Maçonnerie', 'Plomberie (travaux)']","[195, 270]",non,non
30,20-98977,2020-08-04,2020-09-16,['18'],Travaux de renouvellement des réseaux d'eau potable de la commune de Veaugues,fns,cmp2006,appeloffre,initial,Commune de Veaugues,18300,VEAUGUES,,"['Alimentation en eau potable', 'Réseaux divers']","[6, 306]",non,non
31,20-98860,2020-08-04,2020-08-26,['19'],PEBO ACCES TEREVA ET RICB,mapa,cmp2006,appeloffre,initial,COMMUNAUTE D'AGGLO DU BASSIN DE BRIVE,19103,Brive,,['Voirie'],[365],non,non
32,20-98760,2020-08-04,2020-09-07,['20A'],Numéro de la consultation : 2020-3DTM-0194 Réseau ferroviaire de Corse - Extension de la commande centralisée de la voie unique et création de section de croisement : raccordement des gares à l'a,fns,cmp2006,appeloffre,initial,COLLECTIVITE DE CORSE,20187,AJACCIO,,['Voies ferrées'],[364],non,non
