a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-70015,2020-05-31,2020-07-10,['1'],Fourniture et livraison de conteneurs aériens métalliques de collecte sélective des déchets ménagers pour les besoins du Sidefage,joue,directive24,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Bellegarde Sur Valserine,,"['Conteneur, poubelles']",[71],non,non
20-69331,2020-05-31,2020-07-06,"['1', '38', '73']",Schéma directeur communautaire d'eau potable et d'assainissement collectif sur le territoire de la Communauté de communes Bugey Sud,joue,directive24,appeloffre,initial,Communauté de communes Bugey Sud,01300,Belley,,"['Alimentation en eau potable', 'Assainissement', 'Etude']","[6, 18, 118]",non,non
20-70218,2020-05-31,2020-06-27,['5'],FOURNITURE DE PRODUITS ALIMENTAIRES' EPICERIE - CONSERVES 'GROUPEMENT DE COMMANDESDES ETABLISSEMENTS DE SANTE ET MEDICO-SOCIAUX 04 / 05,joue,autre,rectificatif,rectificatif,Centre Hospitalier des Escartons,05105,Briançon cedex,,['Denrées alimentaires'],[88],non,non
20-70029,2020-05-31,2020-06-29,['6'],CHU de NICE - ARCHET 2- RELOCALISATION DU SERVICE DE GENETIQUE - MAITRISE D'OEUVRE,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Prestations de services'],[274],non,non
20-69769,2020-05-31,2020-07-25,['6'],Travaux de remplacement de portes palières sur le patrimoine de Côte d'Azur Habitat,joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Menuiserie'],[222],non,non
20-70041,2020-05-31,2020-06-05,['6'],fourniture de trophées et de médailles pour les besoins des services départementaux (rectificatif),joue,autre,rectificatif,rectificatif,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Produits travail des métaux'],[281],non,non
20-39795,2020-05-31,2020-07-01,['6'],mise en oeuvre des mesures d'abattage de platanes contaminés par le chancre coloré - parc naturel départemental des rives du loup,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Travaux forestiers'],[350],non,non
20-70198,2020-05-31,2020-06-24,['6'],ACTIVITES ENFANCE ET JEUNESSE,joue,directive25,appeloffre,initial,SIVOM de Villefranche sur Mer,06230,Villefranche sur Mer,,"['Prestations de services', 'Aire de jeux', ""Aire d'accueil""]","[274, 400, 430]",non,non
20-70199,2020-05-31,2020-06-29,['6'],"PIECES DETACHEES NEUVES TOUTES MARQUES, ACCESSOIRES ET EQUIPEMENTS STANDARDS, MAINTENANCE, REPARATION, DEPANNAGE ET REMORQUAGE DE L'ENSEMBLE DU PARC ROULANT VILLE DE MOUGINS CARS COMPRIS",joue,directive24,appeloffre,initial,Mairie de Mougins,06250,MOUGINS,,"['Mécanique', 'Prestations de services']","[221, 274]",non,non
20-69997,2020-05-31,2020-07-08,"['6', '83', '13', '75']","ENLEVEMENT, TRANSPORT ET VIDAGE DE COMPACTEURS A DECHETS AERIENS",joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Collecte sélective', 'Equipements spécialisés', 'Nettoyage urbain', 'Transport']","[82, 115, 240, 347]",non,non
20-69770,2020-05-31,2020-06-27,['6'],Accord Cadre pour la fourniture de services de communications électroniques,joue,directive24,appeloffre,initial,Ville de Saint-Laurent-du-Var,06706,Saint Laurent du Var,,['Télécommunications'],[338],non,non
20-70256,2020-05-31,2020-07-01,"['7', '26']",ACQUISITION DE PASS NUMERIQUES ET PRESTATIONS ASSOCIEES,joue,directive24,appeloffre,initial,Syndicat Mixte NUMERIAN,07250,Le pouzin,,['Chèque cadeau'],[436],non,non
20-69884,2020-05-31,2020-06-30,['8'],"Exploitation du service eau potable, secteur "" vouziers historique """,joue,directive24,appeloffre,initial,Commune de Vouziers,08400,Vouziers,,['Alimentation en eau potable'],[6],non,non
20-69751,2020-05-31,2020-07-29,['11'],FOURNITURE DE DENREES ALIMENTAIRES POUR LA PETITE ENFANCE,joue,directive24,attribution,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,"[('2020-04-02', 'SAS MALLEUS', (17569.5, 'EUR'), 'Fruits et légumes'), ('2020-04-02', 'SAS Transgourmet Midi Pyrénées', (33756.99, 'EUR'), 'Produits laitiers et dérivés'), ('2020-04-28', 'Biocoop Restauration', (735.0, 'EUR'), ""Lait issu de l'agriculture biologique""), ('2020-04-02', 'SAS Transgourmet Midi Pyrénées', (4764.1, 'EUR'), 'Surgelés')]",['Denrées alimentaires'],[88],non,non
20-69994,2020-05-31,2020-06-29,['11'],"Acquisition de véhicules, d'engins de chantier pour l'année 2020",joue,directive24,appeloffre,initial,COMMUNE DE CASTELNAUDARY,11491,CASTELNAUDARY,,['Véhicules (acquisition)'],[475],non,non
20-69852,2020-05-31,2020-07-07,['11'],Paiement de prestations sociales sous forme de Chèque Emploi Service Universel - CESU,joue,directive24,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"['Edition', 'Informatique (prestations de services)', 'Télégestion']","[104, 163, 352]",non,oui
20-69910,2020-05-31,2020-06-30,"['13', '83', '84']",SERVICES D'APPROVISIONNEMENT EN COMBUSTIBLES - MAINTENANCE DES INSTALLATIONS DE PRODUCTION ET DES SOUS-STATIONS - GROS ENTRETIEN ET RENOUVELLEMENT DU RESEAU DE CHALEUR SUR LA COMMUNE D'AUBAG,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Chauffage (exploitation, entretien)', 'Prestations de services']","[59, 274]",non,oui
20-69728,2020-05-31,2020-06-11,"['13', '83', '84']",Services de transports scolaires pour la desserte d'établissements du territoire Marseille Provence,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Transport'],[347],non,non
20-70221,2020-05-31,2020-06-10,['13'],Prestations de réparation et d'entretien des châssis d'engins techniques de marque RENAULT TRUCKS,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Machines-outils'],[194],non,non
20-70101,2020-05-31,2020-06-30,"['13', '83', '84']",TRAVAUX D'AMÉNAGEMENT D'INFRASTRUCTURES SUR LE TERRITOIRE DU PAYS D'AIX (4 lots),joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Eclairage public', 'Espaces verts', 'Voirie et réseaux divers']","[102, 116, 366]",non,non
20-61414,2020-05-31,2020-07-16,['13'],Fourniture de pièces détachées pour les tamiseuses de plage de marque Beach Tech et leurs équipements,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Pièces détachées'],[266],non,non
20-70154,2020-05-31,2020-07-15,['13'],Accord-Cadre A Bons De Commande D'Assistance A Maitrise Douvrage / Maitrise D'oeuvre Ingenierie Pour La Ville D'Aix En Provence Du Batiment,joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"['Bâtiment', ""Maîtrise d'oeuvre"", 'Ingénierie']","[33, 197, 455]",non,non
20-70273,2020-05-31,2020-07-15,['13'],Evaluation Structurelle Et Des Pathologies Des Batiments Du Gpmm,joue,directive24,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,['Etude'],[118],non,non
20-70271,2020-05-31,2020-06-24,['13'],Travaux Neuf De Génie Civil - Voirie - Réseaux Divers Du Grand Port Maritime De Marseille - 2020/ 2024,joue,autre,rectificatif,rectificatif,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,"['Génie civil', 'Voirie et réseaux divers']","[141, 366]",non,non
20-69153,2020-05-31,2020-07-10,['13'],"mission de contrôle technique pour la réalisation de l'école jolie manon, rue loubon impasse jolie manon,13003 marseille.",joue,directive24,appeloffre,initial,Ville de Marseille,13233,Marseille Cedex 20,,"['Contrôle technique', 'Prestations de services']","[72, 274]",non,non
20-69608,2020-05-31,2020-09-21,['13'],travaux de réhabilitation des façades du bâtiment 5 sur le campus saint-charles (rectificatif),joue,autre,rectificatif,rectificatif,Université d'Aix-Marseille,13284,Marseille cedex 7,,"['Bardage', 'Chauffage (travaux)', 'Climatisation', 'Cloison, faux plafond', 'Electricité (travaux)', 'Etanchéité', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie', 'Ventilation', 'Amiante (désamiantage)']","[30, 61, 62, 63, 105, 117, 195, 222, 264, 270, 321, 360, 479]",non,non
20-69739,2020-05-31,2020-06-30,['13'],Mission d'Assistance à Maîtrise d'Ouvrage pour la mise en oeuvre du volet immobilier du projet de Modernisation de l'Assistance Publique Hôpitaux de Marseille,joue,directive24,appeloffre,initial,APHM,13292,Marseille,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
20-70045,2020-05-31,2020-07-27,"['13', '5', '6', '4', '83', '84']",MARCHE RELATIF AUX ÉLECTIONS POLITIQUES EN PACA,joue,directive24,appeloffre,initial,PREFET REGION PROVENCE ALPES COTE AZUR,13382,Marseille cedex 06,,"['Conditionnement', 'Prestations de services']","[67, 274]",non,non
20-69723,2020-05-31,2020-06-30,"['13', '83', '84', '30', '34', '26']","Acquisition de véhicules électriques neufs, véhicules légers et utilitaires",joue,directive24,appeloffre,initial,Ville de Salon de Provence,13663,Salon de provence,,['Véhicules'],[359],non,non
20-69780,2020-05-31,2020-07-10,"['14', '27', '50', '61', '76']",PRÉLÈVEMENTS ET ANALYSES DU CONTROLE SANITAIRE DES EAUX POUR LA REGION NORMANDIE,joue,directive24,appeloffre,initial,ARS de Basse Normandie,14000,Caen,,"['Analyses médicales, biologiques', 'Prestations de services']","[8, 274]",non,non
20-69759,2020-05-31,2020-06-29,"['14', '27', '35', '50', '61', '76']","Fabrication de caisses, emballage/déballage et transport d'oeuvres d'art pour l'exposition ""Les Villes ardentes. Art, travail, révolte, 1870-1914""",joue,directive24,attribution,initial,Ville de Caen,14027,CAEN,"[('2020-02-05', 'AXAL-ARTRANS SAS', (122015.6, 'EUR'), 'Fabrication de caisses, emballage/déballage et transport d\'oeuvres d\'art pour l\'exposition ""Les Villes Ardentes, Art, travail, révolte, 1870-1914""')]",['Transport'],[347],non,non
20-69974,2020-05-31,2020-06-29,['14'],2019ABA278 - RD 572 - Aménagement de bandes multifonctions,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,,['Voirie'],[365],oui,non
20-70033,2020-05-31,2020-06-30,['14'],"Achat de matériaux, de matières d'oeuvre, d'outillages et équipements spécialisés de carrelage et de faience pour les aménagements, réparations et travaux réalisés par les agents techniques",joue,directive24,appeloffre,initial,Région Normandie,14035,CAEN,,['Carrelage'],[53],non,non
20-70215,2020-05-31,2020-07-06,"['14', '50', '61', '27', '76']",Concours restreint maîtrise d'oeuvre ESQ+ - Construction Institut Formation Soins Infirmiers (IFSI) et Aide-Soignant (IFAS) à Cherbourg-en-Cotentin - Relance suite déclaration sans suite,joue,directive24,appeloffre,initial,Région Normandie,14035,CAEN,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
20-70118,2020-05-31,2020-06-28,['14'],MATERIEL ROULANT - BRAS ELEVATEUR AERIEN AUTOMOBILE - BEAA 24,joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,14077,Caen,"[('2020-05-28', 'BRONTO SKYLIFT AG', (440000, 'EUR'), 'MATÉRIEL ROULANT - BRAS ÉLÉVATEUR AÉRIEN AUTOMOBILE - BEAA 24')]","['Equipements spécialisés', 'Matériaux routiers', ""Matériel de secours et d'incendie"", 'Véhicules']","[115, 199, 217, 359]",non,non
20-69811,2020-05-31,2020-08-26,['17'],Nettoyage Et Entretien Des Parkings Publics En Ouvrage,joue,directive24,attribution,initial,VILLE LA ROCHELLE,17086,La Rochelle,"[('2020-05-29', 'Samsic Ii', (600000, 'EUR'), None)]",['Nettoyage urbain'],[240],non,non
20-69968,2020-05-31,2020-08-08,['19'],Fourniture de fioul domestique et de carburant véhicules pour le SDIS de la Corrèze,joue,directive24,appeloffre,initial,SDIS 19,19003,Tulle cedex,,"['Carburant, hydrocarbure', 'Combustible']","[52, 438]",non,non
20-70169,2020-05-31,2020-08-26,"['20A', '20B']",Aménagement de la traversée de Caldaniccia Rd 72 - Commune de Sarrola-Carcopino,joue,directive24,attribution,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,"[('2020-05-25', 'Entreprise Natali', (2219061.04, 'EUR'), 'V.R.D'), ('2020-04-23', 'Smte', (801615.9, 'EUR'), 'Enrobe'), ('2020-04-23', 'Engie Ineo Capa Corse', (151994.91, 'EUR'), 'Eclairage'), ('2020-04-23', 'Codivep', (36465.3, 'EUR'), 'Signalisation')]",['Travaux de viabilité'],[353],oui,non
20-69469,2020-05-31,2020-06-21,['20A'],Location maintenance d'une centrale de production d'oxygène à 93% par concentrateurs de type PSA.,joue,directive24,attribution,initial,centre hospitalier ajaccio,20303,AJACCIO,,"['Equipements spécialisés', 'Maintenance', 'Matériel médical']","[115, 196, 212]",non,non
20-70135,2020-05-31,2020-07-07,['20A'],FOURNITURE DE CHAUSSANTS DE TYPE A ET C POUR LE SIS 2A,joue,autre,rectificatif,rectificatif,SDIS Corse du Sud,20700,Ajaccio cedex 9,,['Chaussures ou articles chaussants'],[79],non,non
20-70267,2020-05-31,2020-07-31,['21'],Acquisition de denrées alimentaires pour la confection des repas des restaurants scolaires des écoles élémentaires et maternelles de la Ville de Dijon,joue,directive24,appeloffre,initial,COMMUNE DE DIJON,21033,Dijon,,['Denrées alimentaires'],[88],non,non
20-69737,2020-05-31,2020-07-02,['21'],Acquisition de tablettes IPAD et matériels associés pour le Conseil Départemental et les collèges de la Côte-d'Or.,joue,directive24,appeloffre,initial,Conseil Départemental de Côte-d'Or,21035,Dijon cedex,,['Informatique (matériel)'],[162],non,non
20-69022,2020-05-31,2020-07-31,['22'],"entretien et réparation broyeur encombrants, grues et leurs centrales hydrauliques en poste fixe",joue,directive24,attribution,initial,SMITRED Ouest d'Armor,22140,Pluzunet,"[('2020-05-04', 'SID Société Industrielle de la Doux SA', (350228.0, 'EUR'), None)]","['Equipement hydraulique', 'Equipement industriel', 'Maintenance']","[111, 112, 196]",non,non
20-69943,2020-05-31,2020-07-03,['24'],Marché de transports scolaires pour une partie des élèves du Grand Périgueux,joue,directive24,appeloffre,initial,Le Grand Périgueux,24019,Périgueux,,"['Prestations de services', 'Transport']","[274, 347]",non,non
20-69946,2020-05-31,2020-07-02,['26'],Mission Legale De Commissariat Aux ComptesExercices 2020 à 2025 inclus,joue,directive24,appeloffre,initial,GPT HOSPITALIER PORTES DE PROVENCE,26216,Montelimar,,['Expertise comptable'],[446],oui,oui
20-70259,2020-05-31,2020-06-22,['27'],Extension et restructuration du collège J Vancayzeele à Thiberville,joue,autre,rectificatif,rectificatif,DEPARTEMENT DE L EURE,27021,Evreux cedex 01,,"[""Tous corps d'état""]",[345],oui,oui
20-69817,2020-05-31,2020-06-29,['27'],Prestations de conseils juridiques et de représentation en justice,joue,directive24,appeloffre,initial,Conseil Général de l'Eure,27021,Evreux cedex 01,,['Assistance juridique'],[434],oui,non
20-70204,2020-05-31,2020-08-20,['29'],Travaux de modernisation de la criée du Guilvinec,joue,directive24,attribution,initial,CCI METROPOLITAINE BRETAGNE OUEST,29238,Brest,"[('2020-05-15', 'SOFRADI', (1422610.89, 'EUR'), 'Lot 2 - Isolation frigorifique et menuiseries isothermiques')]","['Climatisation', 'Equipement industriel']","[62, 112]",non,non
20-69915,2020-05-31,2020-08-01,"['29', '56']",Accord-Cadre mono-attributaire à bons de commande de fourniture et de livraison de matériels sanitaires et plomberie au profit de l'ESID de Brest.,joue,directive24,attribution,initial,ESID de Brest,29240,Brest cedex 9,"[('2020-05-27', 'COMPTOIR METALLURGIQUE DE BRETAGNE', (235187, 'EUR'), ""AC mono-attributaire à bons de commandes de fourniture et livraison de matériels sanitaires et plomberie au profit de l'ESID de Brest"")]",['Chauffage (matériel)'],[60],non,oui
20-69887,2020-05-31,2020-09-07,['29'],"contrôle, maintenance, réparation et remplacement des équipements de fermeture ""portes industrielles et portails""",joue,directive24,appeloffre,initial,SDIS 29,29337,Quimper Cedex,,['Maintenance'],[196],non,non
20-70249,2020-05-31,2020-09-30,['29'],"Prestation de services de transports sanitaires héliportés relevant des missions SMUH des SAMU 22, 29 et 35",joue,directive24,appeloffre,initial,CH REG ET UNVT DE BREST,29609,Brest cedex,,['Transport'],[347],non,non
20-70172,2020-05-31,2020-07-03,['29'],Fourniture d'instruments chirurgicaux (blocs opératoires et services de soins) et réparations pour le Groupement de commandes de produits de santé du Finistère,joue,directive24,appeloffre,initial,CH REG ET UNVT DE BREST,29609,Brest cedex,,['Consommables médicaux'],[69],non,non
20-69858,2020-05-31,2020-06-29,"['30', '34']",PRESTATION DE VOYAGES POUR LES BESOINS DU DEPARTEMENT DU GARD,joue,directive24,appeloffre,initial,Conseil général du Gard,30044,Nîmes cedex 9,,['Voyage'],[367],non,non
20-65540,2020-05-31,2020-11-26,['31'],diagnostics et repérages des opérations de bâtiments,joue,directive24,attribution,initial,Conseil Départemental Haute-Garonne,31090,Toulouse,"[('2020-05-26', 'A.C. ENVIRONNEMENT', (1200000.0, 'EUR'), 'Diagnostics et repérages des opérations de bâtiments')]",['Amiante (diagnostic)'],[431],non,non
20-70062,2020-05-31,2020-07-03,['31'],Tierce Maintenance Applicative (TMA),joue,directive24,appeloffre,initial,GIP e-santé Occitanie,31400,Toulouse,,"['Informatique (prestations de services)', 'Maintenance']","[163, 196]",non,non
20-69969,2020-05-31,2020-06-29,"['11', '31', '34']","Concession de service public pour l'exploitation, la gestion et le développement du port de pêche et de plaisance de Port-La Nouvelle",joue,autre,rectificatif,rectificatif,REGION OCCITANIE,31406,Toulouse cedex 09,,['Prestations de services'],[274],non,non
20-69897,2020-05-31,2020-06-22,"['34', '31']",Création d'un poste HT/BT au lycée Joffre à Montpellier,joue,directive24,appeloffre,initial,REGION OCCITANIE,31406,TOULOUSE,,"['Electricité (travaux)', 'Matériel électrique']","[105, 203]",non,non
20-70288,2020-05-31,2020-06-25,['31'],20m0219pn - Missions De Maitrise D'Oeuvre Pour La Fiabilisation Et La Modernisation De L'Usine De Depollution Des Eaux Usees De Ginestous-Garonne - Sa/Nf,joue,directive25,appeloffre,initial,TOULOUSE METROPOLE,31505,Toulouse,,"['Assainissement', ""Station d'épuration (travaux)""]","[18, 328]",non,non
20-66474,2020-05-31,2020-06-30,"['33', '23', '64', '47', '24', '87', '86', '79', '19']",Fournitures d'effets vestimentaires au profit des gardiens civils des entités militaires rattachées à la pfc so (dotation initiale et renouvellement périodique),joue,directive24,attribution,initial,SCA/PFAF SO,33068,Bordeaux cedex,"[('2020-05-18', 'PAUL BOYE TECHNOLOGIES', (30711.67, 'EUR'), 'Pantalons style treillis et ceintures'), ('2020-05-18', 'PAUL BOYE TECHNOLOGIES', (28056.39, 'EUR'), 'Polos bleus manches courtes et manches longues.'), ('2020-05-18', 'AART ELECTRONICS', (32678.88, 'EUR'), 'Vêtements de pluie et parkas hiver'), ('2020-05-18', 'RIVOLIER PERE ET FS ARMURERIE', (41288, 'EUR'), 'Chaussures style rangers'), ('2020-05-18', 'REGAIN SAS', (27394.12, 'EUR'), 'Pulls.'), ('2020-05-18', ' PAUL BOYE TECHNOLOGIES', (18525, 'EUR'), 'Gants.')]",['Textile'],[343],non,oui
20-70224,2020-05-31,2020-07-03,['33'],Rd 1215 Deviation De Saint Aubin Le Taillan - Assistance à maîtrise d'ouvrage pour la mise en oeuvre des mesures compensatoires - 3 lots Réf.1939,joue,directive24,appeloffre,initial,DEPARTEMENT DE LA GIRONDE,33074,Bordeaux,,['Voirie'],[365],non,non
20-69937,2020-05-31,2020-06-30,['33'],"Accord-Cadre A Bons De Commande Conclu Pour L'Installation Et La Maintenance Des Autocommutateurs Pabx, Ipbx, Fournitures Et Prestations",joue,directive24,appeloffre,initial,DEPARTEMENT DE LA GIRONDE,33074,Bordeaux,,"['Informatique (matériel)', 'Informatique (prestations de services)', 'Informatique (maintenance serveurs et réseaux)']","[162, 163, 454]",non,non
20-70043,2020-05-31,2020-06-29,"['23', '87']",EXECUTION DE SERVICES PUBLICS DE TRANSPORTS SCOLAIRES SUR LE TERRITOIRE DE LA CREUSE ET DE LA HAUTE-VIENNE,joue,directive24,attribution,initial,Région Nouvelle Aquitaine,33077,Bordeaux Cedex,"[('2020-04-30', 'EUROP VOYAGES 23', (499994.88, 'EUR'), 'Établissements scolaires du secteur AHUN'), ('2020-04-30', 'EUROP VOYAGES 23', (602127.2, 'EUR'), 'Établissements scolaires du secteur BONNAT'), ('2020-04-30', 'EUROP VOYAGES 23', (992775.4, 'EUR'), 'Établissements scolaires du secteur BOURGANEUF'), ('2020-04-30', 'EUROP VOYAGES 23', (267372.1, 'EUR'), 'Établissements scolaires du secteur BOUSSAC'), ('2020-04-30', 'EUROP VOYAGES 23', (546788.7, 'EUR'), 'Établissements scolaires du secteur de CHAMBON SUR VOUEIZE'), ('2020-04-30', 'EUROP VOYAGES 23', (299046.6, 'EUR'), 'Établissements scolaires du secteur de CHENERAILLES'), ('2020-04-30', 'EUROP VOYAGES 23', (287710.7, 'EUR'), 'Établissements scolaires du secteur de CHENERAILLES'), ('2020-04-30', 'EUROP VOYAGES 23', (388434.6, 'EUR'), 'Établissements scolaires du secteur de DUN LE PALESTEL'), ('2020-04-30', 'EUROP VOYAGES 23', (608099.5, 'EUR'), 'Établissements scolaires du secteur de LA SOUTERRAINE')]",['Transport'],[347],non,non
20-70083,2020-05-31,2020-07-06,['33'],"Dispositifs médicaux stériles et non stériles d'ophtalmologie, implants oculaires 2ème partie au profit du groupement régional de commandes",joue,directive24,appeloffre,initial,CHU DE BORDEAUX,33400,Talence,,['Produits pharmaceutiques'],[280],non,non
20-70252,2020-05-31,2020-07-01,['33'],REHABILITATION SUR LE GROUPE SCOLAIRE PAUL LAPIE,joue,directive24,appeloffre,initial,Mairie de Talence,33401,Talence cedex,,"['Ascenseur', 'Charpente', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Serrurerie', ""Tous corps d'état"", 'Voirie et réseaux divers', 'Amiante (désamiantage)']","[17, 57, 105, 117, 144, 222, 264, 269, 270, 308, 321, 345, 366, 479]",oui,non
20-70126,2020-05-31,2020-08-04,['34'],achat de masques,joue,directive24,attribution,initial,Montpellier Méditerranée Métropole,34067,Montpellier cedex 2,"[('2020-05-28', 'RESILIENCE', (481300, 'EUR'), 'Achat de masques')]",['Matériel médical'],[212],non,non
20-70152,2020-05-31,2020-06-30,['34'],"Adaptation habitat personnes âgées-Intervention d'un ergothérapeute pour diagnostic logement,préconisations d'adaptation du logement,assistance au montage du projet,suivi et confor",joue,directive24,appeloffre,initial,Conseil départemental de l'Hérault,34087,Montpellier,,['Etude'],[118],non,non
20-70113,2020-05-31,2020-10-01,['34'],Fourniture et llvraison d'équipements individuels de protection dans le cadre du COVID-19,joue,directive24,appeloffre,initial,UNIVERSITE DE MONTPELLIER,34090,Montpellier,,"['Hygiène (articles)', 'Produits pharmaceutiques']","[153, 280]",non,non
20-70242,2020-05-31,2020-06-30,['34'],"Fourniture de livres, de divers supports culturels et gestion des abonnements aux revues",joue,directive24,attribution,initial,Cté de communes Vallée de l'Hérault,34150,Gignac,,"['Abonnement', 'Disque, disquette', 'Livres', 'Vidéo, cinéma']","[2, 92, 184, 362]",non,non
20-70214,2020-05-31,2020-07-09,['34'],Regroupement des laboratoires de biologie sur le site unique du CHU de Montpellier,joue,autre,rectificatif,rectificatif,CHU DE MONTPELLIER,34295,Montpellier,,['Bâtiment'],[33],non,non
20-69830,2020-05-31,2020-07-10,"['34', '12']","MAINTENANCE DES ASCENSEURS, MONTE MALADES, ASCENSEURS DE CHARGE, MONTE CHARGES ET PLATEFORMES ELEVATRICES POUR PERSONNES HANDICAPEES POUR L'ENSEMBLE DES ETABLISSEMENTS PARTIES DU GHT EHSA",joue,directive24,appeloffre,initial,CHU DE MONTPELLIER,34295,Montpellier cedex 5,,"['Ascenseur', 'Prestations de services']","[17, 274]",non,non
20-70294,2020-05-31,2020-07-29,"['34', '12', '30']",MISSIONS GEOTECHNIQUES POUR LE CHU DE MONTPELLIER ET LE GROUPEMENT HOSPITALIER DE TERRITOIRE EST HERAULT SUD AVEYRON,joue,directive24,attribution,initial,CHU DE MONTPELLIER,34295,Montpellier cedex 5,"[('2020-05-19', 'FONDASOL', (180000, 'EUR'), 'MISSIONS GEOTECHNIQUES POUR LE CHU DE MONTPELLIER ET LE GHT EST HERAULT SUD AVEYRON'), ('2020-05-18', 'GINGER CEBTP', (10000, 'EUR'), 'MISSIONS GEOTECHNIQUES POUR LE CHU DE MONTPELLIER ET LE GHT EST HERAULT SUD AVEYRON'), ('2020-05-18', 'ETUDES ET RECHERCHES GEOTECHNIQUES', (10000, 'EUR'), 'MISSIONS GEOTECHNIQUES POUR LE CHU DE MONTPELLIER ET LE GHT EST HERAULT SUD AVEYRON')]",['Etude'],[118],non,non
20-69874,2020-05-31,2020-07-03,['34'],"Numéro de la consultation : 2020 Fcs 0023 Fourniture et maintenance curative des systèmes d'alarmes intrusion, de vidéo protection et contrôle d'accès",joue,directive24,appeloffre,initial,COMMUNE D AGDE,34306,Agde,,['Alarme'],[5],non,non
20-69985,2020-05-31,2020-06-29,['34'],Location maintenance de compacteurs et bennes à déchets,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER,34525,Beziers,,['Benne'],[34],non,non
20-70021,2020-05-31,2020-08-26,['34'],"Fourniture et livraison de colonnes aériennes d'apport volontaire pour la collecte des Ordures Ménagères Résiduelles, la collecte sélective des Emballages Ménagers Recyclables et d",joue,directive24,attribution,initial,COMMUNAUTE D AGGL BEZIERS MEDITERRANEE,34536,Béziers,"[('2020-03-23', 'Quadria', (1040000, 'EUR'), 'Fourniture et livraison de colonnes aériennes en plastique'), ('2020-03-23', 'Sulo France', (240000, 'EUR'), 'Fourniture et livraison de colonnes aériennes métalliques'), ('2020-03-23', 'Sulo France', (120000, 'EUR'), 'Fourniture et livraison de colonnes aériennes en plastique sur roulettes')]","['Conteneur, poubelles', 'Ordures ménagères (prestations)']","[71, 249]",non,non
20-62039,2020-05-31,2020-07-09,['35'],construction de réserves muséales pour rennes métropole - maîtrise d'oeuvre - concours de maîtrise d'oeuvre sur esquisse qualifiée plus,joue,directive24,appeloffre,initial,Rennes Métropole,35031,Rennes,,"['Bâtiment', ""Maîtrise d'oeuvre""]","[33, 197]",non,non
