a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-120937,2020-10-04,2020-10-28,['2'],Assistance à maitrise d'ouvrage pour l'extension de réseaux et la création de systèmes d'assainissement collectif des eaux usées sous charte qualité-.,fns,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Assainissement'],[18],non,non
20-120274,2020-10-04,2020-12-02,['3'],Travaux d'aménagement du deuxième pont sur l'Allier à Moulins et ses aménagements annexes - Lot no1 - Ouvrage d'art,joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"[""Ouvrage d'art"", ""Ouvrage d'infrastructure""]","[252, 253]",non,non
20-120534,2020-10-04,2020-12-30,['3'],"Exécution de transports individuels avec des véhicules légers sur le secteur de Vichy ,pour le compte du Département de l'Allier",joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-10-01', 'Mobifrance', (895.24, 'EUR'), None)]",['Transport'],[347],non,non
20-120527,2020-10-04,2020-11-09,['3'],Souscription Du Contrat D'Assurance Des Responsabilités Et Des Risques Annexes Pour Le Sivom Val D'Allier,joue,directive24,appeloffre,initial,SIVOM Val d'Allier,03260,Billy,,['Assurance'],[20],non,non
20-120583,2020-10-04,2020-11-02,['5'],Mesure D'Accompagnement Social Personnalise (Masp),joue,directive24,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Mise à disposition de personnel'],[461],non,non
20-120440,2020-10-04,2020-11-06,['5'],Fourniture Et Livraison De Pieces Detachees D'Origine Pour L'Entretien Des Vehicules Legers Et Engins Agricoles,joue,directive24,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Pièces détachées'],[266],non,non
20-109965,2020-10-04,2021-01-21,"['6', '13', '83']",concession de travaux et de services publics pour la modernisation et l'exploitation du vieux-port de cannes.,joue,directive23,appeloffre,initial,Ville de Cannes,06406,Cannes,,"[""Ouvrage d'infrastructure"", 'Transport', 'Délégation de service public']","[253, 347, 406]",non,oui
20-120496,2020-10-04,2020-11-13,['6'],Acquisition de véhicules (4lots),joue,directive24,appeloffre,initial,Commune de Menton,06500,Menton,,['Véhicules (acquisition)'],[475],non,non
20-120377,2020-10-04,2020-11-06,['6'],Accord-cadre multi-attributaires de maitrise d'oeuvre pour des travaux de réseaux d'assainissement et d'eau potable,joue,directive24,appeloffre,initial,HYDROPOLIS,06902,VALBONNE SOPHIA ANTIPOLIS,,"['Alimentation en eau potable', 'Assainissement']","[6, 18]",non,non
20-120576,2020-10-04,2020-11-03,['75'],Acheminement des titres sécurisés et prestations associées,joue,directive24,attribution,initial,Agence Nationale des Titres Sécurisés,08000,Charleville mézières,,['Prestations de services'],[274],non,oui
