a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-9416,2021-01-23,2021-02-22,['1'],Travaux de menuiseries bois dans les bâtiments du département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Menuiserie'],[222],non,non
21-9681,2021-01-23,2021-02-24,['2'],"Prestations d'élagage, d'abattage et de dessouchage sur les dépendances vertes du domaine départemental-.",joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Espaces verts'],[116],non,non
21-9679,2021-01-23,2021-02-24,['2'],"Fourniture, livraison et pose de dispositifs et d'éléments de dispositifs de retenue-.",joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Equipement industriel'],[112],non,non
21-9680,2021-01-23,2021-02-24,['2'],Prestations de fauchage et de débroussaillage sur les dépendances vertes du domaine départemental-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Espaces verts'],[116],non,non
21-9358,2021-01-23,2021-02-04,['2'],"ACCORD CADRE RELATIF A LA LOCATION LONGUE DUREE DE VEHICULES (LEGERS, UTILITAIRES, 9 PLACES TAD) POUR LA RTA",joue,directive25,appeloffre,initial,R.T.A,02430,GAUCHY,,"['Véhicules', 'Véhicules (location)']","[359, 474]",non,non
21-9361,2021-01-23,2021-02-26,['3'],Mission de maîtrise d'oeuvre et constitution des dossiers réglementaires pour l'aménagement de la zone d'activités des Fontaines à Dompierre-sur-Besbre,joue,directive24,appeloffre,initial,Com. Com. Entr'Allier Besbre et Loire,03150,Varennes-Sur-Allier,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-9336,2021-01-23,2021-02-21,['6'],"Contrat d'entretien P2 P3 des surpresseurs et des pompes de relevage équipant les résidences de Côte d'Azur Habitat, assorti de travaux ponctuels",joue,directive24,attribution,initial,Côte d'Azur Habitat,06200,Nice,,['Pompes'],[272],non,non
20-146390,2021-01-23,2021-03-21,['6'],travaux de réaménagement de la rd 28 au coeur de la station de valberg sur la commune de peone,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,"[('2020-11-03', 'SAS Agence COZZI', (3000000, 'EUR'), 'Travaux de réaménagement de la RD 28 au coeur de la station de Valberg sur la commune de Péone')]",['Voirie'],[365],non,oui
21-9726,2021-01-23,2021-02-23,['6'],Réalisation d'évaluations environnementales de dossiers de création et de réalisation de ZAC et de prestations connexes sur l'ensemble du périmètre de l'OIN,joue,autre,rectificatif,rectificatif,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,['Etude'],[118],non,non
21-9487,2021-01-23,2021-02-21,['6'],"Maintenance, location et achat de photocopieurs et dupli copieur de la Ville de Mougins.",joue,directive24,attribution,initial,Mairie de Mougins,06250,MOUGINS,,"['Maintenance', 'Prestations de services']","[196, 274]",non,non
21-9523,2021-01-23,2021-03-21,['6'],20N0323 - Aménagement des espaces publics de Saint Jean d'Angely - Carré Vauban,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2021-01-20', ""EIFFAGE ROUTE GRAND SUD ETABLISSEMENT COTE D'AZUR"", (856736, 'EUR'), ""Aménagement des espaces publics de Saint Jean d'Angely - Carré Vauban_"")]","['Revêtements de sols', 'Revêtements muraux']","[308, 309]",non,non
21-9386,2021-01-23,2021-03-20,['6'],MARCHE D'EQUIPEMENT AUDIOVISUEL DES SALLES ET PLATEAUX TECHNIQUES DE LA CITE DES ENTREPRISES DU CAMPUS BASTIDE ROUGE,joue,directive24,attribution,initial,C.A.P.L.,06414,Cannes Cedex,,"['Audiovisuel', 'Equipements spécialisés', 'Sonorisation', 'Vidéo, cinéma']","[22, 115, 324, 362]",non,non
