a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-170707,2019-11-24,2019-12-18,['2'],concours de maîtrise d'oeuvre en vue de l'attribution du marché de maîtrise d'oeuvre pour la reconstruction de l'externat et de l'administration du collège de condé en brie,joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02013,LAON,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-173057,2019-11-24,2019-12-31,"['3', '63']",préparation et livraison de repas individuels à domicile,joue,directive24,attribution,initial,CCAS de la Ville de Vichy,03200,Vichy,"[('2019-10-08', 'sogirest s.a.s.u', (490800, 'EUR'), 'Préparation et livraison de repas individuels à domicile')]","['Repas, traiteur']",[304],non,non
19-175649,2019-11-24,2019-12-13,['5'],Accord-cadre relatif à la fourniture d'électricité,joue,autre,rectificatif,rectificatif,SEM SEDEV,05560,Vars Les Claux,,"['Electricité, gaz (fourniture)']",[443],non,non
19-176108,2019-11-24,2020-01-06,['6'],"Vérifications réglementaires pour la commune de Mandelieu-la Napoule, le CCAS et l'OTC",joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,"['Analyses médicales, biologiques', 'Contrôle technique']","[8, 72]",non,non
19-175668,2019-11-24,2020-01-09,['6'],19N0331 - Prestations relatives aux négociations et à l'accompagnement avec les entreprises du Marché d'Intérêt National de Nice dans le cadre de son transfert sur le site de la Baronne,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
19-176133,2019-11-24,2019-12-23,['6'],Fourniture Et Pose De Mobilier Urbain Et De Securite,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Mobilier urbain'],[231],non,oui
19-175763,2019-11-24,2019-12-22,['6'],Souscription des contrats d'assurance pour le groupement de commande Commune de Saint-Laurent-du-Var et CCAS,joue,directive24,attribution,initial,Ville de Saint-Laurent-du-Var,06706,SAINT-LAURENT-DU-VAR CEDEX,,['Assurance'],[20],non,non
19-176137,2019-11-24,2019-12-16,"['7', '26', '69', '42']",La présente consultation a pour objet la délégation de service public portant sur la gestion et l'exploitation du service public de la base aquatique Eyrium située sur la commune d,joue,directive23,appeloffre,initial,EPIC VAL'EYRIEUX TOURISME,07160,Le Cheylard,,['Délégation de service public'],[406],non,non
19-176199,2019-11-24,2020-01-13,['10'],Réalisation et réparation de prothèses dentaires fixes et mobiles,joue,directive24,appeloffre,initial,CAISSE PRIMAIRE ASSURANCE MALADIE AUBE,10030,Troyes cedex,,"['Abris', 'Prothèses']","[1, 284]",non,non
19-175910,2019-11-24,2020-01-13,['11'],Acquisition de véhicules de secours et de lutte contre l'incendie,joue,directive24,appeloffre,initial,SDIS DE L'AUDE,11870,CARCASSONNE CEDEX 9,,['Véhicules (acquisition)'],[475],non,non
19-176017,2019-11-24,2019-12-16,['13'],Opération d'aménagement des rives de L'Etang Commune de Saint Chamas - Phase 2 : Travaux d'aménagement de l'espace plage et du pôle nautique,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"[""Ouvrage d'infrastructure""]",[253],non,non
