,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-77727,2020-06-19,2020-09-13,['1'],Fourniture de dispositifs médicaux stériles du système cardiovasculaire et d?imagerie médicale pour le Groupement Hospitalier de Territoire Bresse Haut Bugey,joue,directive24,attribution,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,"['Abris', 'Implants']","[1, 159]",non,non
1,20-78714,2020-06-19,2020-09-16,['1'],Fourniture de consommables pour le service informatique,fns,cmp2006,attribution,initial,COMMUNE D OYONNAX,01100,OYONNAX,"[('2020-06-15', 'TG INFORMATIQUE', (92000, 'EUR'), None)]",['Consommables informatiques'],[68],non,non
2,20-78618,2020-06-19,2020-07-15,['1'],Fourniture de véhicules :Lot 1 : chargeur télescopiqueLot 2 : véhicules utilitaires électriques (quantité 2)Lot 3 : camionnette électrique avec benne,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,"['Véhicules', 'Véhicules (acquisition)']","[359, 475]",non,non
3,20-78687,2020-06-19,2020-08-22,"['1', '38', '69', '73', '74', '75', '39', '26', '13']",CCP N°40 du 26/05/2020 : Prestation de maintien en condition opérationnelle (MCO) des cabines peinture de la division Matériels de Servitude Embarqués et d'Environnement (MSEE) de l'Atelier,fns,cmp2006DEFENSE,appeloffre,initial,AIA Ambérieu en Bugey,01500,Ambérieu en bugey,,['Peinture (fourniture)'],[263],non,non
4,20-78736,2020-06-19,2020-07-31,"['1', '69']","defrichement, abattage et dessouchage d'arbres a saint didier de formans",fns,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux,,['Travaux forestiers'],[350],non,non
5,20-78704,2020-06-19,2020-07-15,['2'],TRAVAUX DE REFECTION DE LA TOITURE EN ARDOISE DE L'EGLISE ST-ELOI DE SAINT-QUENTIN,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Couverture', 'Amiante (désamiantage)']","[74, 479]",non,non
6,20-77217,2020-06-19,2020-07-18,"['2', '51', '77']",Modernisation du parc informatique de la communauté d'agglomération de la région de château-thierry,joue,directive24,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,ETAMPES-SUR-MARNE,,"['Consommables informatiques', 'Informatique (matériel)', 'Informatique (prestations de services)', 'Logiciel', 'Réseaux divers']","[68, 162, 163, 186, 306]",non,non
7,20-79211,2020-06-19,2020-07-13,['2'],"ACCORD-CADRE RELATIF A L'ENTRETIEN, LA REPARATION, LA MAINTENANCE DES COLONNES DE LEVAGE DE LA RTA ET A LA FOURNITURE DE MATERIELS DE LEVAGE ET DE PIECES DE RECHANGE",mapa,cmp2006,appeloffre,initial,R.T.A,02430,GAUCHY,,['Appareil élévateur'],[11],non,non
8,20-78872,2020-06-19,2020-07-10,['3'],Fourniture et montage de pneumatiques et prestations associées,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Pneumatiques'],[271],non,non
9,20-78641,2020-06-19,2020-07-10,['3'],Travaux de remplacement du poste de relevage des lixiviats en sortie de bassin de l'ISDND de Chézy (03),fns,cmp2006,appeloffre,rectificatif,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Décharge', 'Irrigation', 'Station de relevage', 'Terrassement']","[84, 168, 327, 341]",non,non
10,20-77606,2020-06-19,2020-08-17,['4'],Acquisition De Fournitures Pour L'Entretien Des Voiries Et Du Patrimoine Communal,joue,directive24,attribution,initial,COMMUNE DE MANOSQUE,04100,Manosque,"[('2020-06-09', 'Etablissement LAZARD', (600000, 'EUR'), 'Graves calcaires'), ('2020-06-09', 'BS VOIRIE', (600000, 'EUR'), 'Émulsion bitumineuse'), ('2020-06-09', ""SAR (Société d'Applications Routières)"", (320000, 'EUR'), 'Fourniture de produits et marquage routier')]",['Peinture (fourniture)'],[263],non,non
11,20-79216,2020-06-19,2020-07-03,"['4', '5']",TRAVAUX DE VOIRIE GOUDRONNAGE & CREATION RESEAU PLUVIAL,fns,cmp2006,appeloffre,initial,Ville d'Aubignosc,04200,Aubignosc,,['Voirie et réseaux divers'],[366],non,non
12,20-77697,2020-06-19,2020-07-23,['4'],"Mission De Coordination En Matiere De Securite Et De Protection De La Sante Pour Travaux De Voirie, Genie Civil, Vegetal Et Reseaux Divers",joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Prestations de services', ""Assistance à maîtrise d'ouvrage""]","[274, 433]",non,non
