,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-424,2020-01-03,2020-02-04,"['1', '69', '73', '74']",Numéro de la consultation : 402-7-40 AMENAGEMENTS DE LA ROUTE DE MATEGNIN,fns,cmp2006,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,PREVESSIN-MOENS,,"['Eclairage public', 'Signalisation', 'Terrassement', 'Voirie']","[102, 322, 341, 365]",non,non
1,20-567,2020-01-03,2020-02-03,['1'],Maîtrise d'oeuvre pour la construction de deux courts de tennis couverts et d'un club house,mapa,cmp2006,appeloffre,initial,Mairie de St Maurice de Gourdans,01800,St Maurice de Gourdans,,"['Equipement sportif', ""Maîtrise d'oeuvre""]","[113, 197]",non,non
2,19-191241,2020-01-03,2020-02-05,['3'],accorcd-cadre de fourniture d'équipements de petits matériels informatiques et de logiciels bureautiques,joue,directive24,appeloffre,initial,Vichy Communauté,03200,Vichy,,"['Consommables informatiques', 'Informatique (matériel)', 'Logiciel', 'Progiciel']","[68, 162, 186, 283]",non,non
3,20-435,2020-01-03,2020-04-01,['3'],Fourniture et livraison de sacs jaunes translucides pour la collecte des emballages ménagers recyclables pour 2020-2021 et 2022,fns,cmp2006,attribution,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,"[('2019-12-19', 'Barbier', (106909, 'EUR'), None)]",['Collecte sélective'],[82],non,oui
4,20-487,2020-01-03,2020-04-01,['3'],ACCORD CADRE A BONS DE COMMANDE ENTRETIEN DES OUVRAGES D'ASSAINISSEMENT ET D'EAUX PLUVIALES DE LA COMMUNE DE COMMENTRY,fns,cmp2006,attribution,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,"['Matériaux de construction', 'Matériaux routiers']","[198, 199]",oui,oui
5,20-486,2020-01-03,2020-04-01,['3'],ACCORD CADRE À BONS DE COMMANDE POUR LA FOURNITURE DE MATÉRIAUX POUR LE CENTRE TECHNIQUE MUNICIPAL,fns,cmp2006,attribution,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Matériaux de construction'],[198],non,non
6,20-722,2020-01-03,2020-02-06,['4'],"NETTOYAGE, CURAGE ET CONTRÔLE DES RÉSEAUX D'EAU USÉE, D'EAU PLUVIALE, POMPAGE DE CONTAINERS, DÉTECTION DE RÉSEAUX ET DÉTECTION DE FUITES",mapa,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,"['Curage', 'Réseaux divers']","[78, 306]",non,non
7,20-402,2020-01-03,2020-02-24,['5'],désamiantage bâtiment parc des colombiers,mapa,cmp2006,appeloffre,initial,COMMUNE DE SAINT CHAFFREY,05330,Saint-chaffrey,,['Amiante (désamiantage)'],[479],non,non
8,19-175712,2020-01-03,2020-04-02,['6'],entretien et aménagement des rd de la sda lo cannes et sda lo antibes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Voirie'],[365],non,oui
9,20-336,2020-01-03,2020-03-03,['6'],"achat de matinées récréatives ""lunapark""",fns,cmp2006,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2019-12-02', 'ATTRACTIONS PAILLON ET FILS', (136350, 'EUR'), None)]",['Evénementiel'],[445],non,non
10,20-389,2020-01-03,2020-01-23,['6'],Acquisition de mobiliers anti-stationnements et délimitation des espaces de 2 roues,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Mobilier urbain'],[231],non,non
11,20-641,2020-01-03,2020-01-23,['6'],Acquisition de matériels informatiques 2020-2021lot 1 : ordinateurs de bureautique et stations de travaillot 2 : ordinateurs portables bureautique et station de travaillot 3 : périphériques (imp..,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Informatique (matériel)'],[162],non,non
12,20-132,2020-01-03,2020-02-01,['11'],"Maintenance matérielles, logicielles et évolution du réseau d'entreprise du COVALDEM11",joue,directive24,attribution,initial,COVALDEM11,11890,Carcassonne cedex 9,"[('2020-01-01', 'ORANGE SA', (109225, 'EUR'), ""Maintenance matérielles, logicielles et évolution du réseau d'entreprise"")]",['Informatique (maintenance serveurs et réseaux)'],[454],non,non
13,20-13,2020-01-03,2020-03-02,['11'],Concession d'aménagement pour la réalisation de la zac de beragne (articles l.300-4 et suivants et r.300-4 et suivants du code de l'urbanisme),joue,directive23,attribution,initial,CARCASSONNE AGGLO,11890,Carcassonne Cedex 9,"[('2019-11-08', 'SAEML Viaterra', (15645000, 'EUR'), None)]",['Ingénierie'],[455],non,non
14,20-30,2020-01-03,2020-01-30,['13'],Exploitation et réalisation d'une enquête sur les clientèles touristiques régionales de Provence-Alpes-Côte d'Azur 2019/2020,joue,directive24,attribution,initial,CRT PACA,13001,MARSEILLE,,"['Etude', 'Sondage, enquête']","[118, 471]",oui,oui
15,20-471,2020-01-03,2020-01-27,['13'],MARCHE DE FOURNITURE DE GAZ PROPANE ET SERVICES ASSOCIES,fns,cmp2006,appeloffre,initial,SEMPA,13200,ARLES,,"['Electricité, gaz (fourniture)']",[443],non,non
16,20-22,2020-01-03,2020-01-30,"['13', '84', '83', '6']",gestion de biens immobiliers bâtis pour le compte de l'etablissement public foncier de provence alpes côte d'azur dans le cadre de deux opérations en copropriété dégradée,joue,directive24,attribution,initial,ETS PUB FONCIER P A C A,13207,Marseille,"[('2019-12-30', ""UNICIL SA D'HLM"", (1132922, 'EUR'), ""Gestion de la copropriété dégradée Maison Blanche à Marseille pour le compte de l'EPF Provence Alpes Côte d'Azur ""), ('2019-12-30', ""UNICIL SA D'HLM"", (733665, 'EUR'), ""Gestion de la copropriété dégradée du secteur Hoche-Versailles pour le compte de l'EPF Provence Alpes Côte d'Azur "")]",['Assistance technique'],[19],non,non
17,20-66,2020-01-03,2020-02-05,['13'],Fourniture de carburant pour les Ateliers Municipaux et la Capitainerie du Port Départemental de Cassis,joue,directive24,appeloffre,initial,VILLE DE CASSIS,13260,Cassis,,"['Carburant, hydrocarbure']",[52],non,non
18,20-90,2020-01-03,2020-03-31,['13'],Marché de services d'assurance automobile et risques annexes,joue,directive24,attribution,initial,Communauté d'Agglomération ACCM,13637,Arles,"[('2019-12-24', 'Smacl', (133811.88, 'EUR'), None)]",['Assurance'],[20],non,non
19,20-678,2020-01-03,2020-04-01,['13'],Numéro de la consultation : 2019/16 Maintenance des ascenseurs des bâtiments communaux de la Ville de Rognac,fns,cmp2006,attribution,initial,Commune de Rognac,13655,ROGNAC,"[('2019-07-26', 'THYSSENKRUPP ASCENSEURS', (100000, 'EUR'), None)]","['Ascenseur', 'Maintenance']","[17, 196]",non,non
20,20-622,2020-01-03,2020-04-01,['13'],"Numéro de la consultation : 2019/28 Fourniture, montage, pose et mise en place d'équipements et de mobilier - Groupe Scolaire Gérald Kraemer",fns,cmp2006,attribution,initial,Commune de Rognac,13655,ROGNAC,,['Mobilier'],[230],non,non
21,20-578,2020-01-03,2020-03-31,['13'],Contrat d'assurance flotte auto,mapa,cmp2006,attribution,initial,Ville de Velaux,13880,VELAUX,,['Assurance'],[20],non,non
22,20-737,2020-01-03,2020-01-30,"['14', '27', '35', '50', '61', '75', '76']","Acquisition, installation, paramétrage, formation, assistance et maintenance d'une application de gestion des autorisations d'occupation temporaires du domaine public",fns,cmp2006,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,['Logiciel'],[186],non,non
