a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-78900,2021-06-12,2021-07-10,"['1', '69', '75']",Mise en place et maintenance d'un Centre de Relation Client (CRC),joue,directive24,attribution,initial,ACG-SYNERGIES,01000,Bourg-en-Bresse,,"['Informatique (prestations de services)', 'Logiciel', 'Prestations de services']","[163, 186, 274]",non,non
21-78951,2021-06-12,2021-08-10,['1'],Travaux d'électricité courants forts et faibles dans les bâtiments du Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2021-04-08', 'INEO RHONE ALPES AUVERGNE', (1000000, 'EUR'), ""Travaux d'électricité courants forts et faibles dans les bâtiments du Département de l'Ain - Lot no 1 - Zone Bresse Revermont""), ('2021-04-08', 'INEO RHONE ALPES AUVERGNE', (1000000, 'EUR'), ""Travaux d'électricité courants forts et faibles dans les bâtiments du Département de l'Ain - Lot no 2 - Zone Haut Bugey Pays de Gex""), ('2021-04-08', 'INEO RHONE ALPES AUVERGNE', (1000000, 'EUR'), ""Travaux d'électricité courants forts et faibles dans les bâtiments du Département de l'Ain - Lot no 3 - Zone Dombes Côtière Bugey"")]",['Electricité (travaux)'],[105],non,non
21-79018,2021-06-12,2021-07-12,['2'],Restauration pour personnes âgées,joue,directive24,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,"['Repas, traiteur']",[304],non,non
21-79445,2021-06-12,2021-07-16,['3'],Fourniture de vaccins pour le compte du Département de l'Allier - Service Pmi et Petite Enfance,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Laboratoire (fourniture)'],[181],non,non
21-79049,2021-06-12,2021-07-13,['3'],Acquisition avec maintenance de photocopieurs pour le Conseil départemental de l'Allier et maintenance du parc existant,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,"['Maintenance', 'Reprographie']","[196, 305]",non,non
21-79176,2021-06-12,2021-07-16,"['6', '83', '4']",2022-AC02-160000063 : nettoyage des locaux des musées Marc Chagall et Fernand Léger,joue,directive24,appeloffre,initial,MINISTERE DE LA CULTURE,06000,Nice,,['Nettoyage de locaux'],[239],oui,oui
21-79159,2021-06-12,2021-07-16,"['6', '83', '4']",2022-AC01-160000063 : entretien des espaces verts des musées Marc Chagall et Fernand Léger,joue,directive24,appeloffre,initial,MINISTERE DE LA CULTURE,06000,Nice,,"['Espaces verts', 'Prestations de services']","[116, 274]",oui,oui
21-79174,2021-06-12,2021-07-28,['6'],PRESTATIONS DE SERVICES D'ASSURANCESLe présent marché a pour objet la souscription des prestations d'assurances pour les besoins de la Ville de Grasse.,joue,directive24,appeloffre,initial,COMMUNE DE GRASSE,06130,GRASSE,,['Assurance'],[20],non,non
21-79157,2021-06-12,2021-09-04,['6'],"Prestations de transport scolaire, périscolaire et extrascolaire",joue,directive24,appeloffre,initial,Ville de Vence,06141,Vence Cedex,,['Transport'],[347],non,non
21-61909,2021-06-12,2021-07-12,['6'],fourniture de consommables informatiques pour les services départementaux,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,NICE,,['Consommables informatiques'],[68],non,oui
21-79405,2021-06-12,2021-07-31,['6'],Fourniture de matériels d'immobilisation et de transport,joue,directive24,attribution,initial,SDIS (06),06273,Villeneuve Loubet Cedex,"[('2021-05-03', 'CERTEC', (16567, 'EUR'), ""Fourniture de matériels d'immobilisation àdépression""), ('2021-05-03', 'SILVERT MEDICAL', (5916, 'EUR'), 'Fourniture de ceintures pelviennes'), ('2021-05-03', 'AMBU', (7400, 'EUR'), 'Fourniture de colliers cervicaux'), ('2021-05-03', 'LAERDAL MEDICAL AS', (3780, 'EUR'), ""Fourniture d'immobilisateurs de tête""), ('2021-05-03', 'CORBEN', (9620, 'EUR'), ""Fourniture de matériels d'immobilisation""), ('2021-05-03', 'CORBEN', (2350, 'EUR'), 'Fourniture de PMA'), ('2021-05-03', 'CONTACT SECURITE', (2208, 'EUR'), 'Fourniture de chaises porte malade'), ('2021-05-03', 'CONTACT SECURITE', (627, 'EUR'), 'Fourniture de matelas VSAV')]",['Matériel médical'],[212],non,non
21-79077,2021-06-12,2021-07-20,['6'],21V0116 - Création et aménagement des terrains sportifs et aires à caractère sportif,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Terrain de sport', ""Aire d'accueil""]","[342, 430]",oui,oui
21-79165,2021-06-12,2021-07-19,['6'],REMPLACEMENT D UN PONTONT FLOTTANT ET PROLONGATION DE 2 PONTONS 2 LOTS,joue,directive24,appeloffre,initial,SAS VAUBAN 21,06600,ANTIBES,,['Installation portuaire'],[165],non,non
